time,shoulder_pos,shoulder_vel,shoulder_acc,shoulder_jerk,shoulder_torque,elbow_pos,elbow_vel,elbow_acc,elbow_jerk,elbow_torque,elbow_torque_tvlqr,K1,K2,K3,K4,k0
3.202404412382354321e-02,-6.387953657157817711e-01,1.665464668419399663e-01,2.459928761669916497e+01,-3.300019883015720978e+01,0.000000000000000000e+00,-1.818353398473447236e+00,1.949148202543634412e+00,1.235541519109934505e+01,-1.521618722076787549e+02,-8.636309932275980372e-02,-1.595931075090742113e-01,5.862935120333340189e-01,1.098096926073703905e+00,4.117384497001116972e-02,2.174546537547034086e-01,6.557758115469590476e-02
3.302479550269302871e-02,-6.386099431929496140e-01,1.911472298141332349e-01,2.456481433530055725e+01,-3.391268642558006263e+01,0.000000000000000000e+00,-1.816421489829364466e+00,1.961437565158780760e+00,1.220571446178256103e+01,-1.487184152829684081e+02,-8.906194617659603241e-02,-1.623795210019703672e-01,5.824099855710027640e-01,1.097818057797535829e+00,4.166489992132411946e-02,2.174277839159549641e-01,6.551068020574750406e-02
3.402554688156251422e-02,-6.384001680736739459e-01,2.157130353321567995e-01,2.452942386191215007e+01,-3.482505684272678081e+01,0.000000000000000000e+00,-1.814476394391440373e+00,1.973578870965492005e+00,1.205955596267299157e+01,-1.452749584808332486e+02,-9.176079303043230273e-02,-1.651659344948665231e-01,5.785155844244574963e-01,1.097538017868995297e+00,4.215539581340663894e-02,2.174005097702046696e-01,6.544796596163307556e-02
3.502629826043199973e-02,-6.381660919481160210e-01,2.402429655343676085e-01,2.449311619637313342e+01,-3.573730910334068511e+01,0.000000000000000000e+00,-1.812518196191750475e+00,1.985575664850800726e+00,1.191693967964794076e+01,-1.418314157721756033e+02,-9.445963988426854530e-02,-1.679523479877627068e-01,5.746104496388593219e-01,1.097256620397583093e+00,4.264529352287547981e-02,2.173728310210735204e-01,6.538938200848584681e-02
3.602704963930148524e-02,-6.379077664064368713e-01,2.647361025591232209e-01,2.445589133851744990e+01,-3.664944220265421393e+01,0.000000000000000000e+00,-1.810546979262368739e+00,1.997431491701740391e+00,1.177786559790858867e+01,-1.383876970966814213e+02,-9.715848673810478786e-02,-1.707387614806588627e-01,5.706947222593696800e-01,1.096973679492801779e+00,4.313455392634740065e-02,2.173447473721825951e-01,6.533487193243898983e-02
3.702780101817097075e-02,-6.376252430387977510e-01,2.891915285447808071e-01,2.441774928817331158e+01,-3.756145510035085522e+01,0.000000000000000000e+00,-1.808562827635371573e+00,2.009149896405343139e+00,1.164233370198459561e+01,-1.349437083625713001e+02,-9.985733359194104430e-02,-1.735239315828518980e-01,5.667685433311495657e-01,1.096689009264152359e+00,4.362313790043916700e-02,2.173162585271529168e-01,6.528437931962569052e-02
3.802855239704045626e-02,-6.373185734353595810e-01,3.136083256296977040e-01,2.437869004516422677e+01,-3.847334671218924740e+01,0.000000000000000000e+00,-1.806565825342832721e+00,2.020734423848642880e+00,1.151034397574072976e+01,-1.314993515270071782e+02,-1.025561804457772869e-01,-1.763089711745582933e-01,5.628320538993603073e-01,1.096402423821136507e+00,4.411100632176754438e-02,2.172873641896056474e-01,6.523784775617921805e-02
3.902930377590994176e-02,-6.369878091862837266e-01,3.379855759522325531e-01,2.433871360930456618e+01,-3.938511596614979737e+01,0.000000000000000000e+00,-1.804556056416827259e+00,2.032188618918672418e+00,1.138189640238610068e+01,-1.280545246491231239e+02,-1.052550272996135711e-01,-1.790940107662647163e-01,5.588853950091635658e-01,1.096113737273255895e+00,4.459812006694929137e-02,2.172580640631617821e-01,6.519522082823273057e-02
4.003005515477942727e-02,-6.366330018817312197e-01,3.623223616507372791e-01,2.429781998040902025e+01,-4.234073474762387690e+01,0.000000000000000000e+00,-1.802533604889428709e+00,2.043516026502464111e+00,1.125699096449125314e+01,-1.215687894570253178e+02,-1.079538741534496193e-01,-1.818790503579711393e-01,5.549287077057202255e-01,1.095822763730011973e+00,4.508444001260116657e-02,2.172283578514424274e-01,6.515644212191944173e-02
4.103080653364891278e-02,-6.362542031118633146e-01,3.866177648635772957e-01,2.425600915828287896e+01,-4.120828266506492810e+01,0.000000000000000000e+00,-1.800498554792715922e+00,2.054720191487051206e+00,1.113562764400534988e+01,-1.211630340984067971e+02,-1.106527210072860423e-01,-1.846640604565286115e-01,5.509621330341916146e-01,1.095529317300906413e+00,4.556992703533993549e-02,2.171982452580686063e-01,6.512145522337257908e-02
4.203155791251839829e-02,-6.358514644668409321e-01,4.108708677291044165e-01,2.421328114272274590e+01,-4.211967773352699851e+01,0.000000000000000000e+00,-1.798450990158759533e+00,2.065804658759466950e+00,1.101780642227772766e+01,-1.177161480548175376e+02,-1.133515678611222849e-01,-1.874482931614533388e-01,5.469860413099394414e-01,1.095233158196545320e+00,4.605461084341333500e-02,2.171677355609837046e-01,6.509025820138747420e-02
4.303230929138788380e-02,-6.354248375368255486e-01,4.350807523856785597e-01,2.416963593352259210e+01,-4.303094564876242600e+01,0.000000000000000000e+00,-1.796390995019636838e+00,2.076772973206743256e+00,1.090352728008818239e+01,-1.142683475154999115e+02,-1.160504147149585691e-01,-1.902325258663780660e-01,5.430007372938475685e-01,1.094934010577681249e+00,4.653853258668981530e-02,2.171368305065590476e-01,6.506282203791793894e-02
4.403306067025736931e-02,-6.349743739119777519e-01,4.592465009716532043e-01,2.412507353047062608e+01,-4.394208507047732581e+01,0.000000000000000000e+00,-1.794318653407421582e+00,2.087628679715915148e+00,1.079279019767530556e+01,-1.108195130246029976e+02,-1.187492615687947839e-01,-1.930167585713027933e-01,5.390063863539269473e-01,1.094631685658852271e+00,4.702166085525111283e-02,2.171055282334038994e-01,6.503906414968747829e-02
4.503381204912685482e-02,-6.345001251824592403e-01,4.833671956253909885e-01,2.407959393334726883e+01,-4.485309471556427496e+01,0.000000000000000000e+00,-1.792234049354189063e+00,2.098375323174012763e+00,1.068559515477604727e+01,-1.073695221444249910e+02,-1.214481084226310542e-01,-1.958009912762275206e-01,5.350031543135004286e-01,1.094325994828226012e+00,4.750396421352599818e-02,2.170738269153631439e-01,6.501890201067833663e-02
4.603456342799634032e-02,-6.340021429384309348e-01,5.074419184852454467e-01,2.403319714192218015e+01,-4.576397320645935451e+01,0.000000000000000000e+00,-1.790137266892013912e+00,2.109016448468071570e+00,1.058194213066606970e+01,-1.039182498192412112e+02,-1.241469552764672968e-01,-1.985851271349803049e-01,5.309912069958909742e-01,1.094016749473968986e+00,4.798541122594322805e-02,2.170417247262815263e-01,6.500225309487275838e-02
4.703531480686582583e-02,-6.334804787700539785e-01,5.314697516895707796e-01,2.398588315596922627e+01,-4.879295062491665647e+01,0.000000000000000000e+00,-1.788028390052971428e+00,2.119555600485122593e+00,1.048183110420633568e+01,-9.615347343498926591e+01,-1.268458021303032479e-01,-2.013687837044725870e-01,5.269707102244215458e-01,1.093703760984248152e+00,4.846597045693159383e-02,2.170092198400039862e-01,6.498903487625301567e-02
4.803606618573531828e-02,-6.329351842674896256e-01,5.554497773767341773e-01,2.393765197524667698e+01,-4.758533096541626861e+01,0.000000000000000000e+00,-1.785907502869136465e+00,2.129996324112201300e+00,1.038526205389339552e+01,-9.701134884597173880e+01,-1.295446489841397819e-01,-2.041524402739648969e-01,5.229418298224147721e-01,1.093386840747230471e+00,4.894561047091987305e-02,2.169763104303752133e-01,6.497916482880128353e-02
4.903681756460480379e-02,-6.323663110208987970e-01,5.793810776850858435e-01,2.388850359950243885e+01,-4.849580732145412298e+01,0.000000000000000000e+00,-1.783774689372583211e+00,2.140342164236337386e+00,1.029223495791725718e+01,-9.355545941467745763e+01,-1.322434958379761771e-01,-2.069360968434571790e-01,5.189047316131940590e-01,1.093065800151082456e+00,4.942429983233681545e-02,2.169429946712400914e-01,6.497256042649983410e-02
5.003756894347428930e-02,-6.317739106204427468e-01,6.032627347529825323e-01,2.383843802848754478e+01,-4.940614660248393619e+01,0.000000000000000000e+00,-1.781630033595387186e+00,2.150596665744566316e+00,1.020274979422369910e+01,-9.009776768273508196e+01,-1.349423426918122670e-01,-2.097197534129494612e-01,5.148595814200820353e-01,1.092740450583971512e+00,4.990200710561120551e-02,2.169092707364435324e-01,6.496913914333091178e-02
5.103832032234377480e-02,-6.311580346562825072e-01,6.270938307187847727e-01,2.378745526193913307e+01,-5.031634726463877172e+01,0.000000000000000000e+00,-1.779473619569623466e+00,2.160763373523920450e+00,1.011680654057513529e+01,-8.663814011957185812e+01,-1.376411895456485235e-01,-2.125032034713255635e-01,5.108065958864835832e-01,1.092410587281316792e+00,5.037871163624591669e-02,2.168751403257325461e-01,6.496882147589423673e-02
5.203907170121326031e-02,-6.305187347185795543e-01,6.508734477208462099e-01,2.373555529958929711e+01,-5.340564292330420670e+01,0.000000000000000000e+00,-1.777305531327366461e+00,2.170845832461431257e+00,1.003440517462757064e+01,-7.804085545803123125e+01,-1.403400363994845024e-01,-2.152861708447779132e-01,5.067461767514945814e-01,1.092075893905124717e+00,5.085447469267891790e-02,2.168406162984197472e-01,6.497152672259655370e-02
5.303982308008274582e-02,-6.298560623974945871e-01,6.746006678975299264e-01,2.368273814116062326e+01,-5.213632607124597484e+01,0.000000000000000000e+00,-1.775125852900690804e+00,2.180847587444133318e+00,9.955545674002236112e+00,-7.971254125641839039e+01,-1.430388832533210364e-01,-2.180691382182302629e-01,5.026785390881945981e-01,1.091736147402353696e+00,5.132929252147548638e-02,2.168056965841303474e-01,6.497716661578818720e-02
5.404057445895223133e-02,-6.291700692831891928e-01,6.982745733871881244e-01,2.362900378636629739e+01,-5.304610083209139049e+01,0.000000000000000000e+00,-1.772934668321672236e+00,2.190772183359060321e+00,9.880228016361064292e+00,-7.624630222510656097e+01,-1.457377301071572651e-01,-2.208521055916826126e-01,4.986038783542900976e-01,1.091391150312561065e+00,5.180314199430156863e-02,2.167703777046555147e-01,6.498565526358252020e-02
5.504132583782171684e-02,-6.284608069658241813e-01,7.218942463281795563e-01,2.357435223491588161e+01,-5.395573015524108484e+01,0.000000000000000000e+00,-1.770732061622384723e+00,2.200623165093242406e+00,9.808452179495825263e+00,-7.277759282004505792e+01,-1.484365769609935215e-01,-2.236350729651349623e-01,4.945223900074874335e-01,1.091040705175304160e+00,5.227599998282314586e-02,2.167346561817864448e-01,6.499690677409301898e-02
5.604207721669120235e-02,-6.277283270355606959e-01,7.454587688588614203e-01,2.351878348650785711e+01,-5.486521221036336726e+01,0.000000000000000000e+00,-1.768518116834904008e+00,2.210404077533715039e+00,9.740218141410020181e+00,-6.930628178356124636e+01,-1.511354238148297502e-01,-2.264180403385873397e-01,4.904342695054929036e-01,1.090684614530139429e+00,5.274784335870615765e-02,2.166985285373143888e-01,6.501083525543306652e-02
5.704282859556068785e-02,-6.269726810825599905e-01,7.689672231175918027e-01,2.346229754083207908e+01,-5.577454513005838521e+01,0.000000000000000000e+00,-1.766292917991304501e+00,2.220118465567509691e+00,9.675525880406512513e+00,-6.583223979782397350e+01,-1.538342706686660344e-01,-2.292006429966538528e-01,4.863397123060128613e-01,1.090322680916624876e+00,5.321864899361656437e-02,2.166619912930305147e-01,6.502735481571610132e-02
5.804357997443017336e-02,-6.261939206969832084e-01,7.924186912427271245e-01,2.340489439756958490e+01,-5.668372698123409492e+01,0.000000000000000000e+00,-1.764056549123660833e+00,2.229769874081660497e+00,9.614375375180273409e+00,-6.235534010515323189e+01,-1.565331175225023741e-01,-2.319827410934905132e-01,4.822389138667536046e-01,1.089954706874317170e+00,5.368839375922033336e-02,2.166250409707260183e-01,6.504637956305549251e-02
5.904433135329965887e-02,-6.253920974689913814e-01,8.158122553726248061e-01,2.334657405639340411e+01,-5.759275578058898759e+01,0.000000000000000000e+00,-1.761809094264048081e+00,2.239361847963199814e+00,9.556766604908760954e+00,-5.887545901325238162e+01,-1.592319643763385195e-01,-2.347648391903271736e-01,4.781320696454215979e-01,1.089580494942773203e+00,5.415705452718341112e-02,2.165876740921921506e-01,6.506782360556472022e-02
6.004508273216914438e-02,-6.245672629887458749e-01,8.391469976456423785e-01,2.328733651696650497e+01,-5.850162949268064239e+01,0.000000000000000000e+00,-1.759550637444541099e+00,2.248897932099160446e+00,9.502699549347179087e+00,-5.539247647820125309e+01,-1.619308112301747760e-01,-2.375469372871638341e-01,4.740193750997230837e-01,1.089199847661550535e+00,5.462460816917177192e-02,2.165498871792200519e-01,6.509160105135716745e-02
6.104583411103862989e-02,-6.237194688464076098e-01,8.624220002001369290e-01,2.322718177894191527e+01,-5.941034602504721107e+01,0.000000000000000000e+00,-1.757281262697215407e+00,2.258381671376576083e+00,9.452174188919132192e+00,-5.190627667188530125e+01,-1.646296580840110046e-01,-2.403290353840004945e-01,4.699011605731439056e-01,1.088812475069159014e+00,5.509106828414352119e-02,2.165116904714531887e-01,6.511762784556325567e-02
6.204658548990811540e-02,-6.228487666321377292e-01,8.856363451744648785e-01,2.316610984196545431e+01,-6.264182050896526022e+01,0.000000000000000000e+00,-1.755001054054144749e+00,2.267816610682477307e+00,9.405190504813036867e+00,-4.199053945675373711e+01,-1.673285049378469835e-01,-2.431111334808371827e-01,4.657777392495156543e-01,1.088418068186109977e+00,5.555648061022589596e-02,2.164730920828604466e-01,6.514581091341779817e-02
6.304733686877760090e-02,-6.219552079360975982e-01,9.087891147069868669e-01,2.310412070566952281e+01,-6.122729884204058237e+01,0.000000000000000000e+00,-1.752710095547405089e+00,2.277206294903900474e+00,9.361748479071442475e+00,-4.492378618287763459e+01,-1.700273517916835175e-01,-2.458926405575269092e-01,4.616493398629789024e-01,1.088016413023780382e+00,5.602083178139974362e-02,2.164340866446250733e-01,6.517606027100321386e-02
6.404808824764708641e-02,-6.210388443484480270e-01,9.318793909360567618e-01,2.304121436967657388e+01,-6.213553063618535077e+01,0.000000000000000000e+00,-1.750408471209070616e+00,2.286554268927876166e+00,9.321848094680495578e+00,-4.142728978665896022e+01,-1.727261986455197462e-01,-2.486736580324272194e-01,4.575161928870011829e-01,1.087607295488873360e+00,5.648410777024123752e-02,2.163946688701804399e-01,6.520828614058860051e-02
