time,shoulder_pos,shoulder_vel,shoulder_acc,shoulder_jerk,elbow_pos,elbow_vel,elbow_acc,elbow_jerk,elbow_torque,shoulder_meas_pos,shoulder_meas_vel,elbow_meas_pos,elbow_meas_vel,elbow_meas_torque
5.153330793237815843e-01,6.380882851750641072e-02,9.013341453029458661e-01,2.159526275226839598e+00,5.001585955527150418e+01,5.257828982434509246e-01,-2.920337280828784188e+00,-2.037172729929265103e+01,-2.609512168283451388e+02,2.378316835855770750e-01,6.397057163090524856e-02,8.993900094056521688e-01,5.233843494398802143e-01,-2.905834472619799325e+00,2.279775339208776619e-01
5.163337260797500328e-01,6.472042840794833829e-02,9.035191422875804568e-01,2.206677560258537341e+00,4.901298689290338473e+01,5.228130575926389634e-01,-2.940849308599008172e+00,-2.062229561213134943e+01,-2.567830919039168407e+02,2.349421975014981123e-01,6.487167601962556818e-02,9.016602560479618500e-01,5.204660352992526162e-01,-2.927050563561006236e+00,2.235291465552541879e-01
5.173343728357185922e-01,6.563496388873645004e-02,9.057508487704076794e-01,2.252914675047120951e+00,4.801549270156900917e+01,5.198194106953865079e-01,-2.961610045962054460e+00,-2.086889092391422906e+01,-2.526227618667420813e+02,2.320527114174188721e-01,6.577509227065517217e-02,9.040073198125181397e-01,5.175262734393791808e-01,-2.948692277525455818e+00,2.190295090523359245e-01
5.183350195916870407e-01,6.655243224813024716e-02,9.080283509117870189e-01,2.298237692374790253e+00,4.702295590030152539e+01,5.168019237434128277e-01,-2.982615518669654797e+00,-2.111151329917587205e+01,-2.484698484636663522e+02,2.291632253333399927e-01,6.668089731389627295e-02,9.064323826695294128e-01,5.145646371721511736e-01,-2.970764285453936893e+00,2.145227052668876033e-01
5.193356663476556001e-01,6.747283077438959165e-02,9.103507348720784043e-01,2.342646677352117290e+00,4.603499946163490364e+01,5.137605629284353048e-01,-3.003861752473548474e+00,-2.135016279809080686e+01,-2.443239988967023351e+02,2.262737392492607247e-01,6.758916850507758201e-02,9.089354831249630839e-01,5.115806985800230855e-01,-2.993265389407952615e+00,2.100462193991527449e-01
5.203363131036240485e-01,6.839615675577397080e-02,9.127170868116414315e-01,2.386141688395685190e+00,4.505128482647642585e+01,5.106952944421733198e-01,-3.025344773125467235e+00,-2.158483947682858428e+01,-2.401848837050861221e+02,2.233842531651817898e-01,6.849998269866053313e-02,9.115156291977807301e-01,5.085740332749641990e-01,-3.016189164228736175e+00,2.056330276452842387e-01
5.213369598595926080e-01,6.932240748054324664e-02,9.151264928908360297e-01,2.428722778059225096e+00,4.407150717358685910e+01,5.076060844763444768e-01,-3.047060606377149039e+00,-2.181554338787719516e+01,-2.360521949735861540e+02,2.204947670811025218e-01,6.941341539205762856e-02,9.141709099329159427e-01,5.055442247764316832e-01,-3.039524563744300245e+00,2.013117266878716449e-01
5.223376066155610564e-01,7.025158023695692033e-02,9.175780392700211285e-01,2.470389993744659396e+00,4.309539135748136829e+01,5.044928992226674902e-01,-3.069005277980326962e+00,-2.204227458033197351e+01,-2.319256445532424777e+02,2.176052809970236424e-01,7.032954012935824228e-02,9.168985798470166149e-01,5.024908681739883587e-01,-3.063256379659047290e+00,1.971154697912087805e-01
5.233382533715296159e-01,7.118367231327485389e-02,9.200708121095571013e-01,2.511143378310944918e+00,4.212268842948093805e+01,5.013557048728601861e-01,-3.091174813686739853e+00,-2.226503310015814563e+01,-2.278049626204031597e+02,2.147157949129444021e-01,7.124843002085783084e-02,9.196948813282341817e-01,4.994135715591502822e-01,-3.087364437706400899e+00,1.930809717583120977e-01
5.243389001274980643e-01,7.211868099775654850e-02,9.226038975698038769e-01,2.550982970596980870e+00,4.115317262172021628e+01,4.981944676186416676e-01,-3.113565239248119454e+00,-2.248381899043241816e+01,-2.236898962288451003e+02,2.118263088288654394e-01,7.217015192645777344e-02,9.225557101000281257e-01,4.963119701626512725e-01,-3.111826696410453064e+00,1.892025944065452714e-01
5.253395468834666238e-01,7.305660357866200494e-02,9.251763818111206072e-01,2.589908805876087960e+00,4.018663877891449232e+01,4.950091536517292612e-01,-3.136172580416206834e+00,-2.269863229155412654e+01,-2.195802080364932181e+02,2.089368227447858939e-01,7.309476746572596273e-02,9.254766738024938766e-01,4.931857232079641107e-01,-3.136619696788849332e+00,1.854896978959328369e-01
