time,shoulder_pos,shoulder_vel,shoulder_acc,shoulder_jerk,elbow_pos,elbow_vel,elbow_acc,elbow_jerk,elbow_torque,shoulder_meas_pos,shoulder_meas_vel,elbow_meas_pos,elbow_meas_vel,elbow_meas_torque
5.755657476082163271e-01,7.078756552357190479e-01,1.191886758404393953e+00,-1.671018867594916202e+01,-8.047802204392385761e+01,1.783037598383019895e-01,1.386436771904577148e+00,-1.710605542655027511e+00,1.805603942652541605e+02,-4.567322666227283112e-02,7.096684702672830802e-01,1.202025100284680903e+00,1.788425570234064010e-01,1.375279900827738544e+00,-4.775280977491715845e-02
5.765667315171001395e-01,7.090628847594530049e-01,1.175120165531775118e+00,-1.678968091056002265e+01,-8.013823671258539605e+01,1.796934639658955279e-01,1.384831669408985055e+00,-1.479732259277023898e+00,1.727771324138181228e+02,-4.425456700299657681e-02,7.108609222677666484e-01,1.185183325653635489e+00,1.802180812048921055e-01,1.373741929161537811e+00,-4.643199537665103349e-02
5.775677154259840629e-01,7.102333379754883769e-01,1.158274169978708024e+00,-1.686884039787042866e+01,-7.979855128477642268e+01,1.810817261906408071e-01,1.383456634283971143e+00,-1.248059682839975926e+00,1.617313341598716363e+02,-4.283590734372048209e-02,7.120391105767855944e-01,1.168273425238163465e+00,1.815922608257681536e-01,1.372370992003125512e+00,-4.511118097838476282e-02
5.785686993348678753e-01,7.113869275070451303e-01,1.141349104803103920e+00,-1.694766713818867032e+01,-7.945896388775733499e+01,1.824687683825112483e-01,1.382312021849910755e+00,-1.015287905952543701e+00,1.449294790849290280e+02,-4.141724768444438737e-02,7.132025332317422084e-01,1.151297981621416833e+00,1.829655072135555893e-01,1.371237841445065664e+00,-4.379036658011864480e-02
5.795696832437516877e-01,7.125235659773425656e-01,1.124345303062876056e+00,-1.702616113181159463e+01,-7.911947276920115257e+01,1.838548124114801618e-01,1.381398187427179680e+00,-7.807687564877250352e-01,1.163672786135423109e+02,-3.999858802516828571e-02,7.143506791551237356e-01,1.134259513018251786e+00,1.843382294419378675e-01,1.370412735888687727e+00,-4.246795922138157237e-02
5.805706671526356111e-01,7.136431660096006491e-01,1.107263097815934350e+00,-1.710432237903269481e+01,-7.878007619333087064e+01,1.852400801475208858e-01,1.380715486336151931e+00,-5.427934805807428376e-01,5.634868090693640852e+01,-3.857992836589201752e-02,7.154793376594613674e-01,1.117133159940330467e+00,1.857098684276829725e-01,1.369755595277373894e+00,-4.111349478564563925e-02
5.815716510615194235e-01,7.147456402270383480e-01,1.090102822120194270e+00,-1.718215088013388581e+01,-7.844077244299870699e+01,1.866247934606066472e-01,1.380264273897203520e+00,-2.949218704764074994e-01,-1.350966357201356516e+02,-3.716126870661577014e-02,7.165876835451621130e-01,1.099913411958623577e+00,1.870805078612689520e-01,1.369273441520876045e+00,-3.975903034990985185e-02
5.825726349704033469e-01,7.158309012528754067e-01,1.072864809033569511e+00,-1.725964663539437183e+01,-7.810155990939202297e+01,1.880091742207104510e-01,1.380044905430709568e+00,0.000000000000000000e+00,2.815648556593123075e+01,-3.574260904733968236e-02,7.176790180737431246e-01,1.082622268394929366e+00,1.884511554631923824e-01,1.369170569821933414e+00,-3.839636582995681335e-02
5.835736188792871593e-01,7.168988617103313477e-01,1.055549391613972210e+00,-1.733680964508685562e+01,-7.776243694741161505e+01,1.893934442978058019e-01,1.380057736257045198e+00,2.436254865077141715e-02,7.246190224017307173e+02,-3.432394938806357376e-02,7.187537362276892328e-01,1.065256436148524832e+00,1.898216073040888685e-01,1.369264704795903675e+00,-3.701789541663739330e-02
5.845746027881709717e-01,7.179494342226258041e-01,1.038156902919314284e+00,-1.741363990947385076e+01,-7.742340200087568292e+01,1.907778255618660102e-01,1.380303121696584867e+00,3.240416317833499926e-01,4.273634882925733791e+02,-3.290528972878747904e-02,7.198115397916983182e-01,1.047817164673413126e+00,1.911921581272442161e-01,1.369443321575007699e+00,-3.563942500331798019e-02
5.855755866970548951e-01,7.189825314129785205e-01,1.020687676007506095e+00,-1.749013742881348321e+01,-7.708445352788018567e+01,1.921625398828643583e-01,1.380781417069704364e+00,5.715004587932750457e-01,3.566121063250672591e+02,-3.148663006951123167e-02,7.208521729543057033e-01,1.030306548615787854e+00,1.925632107256262382e-01,1.369786453859505704e+00,-3.425187930569692507e-02
5.865765706059387075e-01,7.199980659046084641e-01,1.003142043936465111e+00,-1.756630220335735260e+01,-7.674559003456336370e+01,1.935478091307739623e-01,1.381492977696779034e+00,8.111012056026213335e-01,3.242836900643089280e+02,-3.006797041023512307e-02,7.218746237277793298e-01,1.012716138591315707e+00,1.939346773577974858e-01,1.370534545893372202e+00,-3.285913578826404891e-02
5.875775545148225198e-01,7.209959503207357123e-01,9.855203397641022489e-01,-1.764213423335212028e+01,-7.640681006176092183e+01,1.949338551755680771e-01,1.382438158898183111e+00,1.048252640955920967e+00,3.057387025000907670e+02,-2.864931075095902835e-02,7.228791536808616414e-01,9.950527877812285205e-01,1.953071067819853734e-01,1.371439010060492736e+00,-3.146124998715642274e-02
5.885785384237064433e-01,7.219760972845793434e-01,9.678228965483276491e-01,-1.771763351903703310e+01,-7.606811216579993129e+01,1.963208998872203737e-01,1.383617315994292829e+00,1.284469117404655192e+00,2.937462076547120091e+02,-2.723065109168278097e-02,7.238664653291875251e-01,9.773160062646423230e-01,1.966804294825887645e-01,1.372594597996641408e+00,-3.005481754391259655e-02
5.895795223325902557e-01,7.229384194193591018e-01,9.500500473470598894e-01,-1.779280006064856678e+01,-7.411720239206064775e+01,1.977091651357033852e-01,1.385030804305483088e+00,1.520340955122513327e+00,1.775337712230237059e+02,-2.581199143240682850e-02,7.248357154397758739e-01,9.595065172103198758e-01,1.980551097241592673e-01,1.373953758744119957e+00,-2.864646908220819591e-02
5.905805062414741791e-01,7.238828293482948428e-01,9.322021252182030038e-01,-1.786763385841446450e+01,-7.539095711302428526e+01,1.990988727909913103e-01,1.386678979152128344e+00,1.756145945778768258e+00,2.792710960124088047e+02,-2.439333177313042500e-02,7.257870557364571873e-01,9.416234538409191668e-01,1.994312392120009270e-01,1.375543250756106284e+00,-2.722344407072871744e-02
5.915814901503579915e-01,7.248092396946057558e-01,9.142794632196783455e-01,-1.794213491255693427e+01,-7.505249725624881307e+01,2.004902447230567097e-01,1.388562195854603942e+00,1.992032002194333629e+00,2.746199794697022867e+02,-2.297467211385431987e-02,7.267207930801654614e-01,9.236692858974060449e-01,2.008090207307242914e-01,1.377360258855192754e+00,-2.580041905924939857e-02
5.925824740592418038e-01,7.257175630815116962e-01,8.962823944093948336e-01,-1.801630322329653922e+01,-7.471411409479047450e+01,2.018835028018730327e-01,1.390680809733285228e+00,2.228085119245954981e+00,2.709885087863450508e+02,-2.155601245457822168e-02,7.276364665049021019e-01,9.056439140441044922e-01,2.021887770858518951e-01,1.379384524181125782e+00,-2.436224137167725817e-02
5.935834579681257273e-01,7.266077121322315202e-01,8.782112518452638295e-01,-1.809013879084599097e+01,-7.437580636600951323e+01,2.032788688974138114e-01,1.393035176108547990e+00,2.464358703825342722e+00,2.680934957088452393e+02,-2.013735279530196043e-02,7.285338709553887959e-01,8.875452801871205333e-01,2.035706440493458558e-01,1.381651614526814287e+00,-2.292150006882032881e-02
5.945844418770095396e-01,7.274795994699854162e-01,8.600663685852019125e-01,-1.816364161541417843e+01,-7.403757282510288462e+01,2.046765648796518844e-01,1.395625650300766241e+00,2.700887675588611980e+00,2.657478563254817345e+02,-1.871869313602586571e-02,7.294132627593925555e-01,8.693771676321371267e-01,2.049549092157831043e-01,1.384127188903735650e+00,-2.146668680666346390e-02
5.955854257858933520e-01,7.283331377179929067e-01,8.418480776871200000e-01,-1.823681169720529383e+01,-7.369941226355987851e+01,2.060768126185608118e-01,1.398452587630315103e+00,2.937695829217088495e+00,2.638229920042421099e+02,-1.730003347674977099e-02,7.302743176765668087e-01,8.511374552459456400e-01,2.063417564968002826e-01,1.386836306279722209e+00,-2.000906499335539102e-02
5.965864096947772754e-01,7.291682394994734029e-01,8.235567122089281211e-01,-1.830964903641837438e+01,-7.336132348834441075e+01,2.074798339841139594e-01,1.401516343417571475e+00,3.174799937933883154e+00,2.622275722175385226e+02,-1.588137381747350627e-02,7.311171069460127292e-01,8.328282145128886871e-01,2.077314385661928053e-01,1.389762717959550198e+00,-1.853513467660988442e-02
5.975873936036610878e-01,7.299848174376460941e-01,8.051926052085438545e-01,-1.838215363324808038e+01,-7.302330534637175674e+01,2.088858508462841657e-01,1.404817272982908705e+00,3.412212165479479253e+00,2.608949358085945960e+02,-1.446271415819741675e-02,7.319415401575214419e-01,8.144493695002236189e-01,2.091241581805574068e-01,1.392913667438842706e+00,-1.705939695994638725e-02
5.985883775125450112e-01,7.307827841557308357e-01,7.867560897438755640e-01,-1.845432548788544480e+01,-7.268535670251418424e+01,2.102950850750452405e-01,1.408355731646702358e+00,3.649941547747914683e+00,2.597752828019779372e+02,-1.304405449892117978e-02,7.327475951737117965e-01,7.960013320431481576e-01,2.105201321502519762e-01,1.396287926060838736e+00,-1.556572430078501275e-02
5.995893614214288236e-01,7.315620522769471501e-01,7.682474988728398291e-01,-1.852616460051636693e+01,-7.234747644582500925e+01,2.117077585403700779e-01,1.412132074729328224e+00,3.887994937443419285e+00,2.588306570774770421e+02,-1.162539483964506078e-02,7.335350405673400909e-01,7.774846872656618890e-01,2.119196236122234123e-01,1.399882734097839032e+00,-1.406933479414280638e-02
6.005903453303126360e-01,7.323225344245148927e-01,7.496671656533477890e-01,-1.859767097132298730e+01,-7.200966349592012250e+01,2.131240931122319882e-01,1.416146657551160315e+00,4.126377625881425537e+00,2.580316210222864015e+02,-1.020673518036896432e-02,7.343040814430662477e-01,7.588995947507931605e-01,2.133227845601902428e-01,1.403703795042709812e+00,-1.255586617231824707e-02
6.015913292391965594e-01,7.330641432216531417e-01,7.310154231433099170e-01,-1.866884460048366279e+01,-7.812238283814325257e+01,2.145443106606044759e-01,1.420399835432575086e+00,4.365093763726520137e+00,2.868821411094681935e+02,-8.788075521092703069e-03,7.350542524058530924e-01,7.402467554017843065e-01,2.147299404479195428e-01,1.407743216832187949e+00,-1.103742627455177490e-02
6.025923131480803718e-01,7.337867912915814195e-01,7.122926044006431257e-01,-1.873645708181343039e+01,-1.080602223833245574e+02,2.159686330554604905e-01,1.424891963693946328e+00,4.589368551801933371e+00,4.247854012461467050e+02,-7.369415861816608349e-03,7.357857939464662600e-01,7.215254189406739016e-01,2.161412351689546429e-01,1.412013311558661055e+00,-9.503109309525253554e-03
6.035932970569641842e-01,7.344903596630233400e-01,6.935055289709960435e-01,-1.877882905052630136e+01,-2.912030215529887300e+01,2.173974714546418330e-01,1.429592320372906622e+00,4.695870727007566359e+00,4.034449640081418664e+01,-6.647324478140776566e-03,7.364988686292669451e-01,7.027398934157531585e-01,2.175568324020066002e-01,1.416491605795810793e+00,-7.999227225882935000e-03
6.045942809658481076e-01,7.351745894481385157e-01,6.746979818385062666e-01,-1.879494864910601848e+01,-1.246621765217210864e+01,2.188321869982096934e-01,1.434292945773494310e+00,4.676081328897246259e+00,-3.740704936323153618e+01,-6.699197845122543613e-03,7.371928753198041528e-01,6.838865710376832441e-01,2.189770805596656655e-01,1.421198890974458839e+00,-6.554515173251996424e-03
6.055952648747319200e-01,7.358394583787932763e-01,6.558786429435080612e-01,-1.880638520293319971e+01,-1.177800274138428094e+01,2.202729058814535679e-01,1.438953853217073142e+00,4.635537398508751572e+00,-3.906861264135820733e+01,-6.751071212104302853e-03,7.378678440340951106e-01,6.649742388944825944e-01,2.204021629089542300e-01,1.426091751181993272e+00,-5.241955279657033173e-03
6.065962487836158434e-01,7.364849882318139640e-01,6.370482006191392488e-01,-1.881713408733699211e+01,-1.108986490110760492e+01,2.217195046688553717e-01,1.443573327446197041e+00,4.593279394281959860e+00,-4.072711688141205144e+01,-6.802944579086068165e-03,7.385240012970504253e-01,6.460057115936572725e-01,2.218321978794543792e-01,1.431162316526844558e+00,-3.995291027415511474e-03
6.075972326924996558e-01,7.371112007840270319e-01,6.182073431985465328e-01,-1.882719530236099104e+01,-1.040180387750338120e+01,2.231718599248964097e-01,1.448149653203415932e+00,4.549307292355184273e+00,-4.238241481593898641e+01,-6.854817946067828273e-03,7.391611662514966374e-01,6.269865079335191771e-01,2.232673927276235537e-01,1.436383346926208837e+00,-2.967157696749707623e-03
6.085982166013834682e-01,7.377181178122591554e-01,5.993567590148699553e-01,-1.883656884804621612e+01,-9.713819431935746707e+00,2.246298482140586528e-01,1.452681115231283515e+00,4.503621066752335977e+00,-4.403434611046208857e+01,-6.906691313049588381e-03,7.397791200869270334e-01,6.079229602192414150e-01,2.247078850011097195e-01,1.441726917408578057e+00,-2.018453252445254718e-03
6.095992005102673916e-01,7.383057610933370096e-01,5.804971364012494472e-01,-1.884525472443040428e+01,-9.025911341313692660e+00,2.260933461008237666e-01,1.457165998272352603e+00,4.456220689176860539e+00,-4.568273606379514717e+01,-6.958564680031353693e-03,7.403782180610434249e-01,5.888181244122465685e-01,2.261537660273778561e-01,1.447179825154762955e+00,-1.220310868433312516e-03
6.106001844191512040e-01,7.388741524040866038e-01,5.616291636908316010e-01,-1.885325293154857462e+01,-8.338079401790016831e+00,2.275622301496731947e-01,1.461602587069174009e+00,4.407106128783806476e+00,-4.732739416965410584e+01,-7.010438047013113801e-03,7.409579332042991462e-01,5.696802104177790538e-01,2.276051575942445726e-01,1.452704185217908117e+00,-5.762767700741660247e-04
6.116011683280351274e-01,7.394233135213350572e-01,5.427535292167542380e-01,-1.886056346943390594e+01,-7.650323437973793439e+00,2.290363769250888804e-01,1.465989166364301433e+00,4.356277351918942387e+00,-4.896811250106647151e+01,-7.062311413994879980e-03,7.415186001048360565e-01,5.505123215910208145e-01,2.290620991461899403e-01,1.458286669793445345e+00,-7.976173667669083449e-06
6.126021522369189398e-01,7.399532662219083790e-01,5.238709213121619523e-01,-1.886718633811258883e+01,-6.962643240483430418e+00,2.305156629915523225e-01,1.470324020900286133e+00,4.303734321823591280e+00,-5.060466386249436965e+01,-7.114184780976645292e-03,7.420601010609365611e-01,5.313203348504553780e-01,2.305246540304220493e-01,1.463900431215348519e+00,3.483291939644699519e-04
6.136031361458027522e-01,7.404640322826332444e-01,5.049820283102010032e-01,-1.887312153761339317e+01,-6.275038716861677912e+00,2.319999649135448538e-01,1.474605435419680033e+00,4.249476998302792019e+00,-5.223679968654352734e+01,-7.166058147958399328e-03,7.425822003043840436e-01,5.121099406030016343e-01,2.319928223208667373e-01,1.469520071269508010e+00,6.352530887369163722e-04
6.146041200546866756e-01,7.409556334803363287e-01,4.860875385440052154e-01,-1.887836906796204417e+01,-5.587509678623247211e+00,2.334891592555488893e-01,1.478831694665036389e+00,4.193505337345139417e+00,-5.386424767149215143e+01,-7.217931514940164640e-03,7.430853526458324199e-01,4.928839649455743488e-01,2.334666268511770004e-01,1.475132824806865139e+00,7.939224038036247263e-04
6.156051039635704880e-01,7.414280915918441961e-01,4.671881403467231242e-01,-1.888292892917636578e+01,-4.900056028397857588e+00,2.349831225820454006e-01,1.483001083378907126e+00,4.135819290688433014e+00,-5.548670905753948546e+01,-7.269804881921924748e-03,7.435689738575301799e-01,4.736491608481014914e-01,2.349460181304902362e-01,1.480708522914360836e+00,8.325997153372902181e-04
6.166060878724543004e-01,7.418814283939827448e-01,4.482845220514948825e-01,-1.888680112127567412e+01,-4.212677659358116777e+00,2.364817314575163587e-01,1.487111886303844388e+00,4.076418805326759376e+00,-5.710385550985223091e+01,-7.321678248903683121e-03,7.440334755511605058e-01,4.544079161519783971e-01,2.364309728183945081e-01,1.486236516193385482e+00,8.131735186277548252e-04
6.176070717813382238e-01,7.423156656635793160e-01,4.293773719914604770e-01,-1.888998564427529203e+01,-3.525374482617567473e+00,2.379848624464435680e-01,1.491162388182400766e+00,4.015303822944387591e+00,-5.871532555703880263e+01,-7.373551615885451035e-03,7.444787679040639761e-01,4.351647203792107232e-01,2.379214362021085105e-01,1.491697205868704801e+00,6.458177590462606601e-04
6.186080556902220362e-01,7.427308251774596970e-01,4.104673784997665553e-01,-1.889248249818795955e+01,-2.838146430327510572e+00,2.394923921133083888e-01,1.495150873757128407e+00,3.952474279261959822e+00,-6.032072049589618956e+01,-7.425424982867211143e-03,7.449045723278651110e-01,4.159235849333129398e-01,2.394173006446978225e-01,1.497072303122368053e+00,4.334205315019557360e-04
6.196090395991059596e-01,7.431269287124510070e-01,3.915552299095508837e-01,-1.889429168302363493e+01,-2.150993446021561173e+00,2.410041970225926811e-01,1.499075627770579677e+00,3.887930103285777594e+00,-6.191959962588788358e+01,-7.477298349848975588e-03,7.453114727382215143e-01,3.966865024996047429e-01,2.409185333056934331e-01,1.502354335122353390e+00,1.398122399020439860e-04
6.206100235079897720e-01,7.435039980453792552e-01,3.726416145539600544e-01,-1.889541319878934544e+01,-1.463915492872629898e+00,2.425201537387779160e-01,1.502934934965306057e+00,3.821671216438750740e+00,-6.351147476996865748e+01,-7.529171716830735696e-03,7.456987813285277378e-01,3.774579272290413678e-01,2.424249632447382785e-01,1.507522624843915304e+00,-2.235626900042674936e-04
6.216110074168735844e-01,7.438620549530712278e-01,3.537272207661342760e-01,-1.889584704548975225e+01,-7.769125507539278441e-01,2.440401388263458704e-01,1.506727080083860804e+00,3.753697531547798061e+00,-6.509580388578723387e+01,-7.581045083812495804e-03,7.460670048807279686e-01,3.582393282152717684e-01,2.439365227715870332e-01,1.512572027923118290e+00,-6.201161427165939512e-04
6.226119913257575078e-01,7.442011212123532671e-01,3.348127368792134240e-01,-1.889559322312659262e+01,-8.998461313705757858e-02,2.455640288497784041e-01,1.510450347868795840e+00,3.684008951667318232e+00,-6.667198358309451578e+01,-7.632918450794261983e-03,7.464161543294887124e-01,3.390334079081062657e-01,2.454530642541713215e-01,1.517491640810626041e+00,-1.092598352128833434e-03
6.236129752346413202e-01,7.445212186000521593e-01,3.158988512263439796e-01,-1.889465173169872614e+01,5.968683077037882923e-01,2.470917003735568496e-01,1.514103023062663089e+00,3.612605368700253283e+00,-6.823934039977558541e+01,-7.684791817776022091e-03,7.467456323578711697e-01,3.198427013320427892e-01,2.469744620549917946e-01,1.522268548456433335e+00,-1.585900910206174651e-03
6.246139591435251326e-01,7.448223688929942465e-01,2.969862521406660960e-01,-1.889302257120239403e+01,1.283646184199062956e+00,2.486230299621628725e-01,1.517683390408015143e+00,3.539486661776641174e+00,-6.979712048525667001e+01,-7.736665184757782199e-03,7.470567212155428960e-01,3.006679150955861024e-01,2.485005565331333544e-01,1.526905025407942595e+00,-2.115825357063220568e-03
6.256149430524090560e-01,7.451045938680062042e-01,2.780756279553199817e-01,-1.889070574163115523e+01,1.970348971657748915e+00,2.501578941800786104e-01,1.521189734647404812e+00,3.464652695340997735e+00,-7.134447742975085305e+01,-7.788538551739547511e-03,7.473472610738102206e-01,2.815127309079435425e-01,2.500313112233348289e-01,1.531377600861501209e+00,-2.669720454488301586e-03
6.266159269612928684e-01,7.453679153019139303e-01,2.591676670034520069e-01,-1.888770124297591479e+01,2.656976609080389906e+00,2.516961695917851460e-01,1.524620340523383577e+00,3.388103316882496330e+00,-7.288045778719870782e+01,-7.840411918721307619e-03,7.476201405622353580e-01,2.623759452886502141e-01,2.515663873189843969e-01,1.535703291163404538e+00,-3.238663531460807352e-03
6.276169108701767918e-01,7.456123549715446552e-01,2.402630576182000488e-01,-1.888400907522463612e+01,3.343529020316793332e+00,2.532377327617645335e-01,1.527973492778504250e+00,3.309838354230103086e+00,-7.440398378656961142e+01,-7.892285285703072931e-03,7.478727143131250754e-01,2.432604509181557351e-01,2.531056520522121378e-01,1.539860369437267451e+00,-3.818971367219011273e-03
6.286178947790606042e-01,7.458379346537246102e-01,2.213624881327106442e-01,-1.887962923836247953e+01,4.030006111372731681e+00,2.547824602544981332e-01,1.531247476155318310e+00,3.229857612310657711e+00,-7.591383257403785478e+01,-7.944158652684833039e-03,7.481072499381239416e-01,2.241660639649971642e-01,2.546491075776695090e-01,1.543859389021093653e+00,-4.407682449233616025e-03
6.296188786879444166e-01,7.460446761252803594e-01,2.024666468801240016e-01,-1.887456173237218238e+01,4.716407770543844968e+00,2.563302286344676384e-01,1.534440575396378348e+00,3.148160869241976467e+00,-7.740861113476020705e+01,-7.996032019666593146e-03,7.483214363861552254e-01,2.050944287222855322e-01,2.561963830272537268e-01,1.547685325117526878e+00,-4.996306423063262211e-03
6.306198625968283400e-01,7.462326011630382450e-01,1.835762221935799965e-01,-1.886880655723337696e+01,5.402733874061554253e+00,2.578809144661551866e-01,1.537551075244237175e+00,3.064747871596449791e+00,-7.888672582007183109e+01,-8.047905386648358458e-03,7.485179230762059044e-01,1.860454446833768039e-01,2.577475023348136385e-01,1.551349819941189256e+00,-5.584854830418251731e-03
6.316208465057121524e-01,7.464017315438249422e-01,1.646919024062253600e-01,-1.886236371292313052e+01,6.088984274414976916e+00,2.594343943140418052e-01,1.540577260441446716e+00,2.979618328621390422e+00,-8.034634507332974351e+01,-8.099778753630118566e-03,7.486940613597354854e-01,1.670199793257341747e-01,2.593020815692798076e-01,1.554840452772674020e+00,-6.165628529277352235e-03
6.326218304145959648e-01,7.465520890444670155e-01,1.458143758511998289e-01,-1.885523319941561127e+01,6.775158815435781356e+00,2.609905447426094649e-01,1.543517415730559117e+00,2.892771905140384625e+00,-8.178535349354814343e+01,-8.151652120611878674e-03,7.488531657847620204e-01,1.480179183311740310e-01,2.608601385071819267e-01,1.558170604369921497e+00,-6.738503477951774366e-03
6.336228143234798882e-01,7.466836954417906957e-01,1.269443308616438892e-01,-1.884741501668208841e+01,7.461257316899782666e+00,2.625492423163398592e-01,1.546369825854127189e+00,2.804208212767170139e+00,-8.320129484916367346e+01,-8.203525487593643986e-03,7.489893305663553047e-01,1.290422374857813637e-01,2.624215445795770596e-01,1.561308998920303504e+00,-7.296351582191332001e-03
6.346237982323637006e-01,7.467965725126229914e-01,1.080824557707038003e-01,-1.883890916469133359e+01,8.147279588058584210e+00,2.641103635997145704e-01,1.549132775554701968e+00,2.713926798947639440e+00,-8.459130072279599233e+01,-8.255398854575404094e-03,7.491111273762744993e-01,1.100897254765268451e-01,2.639859792470090616e-01,1.564296914692776319e+00,-7.836317024197132775e-03
6.356247821412476240e-01,7.468907420337899117e-01,8.922943891151756401e-02,-1.882971564341000104e+01,8.833225403561421274e+00,2.656737851572154030e-01,1.551804549574837155e+00,2.621927133174462021e+00,-8.595200048257571268e+01,-8.307272221557169406e-03,7.492116214985432565e-01,9.116122309254595657e-02,2.655531828906932956e-01,1.567115111741958167e+00,-8.376282466202991661e-03
6.366257660501314364e-01,7.469662257821182427e-01,7.038596861722956621e-02,-1.881983445279790601e+01,9.519094575348759690e+00,2.672393835533238282e-01,1.554383432657084452e+00,2.528208589485946955e+00,-8.727940650923659405e+01,-8.359145588538934718e-03,7.492930334399788839e-01,7.225782042339073952e-02,2.671231381086969781e-01,1.569759873784505544e+00,-8.875592269614490312e-03
6.376267499590152488e-01,7.470230455344342158e-01,5.155273322098603839e-02,-1.880926559281706290e+01,1.020488679738673099e+01,2.688070353525212619e-01,1.556867709543995559e+00,2.432770424030756384e+00,-8.856876641603639655e+01,-8.411018955520689622e-03,7.493601055109191389e-01,5.337890928517877165e-02,2.686957982467949035e-01,1.572250615228783621e+00,-9.369199494527019959e-03
6.386277338678991722e-01,7.470612230675646170e-01,3.273042105592105511e-02,-1.879800906342657996e+01,1.089060185690255800e+01,2.703766171192900081e-01,1.559255664978123512e+00,2.335611745985387788e+00,-8.981437065854900936e+01,-8.462892322502456668e-03,7.493958749421980592e-01,3.452450151051048022e-02,2.702706949245157753e-01,1.574564421885591425e+00,-9.847425862080119024e-03
6.396287177767829846e-01,7.470807801583360108e-01,1.391972045518303017e-02,-1.878606486457763936e+01,1.157623945121322429e+01,2.719480054181112605e-01,1.561545583702020235e+00,2.236731479414129087e+00,-9.100929887896701587e+01,-8.514765689484215042e-03,7.494172365160577387e-01,1.569359096056270261e-02,2.718478903305872052e-01,1.576737543866255198e+00,-1.028930953481907093e-02
6.406297016856667970e-01,7.470817385835747393e-01,-4.878680248087924158e-03,-1.877343299622246775e+01,1.226179928604392444e+01,2.735210768134668236e-01,1.563735750458237872e+00,2.136128312603474466e+00,-9.214508101262973128e+01,-8.566639056465975149e-03,7.494286867229211779e-01,-3.111177104489986668e-03,2.734272499225188224e-01,1.578735616683756060e+00,-1.073119320755802110e-02
6.416306855945507204e-01,7.470641201201073667e-01,-2.366409272075169559e-02,-1.876011345830933763e+01,1.294728104473993824e+01,2.750957078698385017e-01,1.565824449989329681e+00,2.033800629784646929e+00,-9.321123773805540225e+01,-8.618512423447740461e-03,7.494205891686599452e-01,-2.188924612155913885e-02,2.750085283347865062e-01,1.580547862069056286e+00,-1.112498571862116474e-02
6.426316695034345328e-01,7.470279465447603462e-01,-4.243582862966197022e-02,-1.874610625078338799e+01,1.363268439403494803e+01,2.766717751517076551e-01,1.567809967037846253e+00,1.929746417673194214e+00,-9.419464681588263488e+01,-8.670385790429502304e-03,7.493847213074621427e-01,-4.064569854478990163e-02,2.765915855034301041e-01,1.582253500130239354e+00,-1.149986620415137210e-02
6.436326534123184562e-01,7.469732396343601311e-01,-6.119319964168051795e-02,-1.873141137358678421e+01,1.431800898021550772e+01,2.782491552235563104e-01,1.569690586346341510e+00,1.823963135270088243e+00,-9.507865330170014317e+01,-8.722259157411267616e-03,7.493315127013344679e-01,-5.937779873492870369e-02,2.781761772549947720e-01,1.583796842112528802e+00,-1.187474668968161937e-02
6.446336373212022686e-01,7.469000211657333965e-01,-7.993551742366099278e-02,-1.871602882665879619e+01,1.500325443251150581e+01,2.798277246498656612e-01,1.571464592657366488e+00,1.716447528901605457e+00,-9.584179367736814470e+01,-8.774132524393027724e-03,7.492711367202919970e-01,-7.808253237591884777e-02,2.797620699617227036e-01,1.585120635394440258e+00,-1.223102464499870902e-02
6.456346212300860810e-01,7.468083129157067068e-01,-9.866209364246332492e-02,-1.869995860993541470e+01,1.568842036350393165e+01,2.814073599951176785e-01,1.573130270713473999e+00,1.607195363600513405e+00,-9.645592318888887462e+01,-8.826005891374787832e-03,7.491868322201499231e-01,-9.676245978612589560e-02,2.813494175030610833e-01,1.586326316953769577e+00,-1.252629026148712604e-02
6.466356051389700044e-01,7.466981366611064042e-01,-1.173722399649473613e-01,-1.868320072335053439e+01,1.637350635001257260e+01,2.829879378237940557e-01,1.574685905257216634e+00,1.496201023077783576e+00,-9.688339233117905280e+01,-8.877879258356553144e-03,7.490755567257975089e-01,-1.154194358208115445e-01,2.829380483548250558e-01,1.587430005694911106e+00,-1.282155587797557603e-02
6.476365890478538168e-01,7.465695141787588307e-01,-1.360652680579688134e-01,-1.866575516683080593e+01,1.705851200483106922e+01,2.845693347003765417e-01,1.576129781031146093e+00,1.383456896635761879e+00,-9.707265594232501371e+01,-8.929752625338318456e-03,7.489458156993835658e-01,-1.340534922517107042e-01,2.845275908330716641e-01,1.588378590173972649e+00,-1.311682149446399305e-02
6.486375729567377402e-01,7.464224672454909948e-01,-1.547404895883834897e-01,-1.864762194030465636e+01,1.774343682088665375e+01,2.861514271893463857e-01,1.577460182777814302e+00,1.268952407730432164e+00,-9.695119334711495185e+01,-8.981625992320078564e-03,7.488061146030576820e-01,-1.526646608505665970e-01,2.861176732538585066e-01,1.589118958947061122e+00,-1.341208711095244477e-02
6.496385568656215526e-01,7.462570176381289055e-01,-1.733972162230509595e-01,-1.862880104369740764e+01,1.842828038031116122e+01,2.877340918551855031e-01,1.578675395239774293e+00,1.152672413439282062e+00,-9.641359313531144437e+01,-9.033499359301838671e-03,7.486485786212666582e-01,-1.712508137162112587e-01,2.877084927454364172e-01,1.589746604836143495e+00,-1.364257997289506676e-02
