time,shoulder_pos,shoulder_vel,shoulder_acc,shoulder_jerk,shoulder_torque,elbow_pos,elbow_vel,elbow_acc,elbow_jerk,elbow_torque,elbow_torque_tvlqr,K1,K2,K3,K4,k0
1.000318922565124856e-02,2.202416497993595914e-04,4.252294091698041040e-02,4.055124693356117582e+00,-3.936661166961209091e+01,0.000000000000000000e+00,-6.122129549912912324e-04,-1.180867322688697596e-01,-1.089071938418190300e+01,1.830992384053535034e+02,8.733912341717095518e-03,1.031876425596399242e-02,-3.840327633991423850e-01,-6.192701067950392990e-02,1.521610170304383593e-02,9.192017571322214087e-01,-2.186117405357090784e-03
1.100350814821637359e-02,2.656217038626560497e-04,4.655965219337000749e-02,4.015713062145342072e+00,-3.943152024957986157e+01,0.000000000000000000e+00,-7.369692718878262426e-04,-1.288893009293866909e-01,-1.070751377609649424e+01,1.831951582169037067e+02,9.607303575886502744e-03,1.127051844284184846e-02,-3.827717507469525215e-01,-6.192106518490654576e-02,1.540079918384072710e-02,9.192413644216400614e-01,-2.265631756837964417e-03
1.200382707078149688e-02,3.150755838959050977e-04,5.055690679429619000e-02,3.976236501653788835e+00,-3.949642882954763223e+01,0.000000000000000000e+00,-8.725220250083581559e-04,-1.395085575629141095e-01,-1.052421221760854131e+01,1.832910780284539385e+02,1.048069481005590824e-02,1.222090389744060271e-02,-3.814965690870749659e-01,-6.191485589525277250e-02,1.558396803239693422e-02,9.192807695533227186e-01,-2.339152944825330545e-03
1.300414599334662191e-02,3.685601150696242749e-04,5.451463976977080628e-02,3.936695011881456541e+00,-3.956133740951540290e+01,0.000000000000000000e+00,-1.018682367890823195e-03,-1.499444061884487589e-01,-1.034081470871804775e+01,1.833869978400041418e+02,1.135408604422531546e-02,1.317128935203936042e-02,-3.802072147996218843e-01,-6.190845572495423665e-02,1.576573830609976495e-02,9.193197555186968239e-01,-2.406471205627172278e-03
1.400446491591174694e-02,4.260321225543304701e-04,5.843278616980564916e-02,3.897088592828345188e+00,-3.962624598948317356e+01,0.000000000000000000e+00,-1.175261454073155956e-03,-1.601967508249872441e-01,-1.015732124942501002e+01,1.834829176515543452e+02,1.222747727839472269e-02,1.411557251594918252e-02,-3.789036851333709155e-01,-6.190187781226929448e-02,1.594617859809427038e-02,9.193581824366933164e-01,-2.467496781195275581e-03
1.500478383847687197e-02,4.874484315205411685e-04,6.231128104441252535e-02,3.857417244494455222e+00,-3.969115456945094422e+01,0.000000000000000000e+00,-1.342070437093292445e-03,-1.702654954915263363e-01,-9.973731839729429893e+00,1.835788374631045485e+02,1.310086851256412992e-02,1.505920896708772168e-02,-3.775860920900515616e-01,-6.189482674687639407e-02,1.612509311505659626e-02,9.193962534911720441e-01,-2.522666978563665660e-03
1.600510276104199700e-02,5.527658671387734217e-04,6.615005944360324852e-02,3.817680966879787086e+00,-3.975606314941871489e+01,0.000000000000000000e+00,-1.518920470489167366e-03,-1.801505442070627239e-01,-9.790046479631307363e+00,1.836747572746547519e+02,1.397425974673353888e-02,1.599911942534101503e-02,-3.762545331098993140e-01,-6.188708299077813613e-02,1.630235597623448662e-02,9.194340859654213105e-01,-2.572281187608280954e-03
1.700542168360712203e-02,6.219412545795446065e-04,6.994905641738961843e-02,3.777879759984340335e+00,-3.982097172938648555e+01,0.000000000000000000e+00,-1.705622707798716726e-03,-1.898518009905931225e-01,-9.606265169130644210e+00,1.837706770862049552e+02,1.484765098090294611e-02,1.693355529443743568e-02,-3.749090244644368020e-01,-6.187875449871387684e-02,1.647813687177017081e-02,9.194714302262924077e-01,-2.616054356543281913e-03
1.800574060617224706e-02,6.949314190133718287e-04,7.370820701578344181e-02,3.738013623808114971e+00,-3.988588030935425621e+01,0.000000000000000000e+00,-1.901988302559875664e-03,-1.993691698611142760e-01,-9.422387908227435105e+00,1.838665968977551586e+02,1.572104221507235333e-02,1.786799116353385980e-02,-3.735496343829661781e-01,-6.186965911294550063e-02,1.665232789252185652e-02,9.195083735099381927e-01,-2.654249633861693186e-03
1.900605952873737209e-02,7.716931856107725734e-04,7.742744628879652535e-02,3.698082558351110993e+00,-3.995078888932202688e+01,0.000000000000000000e+00,-2.107828408310579750e-03,-2.087025548376228168e-01,-9.238414696921687153e+00,1.839625167093053619e+02,1.659443344924176056e-02,1.879255230351426983e-02,-3.721764400416895935e-01,-6.185964041190510770e-02,1.682485022575481645e-02,9.195449692290776911e-01,-2.687073840098556585e-03
2.000637845130249712e-02,8.521833795422638922e-04,8.110670928644070354e-02,3.658086563613328401e+00,-4.001569746928979754e+01,0.000000000000000000e+00,-2.322954178588764775e-03,-2.178518599391155441e-01,-9.054345535213393248e+00,1.840584365208555653e+02,1.746782468341117125e-02,1.971608615339820805e-02,-3.707894982123758343e-01,-6.184872800815871541e-02,1.699580558596866867e-02,9.195810522485932115e-01,-2.714379173132873326e-03
2.100669737386762215e-02,9.363588259783628366e-04,8.474593105872775534e-02,3.618025639594767195e+00,-4.008060604925756820e+01,0.000000000000000000e+00,-2.547176766932364358e-03,-2.268169891845891184e-01,-8.870180423102558720e+00,1.841543563324057686e+02,1.834121591758057848e-02,2.063485268306403456e-02,-3.693888721060330504e-01,-6.183673244425266086e-02,1.716506740227780395e-02,9.196167302121166509e-01,-2.736466493594313324e-03
2.200701629643274718e-02,1.024176350089587000e-03,8.834504665566950132e-02,3.577899786295427376e+00,-4.014551462922533887e+01,0.000000000000000000e+00,-2.780307326879316240e-03,-2.355978465930401999e-01,-8.685919360589180016e+00,1.842502761439559720e+02,1.921460715174998571e-02,2.154666076108288641e-02,-3.679746385580161538e-01,-6.182353258703005006e-02,1.733258570923432509e-02,9.196520217051711299e-01,-2.753487142396647200e-03
2.300733521899787221e-02,1.115592777046453543e-03,9.190399112727776210e-02,3.537709003715308942e+00,-4.021042320919310953e+01,0.000000000000000000e+00,-3.022157011967554260e-03,-2.441943361834655879e-01,-8.501562347673262465e+00,1.843461959555061753e+02,2.008799838591939294e-02,2.245846883910173480e-02,-3.665468768188553939e-01,-6.180913186824437550e-02,1.749843953166675681e-02,9.196867925237983687e-01,-2.765340484131714564e-03
2.400765414156299377e-02,1.210564932019478866e-03,9.542269952356430274e-02,3.497453291854411894e+00,-4.027533178916088019e+01,0.000000000000000000e+00,-3.272536975735013121e-03,-2.526063619748618594e-01,-8.317109384354800738e+00,1.844421157670563787e+02,2.096138962008879669e-02,2.335934791251595075e-02,-3.651056393538471556e-01,-6.179335136304742182e-02,1.766249851432877965e-02,9.197211520146568731e-01,-2.772335788436537315e-03
2.500797306412811880e-02,1.309049640179181864e-03,9.890110689454098547e-02,3.457132650712736233e+00,-4.034024036912865085e+01,0.000000000000000000e+00,-3.531258371719630130e-03,-2.608338279862259523e-01,-8.132560470633793059e+00,1.845380355786065820e+02,2.183478085425820392e-02,2.425911121531679898e-02,-3.636510121831715847e-01,-6.177610077405316230e-02,1.782474200007861873e-02,9.197550852764525553e-01,-2.774568633523220255e-03
2.600829198669324382e-02,1.411003726696078830e-03,1.023391482902195893e-01,3.416747080290281957e+00,-4.040514894909642152e+01,0.000000000000000000e+00,-3.798132353459341293e-03,-2.688766382365544438e-01,-7.947915606510246533e+00,1.846339553901567854e+02,2.270817208842761115e-02,2.515396874598434251e-02,-3.621830885501320929e-01,-6.175735653729894081e-02,1.798522074913381022e-02,9.197884942731993085e-01,-2.771996065581586698e-03
2.700861090925836885e-02,1.516384016740686489e-03,1.057367587606119486e-01,3.376296580587049512e+00,-4.047005752906419218e+01,0.000000000000000000e+00,-4.072970074492078714e-03,-2.767346967448439110e-01,-7.763174791984155831e+00,1.847298752017069887e+02,2.358156332259701837e-02,2.604171286434200927e-02,-3.607019099209489155e-01,-6.173695640391411305e-02,1.814380589997925675e-02,9.198214834216983382e-01,-2.764925611112671860e-03
2.800892983182349388e-02,1.625147335483523303e-03,1.090938733557298285e-01,3.335781151603037564e+00,-4.053496610903196284e+01,0.000000000000000000e+00,-4.355582688355781433e-03,-2.844079075300912640e-01,-7.578338027055522730e+00,1.848257950132571921e+02,2.445495455676642560e-02,2.692945698269967603e-02,-3.592075812450337691e-01,-6.171483484211413156e-02,1.830050563098768387e-02,9.198540071184043709e-01,-2.753398494421115811e-03
2.900924875438861891e-02,1.737250508095105565e-03,1.124104271255851051e-01,3.295200793338247447e+00,-4.059987468899973351e+01,0.000000000000000000e+00,-4.645781348588382854e-03,-2.918961746112931355e-01,-7.393405311724348117e+00,1.849217148248073954e+02,2.532834579093583283e-02,2.780650922234458727e-02,-3.577001989226226697e-01,-6.169094395926101593e-02,1.845533859393081247e-02,9.198860059156418467e-01,-2.737436604432783548e-03
3.000956767695374394e-02,1.852650359745950867e-03,1.156863551201895018e-01,3.254555505792679160e+00,-4.066478326896750417e+01,0.000000000000000000e+00,-4.943377208727818550e-03,-2.991994020074462690e-01,-7.208376645990630216e+00,1.850176346363575988e+02,2.620173702510524005e-02,2.868249056561730792e-02,-3.561797963882896711e-01,-6.166514317660314048e-02,1.860818322582617410e-02,9.199175726670206776e-01,-2.717334580489902743e-03
3.100988659951886897e-02,1.971303715606576371e-03,1.189215923895548949e-01,3.213845288966331815e+00,-4.072969184893527483e+01,0.000000000000000000e+00,-5.248181422312024093e-03,-3.063174937375473528e-01,-7.023252029854369027e+00,1.851135544479078021e+02,2.707512825927464728e-02,2.955429484147924224e-02,-3.546465037216158800e-01,-6.163738179949847240e-02,1.875907113232847673e-02,9.199486394171917381e-01,-2.693090246585358016e-03
3.201020552208399400e-02,2.093167400847498801e-03,1.221160739836930492e-01,3.173070142859205856e+00,-4.079460042890304550e+01,0.000000000000000000e+00,-5.560005142878934187e-03,-3.132503538205929638e-01,-6.838031463315566327e+00,1.852094742594580055e+02,2.794851949344405798e-02,3.041722871383016960e-02,-3.531004114870398003e-01,-6.160759594401341716e-02,1.890799078377498887e-02,9.199791807476959127e-01,-2.664786269181818480e-03
3.301052444464911556e-02,2.218198240639236620e-03,1.252697349526157855e-01,3.132230067471301727e+00,-4.085950900887081616e+01,0.000000000000000000e+00,-5.878659523966484404e-03,-3.199978862755800679e-01,-6.652714946374222116e+00,1.853053940710082088e+02,2.882191072761346173e-02,3.127926132006079996e-02,-3.515415502274716886e-01,-6.157566895930558643e-02,1.905483284946136308e-02,9.200092730594914281e-01,-2.632694987455415706e-03
3.401084336721424406e-02,2.346353060152306554e-03,1.283825103463349659e-01,3.091325062802618540e+00,-4.092441758883858682e+01,0.000000000000000000e+00,-6.203955719112612920e-03,-3.265599951215051866e-01,-6.467302479030332840e+00,1.854013138825584122e+02,2.969530196178287243e-02,3.213849459777921164e-02,-3.499700758591799410e-01,-6.154155392579031131e-02,1.919964212084848340e-02,9.200388388735188938e-01,-2.596791052173032157e-03
3.501116228977936562e-02,2.477588684557224460e-03,1.314543352148622724e-01,3.050355128853156739e+00,-4.098932616880635749e+01,0.000000000000000000e+00,-6.535704881855250101e-03,-3.329365843773650635e-01,-6.281794061283902941e+00,1.854972336941086155e+02,3.056869319595227619e-02,3.298979194433594025e-02,-3.483860683343242837e-01,-6.150518218320959879e-02,1.934238450684518801e-02,9.200678763203548050e-01,-2.557202865400842306e-03
3.601148121234449412e-02,2.611861939024510103e-03,1.344851446082096780e-01,3.009320265622916768e+00,-4.105423474877412815e+01,0.000000000000000000e+00,-6.873718165732335857e-03,-3.391275580621564423e-01,-6.096189693134928866e+00,1.855931535056588473e+02,3.144208443012168341e-02,3.384108929089267581e-02,-3.467895608531896268e-01,-6.146645990935094978e-02,1.948296483498610301e-02,9.200964442486097017e-01,-2.514176882884847173e-03
3.701180013490961568e-02,2.749129648724678038e-03,1.374748735763888507e-01,2.968220473111898183e+00,-4.111914332874189881e+01,0.000000000000000000e+00,-7.217806724281802290e-03,-3.451328201948760110e-01,-5.910489374583414168e+00,1.856890733172090506e+02,3.231547566429109064e-02,3.468470448330642636e-02,-3.451807323544752726e-01,-6.142533666472371062e-02,1.962143247451665976e-02,9.201244656048179760e-01,-2.467681553537860294e-03
3.801211905747474418e-02,2.889348638828248897e-03,1.404234571694116807e-01,2.927055751320100985e+00,-4.118405190870966948e+01,0.000000000000000000e+00,-7.567781711041590177e-03,-3.509522747945205134e-01,-5.724693105629354406e+00,1.857849931287592540e+02,3.318886689846049787e-02,3.552591440167413711e-02,-3.435596500256151709e-01,-6.138174813808455754e-02,1.975773763062163915e-02,9.201519529727387736e-01,-2.417877501228315931e-03
3.901243798003986574e-02,3.032475734505735501e-03,1.433308304372899467e-01,2.885826100247524728e+00,-4.124896048867744014e+01,0.000000000000000000e+00,-7.923454279549626417e-03,-3.565858258800864711e-01,-5.538800886272754909e+00,1.858809129403094573e+02,3.406225813262990509e-02,3.636465966044197251e-02,-3.419263556209267141e-01,-6.133562070005856015e-02,1.989180033715044066e-02,9.201789478168673764e-01,-2.364983412914854408e-03
4.001275690260499424e-02,3.178467760927659782e-03,1.461969284300354832e-01,2.844531519894170302e+00,-4.131386906864521080e+01,0.000000000000000000e+00,-8.284635583343856122e-03,-3.620333774705710161e-01,-5.352812716513610347e+00,1.859768327518596607e+02,3.493564936679931926e-02,3.719647518537982922e-02,-3.402810454812253971e-01,-6.128689679810945395e-02,2.002366763800484534e-02,9.202053803851439895e-01,-2.308975144231963615e-03
4.101307582517011580e-02,3.327281543264534128e-03,1.490216861976600415e-01,2.803172010260037261e+00,-4.137877764861298147e+01,0.000000000000000000e+00,-8.651136775962204456e-03,-3.672948335849703372e-01,-5.166728596351924274e+00,1.860727525634098640e+02,3.580904060096871955e-02,3.802829071031767899e-02,-3.386237740699440946e-01,-6.123552354776845563e-02,2.015328005681360848e-02,9.202312700523596067e-01,-2.250033634230728073e-03
4.201339474773524429e-02,3.478873906686880471e-03,1.518050387901754839e-01,2.761747571345125607e+00,-4.144368622858075213e+01,0.000000000000000000e+00,-9.022769010942614798e-03,-3.723700982422815664e-01,-4.980548525787695802e+00,1.861686723749600674e+02,3.668243183513813371e-02,3.885352201334074662e-02,-3.369545911695951412e-01,-6.118144468091916283e-02,2.028056909784320058e-02,9.202566457161295288e-01,-2.188357111970670732e-03
4.301371367030036585e-02,3.633201676365212067e-03,1.545469212575935891e-01,2.720258203149435339e+00,-4.150859480854852279e+01,0.000000000000000000e+00,-9.399343441823016648e-03,-3.772590754615011699e-01,-4.794272504820924929e+00,1.862645921865102707e+02,3.755582306930753400e-02,3.967670986328964561e-02,-3.352736792113699127e-01,-6.112459913562684477e-02,2.040555826762927016e-02,9.202814641049555933e-01,-2.123969425281448803e-03
4.401403259286549435e-02,3.790221677470049979e-03,1.572472686499261918e-01,2.678703905672966457e+00,-4.157350338851629346e+01,0.000000000000000000e+00,-9.780671222141355120e-03,-3.819616692616259468e-01,-4.607900533451610769e+00,1.863605119980604741e+02,3.842921430347694817e-02,4.049780352062737343e-02,-3.335810965316191035e-01,-6.106494577105683191e-02,2.052819144921136721e-02,9.203057401680494465e-01,-2.057046542070092680e-03
4.501435151543061591e-02,3.949890735171907898e-03,1.599060160171850709e-01,2.637084678915719405e+00,-4.163841196848406412e+01,0.000000000000000000e+00,-1.016656350543555104e-02,-3.864777836616525297e-01,-4.421432611679755098e+00,1.864564318096106774e+02,3.930260553764634845e-02,4.131305727246465526e-02,-3.318769902182253650e-01,-6.100242424639604893e-02,2.064846093143987010e-02,9.203294571239493127e-01,-1.987673471267073673e-03
4.601467043799574441e-02,4.112165674641306452e-03,1.625230984093820608e-01,2.595400522877692850e+00,-4.170332054845183478e+01,0.000000000000000000e+00,-1.055683144524355473e-02,-3.908073226805777178e-01,-4.234868739505355251e+00,1.865523516211608808e+02,4.017599677181576262e-02,4.212831102430195096e-02,-3.301614575106053273e-01,-6.093699511768167071e-02,2.076633454476971286e-02,9.203526121063242416e-01,-1.915982172648541832e-03
4.701498936056086597e-02,4.277003321048758466e-03,1.650984508765289405e-01,2.553651437558888126e+00,-4.176822912841960544e+01,0.000000000000000000e+00,-1.095128619510328874e-02,-3.949501903373981992e-01,-4.048208916928414780e+00,1.866482714327110841e+02,4.104938800598516291e-02,4.293807556873856235e-02,-3.284345909725309154e-01,-6.086861740997176473e-02,2.088177292321759942e-02,9.203752091510433164e-01,-1.842118619953659383e-03
4.801530828312598753e-02,4.444360499564784135e-03,1.676320084686375445e-01,2.511837422959305233e+00,-4.183313770838737611e+01,0.000000000000000000e+00,-1.134973890855269646e-02,-3.989062906511106621e-01,-3.861453143948932354e+00,1.867441912442612875e+02,4.192277924015457014e-02,4.374615149782972584e-02,-3.266965481872725063e-01,-6.079723654477470901e-02,2.099477153352106648e-02,9.203972305709215984e-01,-1.766164797397252583e-03
4.901562720569111603e-02,4.614194035359901920e-03,1.701237062357197072e-01,2.469958479078943281e+00,-4.189804628835514677e+01,0.000000000000000000e+00,-1.175200073912971259e-02,-4.026755276407119610e-01,-3.674601420566904864e+00,1.868401110558114908e+02,4.279617047432397736e-02,4.455252552695018048e-02,-3.249473885969798026e-01,-6.072283549936933339e-02,2.110527788796179999e-02,9.204186847619845180e-01,-1.688291901765367206e-03
5.001594612825623759e-02,4.786460753604625945e-03,1.725734792277871521e-01,2.428014605917802715e+00,-4.196295486832291743e+01,0.000000000000000000e+00,-1.215788284037226663e-02,-4.062578053251985066e-01,-3.487653746782336750e+00,1.869360308673616942e+02,4.366956170849338459e-02,4.535419231304490401e-02,-3.231872859644619456e-01,-6.064535163150293340e-02,2.121328836361059331e-02,9.204395581887822031e-01,-1.608582628660683517e-03
5.101626505082136609e-02,4.961117479469476406e-03,1.749812624948517970e-01,2.386005803475883091e+00,-4.202786344829068810e+01,0.000000000000000000e+00,-1.256719636581830543e-02,-4.096530277235671536e-01,-3.300610122595224460e+00,1.870319506789118975e+02,4.454295294266279875e-02,4.615585909913963447e-02,-3.214163164566748443e-01,-6.056477449795730217e-02,2.131876109442549030e-02,9.204598507908788863e-01,-1.527189321507964759e-03
5.201658397338648765e-02,5.138121038124969162e-03,1.773469910869253652e-01,2.343932071753186186e+00,-4.209277202825845876e+01,0.000000000000000000e+00,-1.297975246900575502e-02,-4.128610988548147565e-01,-3.113470548005571548e+00,1.871278704904621009e+02,4.541634417683219904e-02,4.695321059642406508e-02,-3.196346176013459273e-01,-6.048106046369128991e-02,2.142167389933099034e-02,9.204795591818744072e-01,-1.444230270317208627e-03
5.301690289595161615e-02,5.317428254741620938e-03,1.796706000540197190e-01,2.301793410749709334e+00,-4.215768060822622942e+01,0.000000000000000000e+00,-1.339536230347255358e-02,-4.158819227379377814e-01,-2.926235023013374015e+00,1.872237903020123042e+02,4.628973541100161321e-02,4.774924634247213612e-02,-3.178423223750115323e-01,-6.039417812367154498e-02,2.152200624461637554e-02,9.204986760527599232e-01,-1.359821153322492929e-03
5.401722181851673771e-02,5.498995954489946728e-03,1.819520244461466096e-01,2.259589820465455201e+00,-4.222258918819400009e+01,0.000000000000000000e+00,-1.381383702275662886e-02,-4.187154033919330831e-01,-2.738903547618635859e+00,1.873197101135625076e+02,4.716312664517101350e-02,4.854398768452723723e-02,-3.160395160316550323e-01,-6.030412298052680031e-02,2.161971875520795477e-02,9.205172000770680540e-01,-1.274111110198806541e-03
5.501754074108186621e-02,5.682780962540470195e-03,1.841911993133179271e-01,2.217321300900421566e+00,-4.228749776816177075e+01,0.000000000000000000e+00,-1.423498778039593640e-02,-4.213614448357972941e-01,-2.551476121821353082e+00,1.874156299251127109e+02,4.803651787934042766e-02,4.933517795495211827e-02,-3.142263779124092604e-01,-6.021083712890074047e-02,2.171480176773662313e-02,9.205351268718001689e-01,-1.187200055318502400e-03
5.601785966364698777e-02,5.868740104063702862e-03,1.863880597055453670e-01,2.174987852054609316e+00,-4.235240634812954141e+01,0.000000000000000000e+00,-1.465862572992839008e-02,-4.238199510885272692e-01,-2.363952745621529683e+00,1.875115497366629143e+02,4.890990911350982795e-02,5.012636822537699932e-02,-3.124029797234525452e-01,-6.011433978700574804e-02,2.180721544694556521e-02,9.205524495230368309e-01,-1.099237201364647700e-03
5.701817858621211627e-02,6.056830204230165791e-03,1.885425406728408471e-01,2.132589473928018897e+00,-4.241731492809731208e+01,0.000000000000000000e+00,-1.508456202489193675e-02,-4.260908261691195853e-01,-2.176333419019162108e+00,1.876074695482131176e+02,4.978330034767924211e-02,5.091444562089279119e-02,-3.105694950259844100e-01,-6.001457658966576764e-02,2.189694383446353851e-02,9.205691694261159963e-01,-1.010336506506558834e-03
5.801849750877723783e-02,6.247008088210372241e-03,1.906545772652161463e-01,2.090126166520649864e+00,-4.248222350806508274e+01,0.000000000000000000e+00,-1.551260781882450590e-02,-4.281739740965709307e-01,-1.988618142014253909e+00,1.877033893597633210e+02,5.065669158184864240e-02,5.170158231870964488e-02,-3.087260308101943962e-01,-5.991155413109953282e-02,2.198395830426499650e-02,9.205852778547528592e-01,-9.206293802458960333e-04
5.901881643134236632e-02,6.439230581174843274e-03,1.927241045326829882e-01,2.047597929832502217e+00,-4.254713208803285340e+01,0.000000000000000000e+00,-1.594257426526404092e-02,-4.300692988898781599e-01,-1.800806914606801090e+00,1.877993091713135527e+02,5.153008281601805657e-02,5.248784398667975110e-02,-3.068727110466274999e-01,-5.980526276584775813e-02,2.206823063629508377e-02,9.206007720699619368e-01,-8.302493888914356818e-04
6.001913535390748788e-02,6.633454508294092146e-03,1.947510575252533460e-01,2.005004763863575512e+00,-4.261204066800062407e+01,0.000000000000000000e+00,-1.637427251774846784e-02,-4.317767045680377946e-01,-1.612899736796807426e+00,1.878952289828637561e+02,5.240347405018745686e-02,5.327172452597553343e-02,-3.050097009313091911e-01,-5.969566733028464772e-02,2.214974266895018695e-02,9.206156524117817819e-01,-7.393163644141730528e-04
6.101945427647261638e-02,6.829636694738640788e-03,1.967353712929388598e-01,1.962346668613870193e+00,-4.267694924796839473e+01,0.000000000000000000e+00,-1.680751372981573177e-02,-4.332960951500466895e-01,-1.424896608584269586e+00,1.879911487944139594e+02,5.327686528435687102e-02,5.405560506527132963e-02,-3.031370879861084444e-01,-5.958280381195305009e-02,2.222846253481676471e-02,9.206299051392804467e-01,-6.479658474869928221e-04
6.201977319903773794e-02,7.027733965679002458e-03,1.986769808857514474e-01,1.919623644083387148e+00,-4.274185782793616539e+01,0.000000000000000000e+00,-1.724210905500375701e-02,-4.346273746549014771e-01,-1.236797529969190901e+00,1.880870686059641628e+02,5.415025651852627131e-02,5.483596663692312523e-02,-3.012550600355631825e-01,-5.946661629969440116e-02,2.230437138904253422e-02,9.206435407048065844e-01,-5.563253402187111514e-04
6.302009212160286644e-02,7.227703146285697350e-03,2.005758213537028878e-01,1.876835690272124602e+00,-4.280676640790393606e+01,0.000000000000000000e+00,-1.767786964685048867e-02,-4.357704471015989567e-01,-1.048602500951568040e+00,1.881829884175143661e+02,5.502364775269568548e-02,5.561611692061939338e-02,-2.993637119389503387e-01,-5.934715044265460177e-02,2.237744222995829632e-02,9.206565407426066106e-01,-4.645211128795042666e-04
6.402041104416798800e-02,7.429501061729237854e-03,2.024318277468049598e-01,1.833982807180084107e+00,-4.287167498787170672e+01,0.000000000000000000e+00,-1.811460665889385452e-02,-4.367252165091356497e-01,-8.603115215314043329e-01,1.882789082290645695e+02,5.589703898686509270e-02,5.639704525247765665e-02,-2.974632080212022411e-01,-5.922437602509988269e-02,2.244765080956255890e-02,9.206689127927167871e-01,-3.726895824355361568e-04
