time,shoulder_pos,shoulder_vel,shoulder_acc,shoulder_jerk,shoulder_torque,elbow_pos,elbow_vel,elbow_acc,elbow_jerk,elbow_torque,elbow_torque_tvlqr,K1,K2,K3,K4,k0
2.491663767852397016e-01,-1.392109976906108770e-01,-3.451410159055058102e+00,5.220089283674298031e+00,1.580712025405634336e+02,0.000000000000000000e+00,2.816837160340242896e+00,8.586532606783963129e-01,-8.636551256738266957e+00,4.015164806005224563e+01,2.412655917398456862e-01,2.432426149511933422e-01,2.390546367312852347e-02,2.358997983779387297e+00,9.899894095804670502e-02,4.637676612651422392e-01,3.049907976019985457e-03
2.501670449651001160e-01,-1.426643473773961390e-01,-3.446109662679311736e+00,5.371604188543988911e+00,1.577716193533163391e+02,0.000000000000000000e+00,2.817694478960857118e+00,8.500311946070849833e-01,-8.595913206660320327e+00,4.026330000915855578e+01,2.415817777660339838e-01,2.435361265980917622e-01,2.550470632811910332e-02,2.355809116806175219e+00,9.864419089985451694e-02,4.637085072920863471e-01,3.018915522133026972e-03
2.511677131449605027e-01,-1.461123808718632344e-01,-3.440657636860528168e+00,5.523009055654984678e+00,1.574825682711439470e+02,0.000000000000000000e+00,2.818543257604698038e+00,8.414498506398182531e-01,-8.555160432522241010e+00,4.037491492629727219e+01,2.418979637922221704e-01,2.438334525998682167e-01,2.708999363132709795e-02,2.352595002018128323e+00,9.828938178626837885e-02,4.636491650099828221e-01,2.986399265461197119e-03
2.521683813248208894e-01,-1.495549437141056315e-01,-3.435054189903524069e+00,5.674304031216286681e+00,1.572032033185533919e+02,0.000000000000000000e+00,2.819383534022330995e+00,8.329093435711683036e-01,-8.514292934215660580e+00,4.048649217203605843e+01,2.422141498184104125e-01,2.441307786016446713e-01,2.866138066700334511e-02,2.349356295913283876e+00,9.793453173280927682e-02,4.635896307057589261e-01,2.952393253794078840e-03
2.531690495046812761e-01,-1.529918814442161601e-01,-3.429299430113123215e+00,5.825489246061597903e+00,1.569327668212816036e+02,0.000000000000000000e+00,2.820215345964325326e+00,8.244097881957100915e-01,-8.473310711629448377e+00,4.059803105922560462e+01,2.425303358445985713e-01,2.444281046034211258e-01,3.021892466908207564e-02,2.346093633597759354e+00,9.757968849745526918e-02,4.635299250545437122e-01,2.916993165046537304e-03
2.541697176845417183e-01,-1.564230396022881497e-01,-3.423393465794145829e+00,5.976564817622666226e+00,1.566705781030865410e+02,0.000000000000000000e+00,2.821038731181250370e+00,8.159512993080156873e-01,-8.432213764649473475e+00,4.070953091809825963e+01,2.428465218707868689e-01,2.447254306051976080e-01,3.176269676320404162e-02,2.342807653479790808e+00,9.722489555277333273e-02,4.634700675074335252e-01,2.880285207814980292e-03
2.551703858644021050e-01,-1.598482637284135699e-01,-3.417336405251414355e+00,6.127530851599167327e+00,1.564160239840188353e+02,0.000000000000000000e+00,2.821853727423673686e+00,8.075339917026617131e-01,-8.391002093159176667e+00,4.082099102760747655e+01,2.431627078969750277e-01,2.450227566069740626e-01,3.329276168842101868e-02,2.339499017085163057e+00,9.687016913170316823e-02,4.634100553627167329e-01,2.842298074947121039e-03
2.561710540442624917e-01,-1.632673993626861941e-01,-3.411128356789748572e+00,6.278387443389596534e+00,1.561685506021954382e+02,0.000000000000000000e+00,2.822660372442164167e+00,7.991579801742204614e-01,-8.349675697040105149e+00,4.093241067584336434e+01,2.434788939231632698e-01,2.453200826087505448e-01,3.480918504203332764e-02,2.336168381779355485e+00,9.651553244090814443e-02,4.633498914294826299e-01,2.803059751907305188e-03
2.571717222241228784e-01,-1.666802920451987413e-01,-3.404769428713968704e+00,6.429134679313945888e+00,1.559276563970136351e+02,0.000000000000000000e+00,2.823458703987290264e+00,7.908233795172658898e-01,-8.308234576169096997e+00,4.104378912418549419e+01,2.437950799493514842e-01,2.456174086105269994e-01,3.631205920162115797e-02,2.332816372347209288e+00,9.616104430123734170e-02,4.632896112172870118e-01,2.762603155024536804e-03
2.581723904039832651e-01,-1.700867873160442079e-01,-3.398259729328897638e+00,6.579772637671771562e+00,1.556928861236841044e+02,0.000000000000000000e+00,2.824248759809619980e+00,7.825303045263725110e-01,-8.266678730421329391e+00,4.115512560842472567e+01,2.441112659755396708e-01,2.459159043262913735e-01,3.780146301829712119e-02,2.329443649621219414e+00,9.580672597065617579e-02,4.632292188420137902e-01,2.720983099018789431e-03
