time,shoulder_pos,shoulder_vel,shoulder_acc,shoulder_jerk,elbow_pos,elbow_vel,elbow_acc,elbow_jerk,elbow_torque,K1,K2,K3,K4,k0,shoulder_meas_pos,shoulder_meas_vel,elbow_meas_pos,elbow_meas_vel,elbow_meas_torque
1.000983908883854370e-02,-6.366273873628057745e-01,-3.811107565349087789e-01,2.523184344728322870e+01,-2.202293995654866221e-01,-1.857364079523512901e+00,1.624583768454347599e+00,1.461914314130166659e+01,-4.074769209601080320e+02,-5.246304723483599664e-02,-4.878683046731895345e+00,2.915234701034854492e+00,-5.499825786720612397e-01,7.357939611412035452e-01,4.334592559975779247e-03,-6.366393730088327763e-01,-3.806066837216851018e-01,-1.857268064411225605e+00,1.621577996024443191e+00,-5.464729956073898637e-02
1.101082299772239946e-02,-6.369937591006585853e-01,-3.558543953559485384e-01,2.523103026912799862e+01,-6.149236210464102959e-01,-1.855751248007364795e+00,1.639008636248522333e+00,1.419771960572513692e+01,-4.039324768800466927e+02,-5.770935195832316983e-02,-4.925671762731860248e+00,2.914288504222077414e+00,-5.582509653377879522e-01,7.353091772288422590e-01,4.263828679682605226e-03,-6.370063860284624901e-01,-3.552829672217340806e-01,-1.855638062558705892e+00,1.635769210677679553e+00,-5.967503220270891501e-02
1.201180690660625348e-02,-6.373347120751620132e-01,-3.305990459067270071e-01,2.522982196091897222e+01,-1.009599291735680415e+00,-1.854125337886126434e+00,1.653013355387234373e+00,1.377958568972020714e+01,-4.003744533429751300e+02,-6.295565668181034302e-02,-4.972931117224394626e+00,2.913246295950264741e+00,-5.664481483797709771e-01,7.348242101700666051e-01,4.195630481343326848e-03,-6.373503555672511700e-01,-3.299582520154536458e-01,-1.853993585337466721e+00,1.649564170518177608e+00,-6.472064536304630855e-02
1.301279081549010751e-02,-6.376502628226796698e-01,-3.053451037029723536e-01,2.522821852265525777e+01,-1.404256403957889532e+00,-1.852486640393458339e+00,1.666601220936221095e+00,1.336474121880179489e+01,-3.968017669075816798e+02,-6.820196140529749540e-02,-5.020461981560861098e+00,2.912110834699800144e+00,-5.745749012186391891e-01,7.343390169497606701e-01,4.128528067134963619e-03,-6.376678073708228478e-01,-3.046341324782922411e-01,-1.852335678811234621e+00,1.662948356276834128e+00,-6.976625852338369516e-02
1.401377472437396327e-02,-6.379404278795757222e-01,-2.800929642604123027e-01,2.522621995433591735e+01,-1.798894949800074361e+00,-1.850835446763019698e+00,1.679775527961218762e+00,1.295318599968351059e+01,-3.932132162185152424e+02,-7.344826612878466165e-02,-5.068269201239600896e+00,2.910883943367061022e+00,-5.826338600106996113e-01,7.338534683675077552e-01,4.060467518045500490e-03,-6.379594739823363225e-01,-2.793113366600653014e-01,-1.850664729280550924e+00,1.675926459496204668e+00,-7.483460887901252634e-02
1.501475863325781729e-02,-6.382052237822137819e-01,-2.548430230947746344e-01,2.522382625595921368e+01,-2.193514922708601045e+00,-1.849172048228468812e+00,1.692539571527965636e+00,1.254491981767543685e+01,-3.896074655677558098e+02,-7.869457085227184179e-02,-5.116349505431051270e+00,2.909569729078812728e+00,-5.906240917711631511e-01,7.333676391717776077e-01,3.995590397584519379e-03,-6.382278028606322984e-01,-2.539898980775066595e-01,-1.848980617755788369e+00,1.688514929891965721e+00,-7.990512923585335603e-02
1.601574254214167131e-02,-6.384446670669579049e-01,-2.295956757217876842e-01,2.522103742752336331e+01,-2.588116308335644433e+00,-1.847496736023466424e+00,1.704896646702197982e+00,1.213994243363988801e+01,-3.859830255392110416e+02,-8.394087557575899416e-02,-5.164702110567923832e+00,2.908171261564595600e+00,-5.985455415602123352e-01,7.328815389623731802e-01,3.934285083267589911e-03,-6.384674024110703616e-01,-2.286716247292731041e-01,-1.847284590025859652e+00,1.700692227670139500e+00,-8.498545229487780572e-02
1.701672645102552534e-02,-6.386587742701717030e-01,-2.043513176571791490e-01,2.521785346902660763e+01,-2.982699094372219140e+00,-1.845809801381671278e+00,1.716850048549652730e+00,1.173825358041393230e+01,-3.823382302817758500e+02,-8.918718029924616042e-02,-5.213331866842648488e+00,2.906690077850596410e+00,-6.064006820508125450e-01,7.323950416484520387e-01,3.871646646175390827e-03,-6.386853686657392171e-01,-2.033560400350797326e-01,-1.845576145453929451e+00,1.712489280825744142e+00,-9.007957463168154988e-02
1.801771035990937936e-02,-6.388475619282195650e-01,-1.791103444166767811e-01,2.521427438046627856e+01,-3.377263269033397020e+00,-1.844111535536742341e+00,1.728403072136067475e+00,1.133985295858020770e+01,-3.786712105963775343e+02,-9.443348502273332667e-02,-5.262237650549901780e+00,2.905129596029389916e+00,-6.141894762351822745e-01,7.319081870083558039e-01,3.809760101526398542e-03,-6.388758179422706629e-01,-1.780445427919211676e-01,-1.843856251149855074e+00,1.723889649677149860e+00,-9.517369696848530791e-02
1.901869426879323338e-02,-6.390110465774648807e-01,-1.538731515160089436e-01,2.521030016183989275e+01,-4.563361132845801471e+00,-1.842402229722339912e+00,1.739559012527178927e+00,1.094474023145182606e+01,-4.107774980625906096e+02,-9.967978974622047905e-02,-5.311416904423373886e+00,2.903493364017968759e+00,-6.219110613452202285e-01,7.314210490249229979e-01,3.753503250263849188e-03,-6.390407473728692000e-01,-1.527377498032864711e-01,-1.842125267601623539e+00,1.734898762973988040e+00,-1.002891899777676732e-01
2.001967817767708741e-02,-6.391492447542718169e-01,-1.286401344709030836e-01,2.520593081314453343e+01,-4.166335706929288563e+00,-1.840682175172123181e+00,1.750321164788724460e+00,1.055291501909149154e+01,-3.712618061510254961e+02,-1.049260944697076453e-01,-5.360874311183589924e+00,2.901782690987676716e+00,-6.295676696780981851e-01,7.309335091689799224e-01,3.699305526634265665e-03,-6.391836050308924433e-01,-1.274357047375253293e-01,-1.840383129963297115e+00,1.745534124529726006e+00,-1.054065972092309011e-01
2.102066208656094490e-02,-6.392621729950040965e-01,-1.034116887970874393e-01,2.520116633437685039e+01,-4.560843933211909729e+00,-1.838951663119751556e+00,1.760692823986441002e+00,1.016437689113859832e+01,-3.675143456103336348e+02,-1.101723991931948254e-01,-5.410610575608484574e+00,2.900000270619570664e+00,-6.371599421944897923e-01,7.304455704728365362e-01,3.643844713406020272e-03,-6.392946738628343395e-01,-1.021399885904836491e-01,-1.838630972130894436e+00,1.755771920024600918e+00,-1.105324391809044543e-01
2.202164599544479892e-02,-6.393498478360255532e-01,-7.818821001028984641e-02,2.519600672553352538e+01,-4.955333469974156912e+00,-1.837210984798883562e+00,1.770677285186065486e+00,9.779125358161767423e+00,-3.637344076189578459e+02,-1.154187039166820056e-01,-5.460621957209639277e+00,2.898150070085648178e+00,-6.446865326159602061e-01,7.299573642221729441e-01,3.589479205382098935e-03,-6.393903071243390857e-01,-7.685018656946042415e-02,-1.836868372028830354e+00,1.765646523463410889e+00,-1.156699172471205295e-01
2.302262990432865294e-02,-6.394122858137001320e-01,-5.297009362623814749e-02,2.519045198661050122e+01,-5.349804293972810321e+00,-1.835460431443179496e+00,1.780277843453335063e+00,9.397159861168354666e+00,-3.599184769419277927e+02,-1.206650086401691579e-01,-5.510912738673919620e+00,2.896233270108425017e+00,-6.521493584372233254e-01,7.294687848262111363e-01,3.542688839350044763e-03,-6.394513534298408297e-01,-5.156749622057091309e-02,-1.835096228935497953e+00,1.775138390387489773e+00,-1.208073953133365908e-01
2.402361381321250697e-02,-6.394495034643921105e-01,-2.775773516066048011e-02,2.518450211760368163e+01,-5.744256379053187977e+00,-1.833700294286298327e+00,1.789497793853986662e+00,9.018479758795983514e+00,-3.560625131416130102e+02,-1.259113133636562964e-01,-5.561485799104479710e+00,2.894251595725120918e+00,-6.595498325887784175e-01,7.289797738845209540e-01,3.503336246197972289e-03,-6.394786054175173318e-01,-2.629240758152541144e-02,-1.833314879797161900e+00,1.784253493927713485e+00,-1.259606390777982254e-01
