time,shoulder_pos,shoulder_vel,shoulder_acc,shoulder_jerk,elbow_pos,elbow_vel,elbow_acc,elbow_jerk,elbow_torque,K1,K2,K3,K4,k0,shoulder_meas_pos,shoulder_meas_vel,elbow_meas_pos,elbow_meas_vel,elbow_meas_torque
2.277097860790260331e+00,-2.678122902560763352e-01,-1.126208010598044096e+00,7.176019773034590266e+00,-8.018619142399411714e+01,-1.335854916139489035e+00,5.342065676450511447e+00,3.396107446510763594e+01,2.148540570818352080e+02,-1.782902974384042716e-01,-3.078075431103793669e+00,3.654462597674955404e+00,1.055519792685277292e+00,9.331374240169718615e-01,-2.698879698487371623e-02,-2.675499520390086095e-01,-1.122828630389421045e+00,-1.326457355473727340e+00,5.324564252067401249e+00,-1.720851277149271774e-01
2.278098343154403516e+00,-2.689234853373363432e-01,-1.119069447322164290e+00,7.093437536376359098e+00,-8.076334999020561156e+01,-1.330518647655831277e+00,5.376150638598717890e+00,3.417595835693202133e+01,2.161714569460670248e+02,-1.756975247301673926e-01,-3.082951507346051390e+00,3.661117705061883498e+00,1.059429229932668193e+00,9.343685921544641060e-01,-2.681369942476657942e-02,-2.686696201322884558e-01,-1.115386522049183871e+00,-1.321113466053173813e+00,5.358249858865081983e+00,-1.697196943992781981e-01
2.279098825518547144e+00,-2.700281086408319875e-01,-1.112013807837309853e+00,7.010239295625955158e+00,-8.133930361498640593e+01,-1.325147048384906601e+00,5.410451243673541022e+00,3.439214843062736549e+01,2.174887791731381697e+02,-1.731047520219293478e-01,-3.087235411667092588e+00,3.667823702887962778e+00,1.063429882797668924e+00,9.356163528457352996e-01,-2.660895249375538896e-02,-2.697817356583556148e-01,-1.108036816404756930e+00,-1.315735058024617876e+00,5.392159653232063476e+00,-1.673919565700658363e-01
2.280099307882690329e+00,-2.711262550528331094e-01,-1.105041708246658816e+00,6.926425041911623559e+00,-8.191399796730027560e+01,-1.319739877291339125e+00,5.444968798473920124e+00,3.460964468618023204e+01,2.188060240095277891e+02,-1.705119793136924689e-01,-3.090933377219353240e+00,3.674584928752364199e+00,1.067522413573894324e+00,9.368815613967476086e-01,-2.637415966006371668e-02,-2.708865551064247312e-01,-1.100779537596170199e+00,-1.310322663091082029e+00,5.426290422085613407e+00,-1.650642187408545014e-01
2.281099790246833514e+00,-2.722180194596120484e-01,-1.098153764653375219e+00,6.841994765811866941e+00,-8.248737543630581115e+01,-1.314296893339743644e+00,5.479704609798860204e+00,3.482844712355528571e+01,2.201231913787588041e+02,-1.679192066054544519e-01,-3.094031504186314674e+00,3.681396090620120187e+00,1.071704249931599406e+00,9.381633247235274808e-01,-2.610894820814488662e-02,-2.719844505456462946e-01,-1.093618281571598017e+00,-1.304877374735656126e+00,5.460635495688357821e+00,-1.627364809116431943e-01
2.282100272610977143e+00,-2.733034967474393118e-01,-1.091350593160633764e+00,6.756948457319260193e+00,-8.305937471669508909e+01,-1.308817855494741167e+00,5.514659984447320973e+00,3.504855574271906704e+01,2.214402815879390403e+02,-1.653264338972164349e-01,-3.096534160683686476e+00,3.688260782404447546e+00,1.075975986338833179e+00,9.394623718851254912e-01,-2.581296843455187229e-02,-2.730753375367303004e-01,-1.086554846812355368e+00,-1.299398139538602726e+00,5.495202040611853356e+00,-1.604521585936345418e-01
2.283100754975120328e+00,-2.743827818025849075e-01,-1.084632809871611592e+00,6.671286105801029542e+00,-8.362993061993350352e+01,-1.303302522720956702e+00,5.549836229218241712e+00,3.526997054367500084e+01,2.227572948757676556e+02,-1.627336611889806661e-01,-3.098430216233905021e+00,3.695174516696315692e+00,1.080335260632757421e+00,9.407779822064806785e-01,-2.548589885334355890e-02,-2.741588386865971283e-01,-1.079589897161308043e+00,-1.293882468324975665e+00,5.530006151077604848e+00,-1.581755060901514631e-01
2.284101237339263513e+00,-2.754559695113216189e-01,-1.078001030889470080e+00,6.585007699931802350e+00,-8.419897379820834260e+01,-1.297750653983001490e+00,5.585234650910642529e+00,3.549269152638748892e+01,2.240742312098961122e+02,-1.601408884807437871e-01,-3.099721209264446831e+00,3.702139364228999696e+00,1.084782229978779933e+00,9.421106248985914311e-01,-2.512744426809214102e-02,-2.752353884689420216e-01,-1.072727307196952973e+00,-1.288331646693711585e+00,5.565039350678201657e+00,-1.558988535866683567e-01
2.285101719703407142e+00,-2.765231547599202311e-01,-1.071455872317380376e+00,6.498113227643817602e+00,-8.476643028167521265e+01,-1.292162008245495652e+00,5.620856556323497344e+00,3.571671869081067285e+01,2.253910909003763550e+02,-1.575481157725057424e-01,-3.100399755253870904e+00,3.709152475411713112e+00,1.089315163381466167e+00,9.434598959848059518e-01,-2.473731931265542999e-02,-2.763052637920707100e-01,-1.065966382904913967e+00,-1.282746320318228328e+00,5.600297408937411348e+00,-1.536579957623761261e-01
2.286102202067550326e+00,-2.775844324346510295e-01,-1.064997950258520509e+00,6.410602676074951489e+00,-8.533222115080180004e+01,-1.286536344473062643e+00,5.656703252255748104e+00,3.594205203692641959e+01,2.267078742104314415e+02,-1.549553430642688634e-01,-3.100463552705434722e+00,3.716213507090237123e+00,1.093933325391444278e+00,9.448258503693640620e-01,-2.431508521560143618e-02,-2.773683783969869698e-01,-1.059302425291814620e+00,-1.277125494325858757e+00,5.635786946850943835e+00,-1.514280003399567365e-01
2.287102684431693955e+00,-2.786398974217866309e-01,-1.058627880816051414e+00,6.322476031487150649e+00,-8.589626219886034164e+01,-1.280873421630315256e+00,5.692776045506414917e+00,3.616869156468346347e+01,2.280245811448174607e+02,-1.523625703560296529e-01,-3.099909873302526098e+00,3.723321935596649812e+00,1.098635983108768421e+00,9.462085264315395206e-01,-2.386031217286660455e-02,-2.784249019219012244e-01,-1.052742817154980859e+00,-1.271469093795014604e+00,5.671508487741586002e+00,-1.491980049175363476e-01
2.288103166795837140e+00,-2.796896446075958775e-01,-1.052346280093156894e+00,6.233733279199589639e+00,-8.645846330550210723e+01,-1.275172998681881831e+00,5.729076242874405978e+00,3.639663727403767268e+01,2.293412120983603870e+02,-1.497697976477927739e-01,-3.098731973986949662e+00,3.730474713593744163e+00,1.103421346856950924e+00,9.476075035451289041e-01,-2.337281738246685045e-02,-2.794749545706369798e-01,-1.046290334383625176e+00,-1.265776943329725013e+00,5.707463244041792727e+00,-1.469992731408683861e-01
2.289103649159980325e+00,-2.807337688783507756e-01,-1.046153764193004321e+00,6.144374403513237048e+00,-8.701872803945468604e+01,-1.269434834592380046e+00,5.765605151158712083e+00,3.662588916498253866e+01,2.306577673714793377e+02,-1.471770249395570607e-01,-3.096932063462322748e+00,3.737673493348654841e+00,1.108289637696679986e+00,9.490232574147947631e-01,-2.285239727067690102e-02,-2.805185362207967548e-01,-1.039937544759599319e+00,-1.260048552288882018e+00,5.743654519740632125e+00,-1.448149507363518107e-01
2.290104131524123954e+00,-2.817723651203235535e-01,-1.040050949218756626e+00,6.054399387603754512e+00,-8.757695311465570853e+01,-1.263658688326420698e+00,5.802364077158353339e+00,3.685644723747002871e+01,2.319742470013594584e+02,-1.445842522313189882e-01,-3.094499084256297383e+00,3.744913087490527648e+00,1.113238255276130850e+00,9.504549613783566109e-01,-2.229895563287064009e-02,-2.815558352280214116e-01,-1.033691657330387370e+00,-1.254283865577866086e+00,5.780082618455446131e+00,-1.426306283318342638e-01
2.291104613888267139e+00,-2.828055282197837750e-01,-1.034038451273592729e+00,5.963808213426764482e+00,-8.813302765604073841e+01,-1.257844318848632348e+00,5.839354327672255707e+00,3.708831149144032935e+01,2.332906513415392737e+02,-1.419914795230821092e-01,-3.091439828182886984e+00,3.752196520340502328e+00,1.118268023841374026e+00,9.519034224960517543e-01,-2.171231898387644341e-02,-2.825869960793154778e-01,-1.027556760503603783e+00,-1.248482739646235240e+00,5.816748472370788292e+00,-1.404723652372055764e-01
2.292105096252410323e+00,-2.838333530630033352e-01,-1.028116886460681556e+00,5.872600861612711221e+00,-8.868683256405789450e+01,-1.251991485123630232e+00,5.876577209499404653e+00,3.732148192686827315e+01,2.346069807721815721e+02,-1.393987068148452302e-01,-3.087739399227924064e+00,3.759517259475552375e+00,1.123375889196271071e+00,9.533675184194548846e-01,-2.109249433135502311e-02,-2.836119938553148812e-01,-1.021524193494869559e+00,-1.242644657695342270e+00,5.853655611911083412e+00,-1.383313426671743673e-01
