time,shoulder_pos,shoulder_vel,shoulder_acc,shoulder_jerk,elbow_pos,elbow_vel,elbow_acc,elbow_jerk,elbow_torque,K1,K2,K3,K4,k0,shoulder_meas_pos,shoulder_meas_vel,elbow_meas_pos,elbow_meas_vel,elbow_meas_torque
3.502263645889777677e-02,1.702801179705887204e-03,8.537386063230781308e-02,5.164194970119493355e-01,-7.091663212168344899e+01,-2.972682380608555452e-03,-1.140898023556665558e-01,5.756822020093277814e+00,5.535315689911915342e+02,1.009629509768380645e-01,-4.977626475754906465e+00,9.119087005875327057e-01,1.287174591254354739e-01,7.650584717210536789e-01,3.538909828601265531e-04,1.918773693620728481e-03,8.667466958090966345e-02,-3.957769857988957529e-03,-1.175605702492480281e-01,1.050736024637782262e-01
3.602328321486628071e-02,1.781706740844187301e-03,8.584367026139150259e-02,4.111601747941301954e-01,-6.140269572322475256e+01,-3.051857886727932668e-03,-1.080732015697146026e-01,6.247547261076607406e+00,5.462688308215359712e+02,1.038476067190333973e-01,-4.986417041814452666e+00,9.105157866219675267e-01,1.314787282093646259e-01,7.656372062662772926e-01,5.514502774404286909e-04,2.005719674632122293e-03,8.716542068933968990e-02,-4.072173250565802594e-03,-1.116048530095252178e-01,1.078610894461845965e-01
3.702392997083479159e-02,1.861163248844765637e-03,8.620961960462876494e-02,3.055393034250192819e-01,-4.465972679369698284e+01,-3.125396523637559865e-03,-1.015675249884834958e-01,6.736009557907468803e+00,5.397536747416780827e+02,1.067322624612287857e-01,-4.995080057139070995e+00,9.091444380246406221e-01,1.342593375714303261e-01,7.662198127576700379e-01,7.552085916012350655e-04,2.093174760494602785e-03,8.757189044851654280e-02,-4.180926809549703055e-03,-1.051222214250051717e-01,1.106400218695793719e-01
3.802457672680329553e-02,1.941079095350233636e-03,8.647215892502232992e-02,1.983745923250012921e-01,-4.674595828949296816e+00,-3.192867186069004663e-03,-9.457490299535011025e-02,7.222236690959271677e+00,5.338338889246172130e+02,1.096169182034241185e-01,-5.003613853944776757e+00,9.077945543528052053e-01,1.370590591294610361e-01,7.668062035234527452e-01,9.610675894929196668e-04,2.180910100508644256e-03,8.784473393850582290e-02,-4.282304986074081561e-03,-9.818183678543601633e-02,1.134114321463277203e-01
3.902522348277180642e-02,2.021362672003204890e-03,8.663173848557494117e-02,8.401887960770647312e-02,6.119586689786537193e+00,-3.253838768753835979e-03,-8.709746597369136256e-02,7.706249254619961242e+00,5.283959876537255695e+02,1.125015739456195069e-01,-5.012018124400700714e+00,9.064659868104907314e-01,1.398775502163538409e-01,7.673963469679124794e-01,1.172778882965543100e-03,2.268942614843474231e-03,8.805151499268407123e-02,-4.377234097205899392e-03,-9.072485652005887746e-02,1.161739708451361847e-01
4.002587023874031036e-02,2.101922370446289521e-03,8.668880854928931456e-02,0.000000000000000000e+00,-1.320654834521711223e+02,-3.307880166423622301e-03,-7.913734430688412758e-02,8.188062839671474080e+00,5.233536241423873889e+02,1.153862296878148397e-01,-5.020291967691631108e+00,9.051585809992417353e-01,1.427145349351485737e-01,7.679901846790061493e-01,1.391003595973428191e-03,2.357051923626212603e-03,8.809801704701111791e-02,-4.463615538337098627e-03,-8.280812685211942636e-02,1.189308748797396620e-01
4.102651699470882124e-02,2.182666582322104806e-03,8.664381937916812437e-02,-6.880482694429020107e-02,-2.354807679497833419e+02,-3.354560273809932981e-03,-7.069666837830486383e-02,8.667689465866509124e+00,5.186399310877384323e+02,1.182708854300102280e-01,-5.028433677508186150e+00,9.038721943185950014e-01,1.455698183031316484e-01,7.685876221824868848e-01,1.611498083250781756e-03,2.445244700487268080e-03,8.806112228115239859e-02,-4.542802107167007337e-03,-7.438610657241941093e-02,1.216775438800880016e-01
4.202716375067733212e-02,2.263503699273258698e-03,8.649722123821416975e-02,-1.840839798785718073e-01,-1.702972069109976019e+02,-3.393447985644333035e-03,-6.177756857133096663e-02,9.145138548972152392e+00,5.142023180032009577e+02,1.211555411722056164e-01,-5.036442912880069400e+00,9.026066372488005252e-01,1.484430171497395645e-01,7.691886215531829052e-01,1.834430952262297403e-03,2.533315853156577029e-03,8.798693996360568148e-02,-4.612224450505394979e-03,-6.550158839532856103e-02,1.244208917875140458e-01
4.302781050664583606e-02,2.344342112942365223e-03,8.624946438943009719e-02,-2.894185088141314477e-01,-4.023568755405995034e+01,-3.424112196658394853e-03,-5.238217526933925533e-02,9.620417569705944416e+00,4.357413417327072693e+02,1.240401969144009214e-01,-5.044318948053406082e+00,9.013617103018037868e-01,1.513338271269155932e-01,7.697931288509237691e-01,2.060322862061141069e-03,2.621254919380245057e-03,8.775233193947958032e-02,-4.673809951126930810e-03,-5.612226780327454756e-02,1.271543437200482463e-01
4.402845726261434695e-02,2.425090214972038839e-03,8.590099909581862259e-02,-3.920363641298019730e-01,-1.357397231194989331e+02,-3.446121801583684752e-03,-4.251261885570610521e-02,1.009353254653650467e+01,5.059956879914499268e+02,1.269248526565963098e-01,-5.052060065559861535e+00,9.001372296028981035e-01,1.542421106530303954e-01,7.704010476096578852e-01,2.286898466142523335e-03,2.708879194749077082e-03,8.742094758872243077e-02,-4.724299164581470360e-03,-4.627773113384754666e-02,1.298859012107538846e-01
4.502910401858285089e-02,2.505656397004888802e-03,8.545227562038257285e-02,-4.933138602230098813e-01,-1.283214595026976212e+02,-3.459045695151772952e-03,-3.217102971380875198e-02,1.056448837631768534e+01,5.021652060360979135e+02,1.298095083987916842e-01,-5.059665830197562997e+00,8.989329641945377203e-01,1.571675505728510336e-01,7.710123442892278245e-01,2.515950158365165036e-03,2.796153365798516918e-03,8.698858918620903935e-02,-4.766711095663936706e-03,-3.594934034464623840e-02,1.326065084288926277e-01
4.602975077455136177e-02,2.585949050683532605e-03,8.490374422612453897e-02,-5.937006262784584321e-01,-1.231652671598363469e+02,-3.462452772094227506e-03,-2.135953822702392826e-02,1.103328908394006369e+01,4.984846440205437261e+02,1.326941641409870309e-01,-5.067135719412588557e+00,8.977486641514135224e-01,1.601096505469935816e-01,7.716269477179681369e-01,2.747882031603239225e-03,2.882925602348375763e-03,8.645590703671407473e-02,-4.796085471918484604e-03,-2.515307054921841687e-02,1.353266637902557634e-01
4.703039753051986571e-02,2.665876567650578201e-03,8.425585517604733399e-02,-6.933871693261839386e-01,-1.193206457902121969e+02,-3.455911927142616032e-03,-1.008027477872854884e-02,1.149993800814189804e+01,4.949350735821179796e+02,1.355788198831824054e-01,-5.074468046119487319e+00,8.965841119695869832e-01,1.630683240626475961e-01,7.722447611749141405e-01,2.978669594686391472e-03,2.969126538541023725e-03,8.582418846376158039e-02,-4.814727792943684220e-03,-1.388412664126603170e-02,1.380369317565216247e-01
4.803104428648837659e-02,2.745347339548640485e-03,8.350905873315360439e-02,-7.924680328277845520e-01,-1.163052416100029944e+02,-3.438992055028507883e-03,1.664630247700610299e-03,1.196443794174850161e+01,4.915006254714352281e+02,1.384634756253777521e-01,-5.081662304511390893e+00,8.954390452792674315e-01,1.660432834818670045e-01,7.728657510855060364e-01,3.210159988473611312e-03,3.054644733016673858e-03,8.508912541637857208e-02,-4.823964904000846432e-03,-2.144923565122378115e-03,1.407471997227874860e-01
4.903169104245688747e-02,2.824269758020331745e-03,8.266380516044616322e-02,-8.909954627341115652e-01,-1.138477999971876642e+02,-3.411262050483472846e-03,1.387304646888681825e-02,1.242679123886656178e+01,4.881678953696715553e+02,1.413481313675731543e-01,-5.088718152490594449e+00,8.943131695250419178e-01,1.690340528518927132e-01,7.734898636489415669e-01,3.445100138613444059e-03,3.139367590071531679e-03,8.425871691142404474e-02,-4.817907112376322402e-03,1.005609036049363338e-02,1.434460533184552800e-01
5.003233779842539142e-02,2.902552214708263838e-03,8.172054472092762922e-02,-9.890006821728346553e-01,-1.117839191012946998e+02,-3.372290808239074202e-03,2.654284350145280635e-02,1.288699989777519228e+01,4.849254830717299001e+02,1.442327871097685010e-01,-5.095633918820544395e+00,8.932062181558180214e-01,1.720405519139433237e-01,7.741169888671434185e-01,3.679118883736683977e-03,3.223229963318714059e-03,8.332358638431099085e-02,-4.802557577321401455e-03,2.272843178849512716e-02,1.461441772784375093e-01
5.103298455439390230e-02,2.980103101255050790e-03,8.067972767760077379e-02,-1.086503498977271276e+00,-1.100080908472692158e+02,-3.321647223026887811e-03,3.967189096202224097e-02,1.334506562570729038e+01,4.817636313272773805e+02,1.471174428519638755e-01,-5.102408995478836751e+00,8.921178896521184676e-01,1.750624298881575114e-01,7.747470726202317914e-01,3.911577537101740970e-03,3.306076524319476531e-03,8.229523132438286426e-02,-4.775660376439257518e-03,3.585402131325117481e-02,1.488355825819637490e-01
5.203363131036240624e-02,3.056830809303303590e-03,7.954180429346829895e-02,-1.183517085637594723e+00,-1.084494693426013043e+02,-3.258900189578476519e-03,5.325805846721772679e-02,1.380098988997541198e+01,4.786739401082108429e+02,1.500020985941592222e-01,-5.109043232918581978e+00,8.910478525841984965e-01,1.780992077500300197e-01,7.753800803304977673e-01,4.144818545885150217e-03,3.387884536771390651e-03,8.116216551523652845e-02,-4.731047570831514379e-03,4.945005074833248859e-02,1.515256711502739329e-01
5.303427806633091712e-02,3.132643730495635395e-03,7.830722483153298996e-02,-1.280050543029374266e+00,-1.070587038368277888e+02,-3.183618602625408814e-03,6.729921563366285386e-02,1.425477395868671771e+01,4.756491384933687527e+02,1.528867543363545967e-01,-5.115535014338599140e+00,8.899957988860557334e-01,1.811508275195055084e-01,7.760158948638784526e-01,4.376494257917262938e-03,3.468460286811564548e-03,7.993706630390859380e-02,-4.675806443868772699e-03,6.349254800146522659e-02,1.542109004129379457e-01
5.403492482229942107e-02,3.207450256474660664e-03,7.697643955479752109e-02,-1.376110360736080951e+00,-1.058003545758408137e+02,-3.095371356899257517e-03,8.179323207798057382e-02,1.470641893343795559e+01,4.726829010917493861e+02,1.557714100785499434e-01,-5.121883643111487139e+00,8.889613918659038383e-01,1.842169621704840832e-01,7.766544531207305591e-01,4.605834724282860740e-03,3.547818800757491023e-03,7.860804863332397641e-02,-4.603853999107444112e-03,7.800295493648488898e-02,1.568943537403440780e-01
