time,shoulder_pos,shoulder_vel,shoulder_acc,shoulder_jerk,elbow_pos,elbow_vel,elbow_acc,elbow_jerk,elbow_torque,K1,K2,K3,K4,k0,shoulder_meas_pos,shoulder_meas_vel,elbow_meas_pos,elbow_meas_vel,elbow_meas_torque
1.863966199429908821e+00,4.573562284723806659e-01,1.348003980102441268e+00,-1.660521909110612881e+01,4.258526026478414650e+01,2.178172093056818248e+00,-5.491087383270926381e+00,-1.753819176345669462e+01,8.468005505178318515e+01,1.940296791654461672e-01,-1.767049908420060600e+00,6.153027426325215821e+00,2.165319332564694665e+00,7.640615147253441153e-01,-2.404564526464350246e-02,4.611449785642111054e-01,1.341371258543269329e+00,2.186154545123077053e+00,-5.474009880615006374e+00,1.769830240141954392e-01
1.864966718055474981e+00,4.587266756987519734e-01,1.331412286734070971e+00,-1.656014434801971547e+01,4.409377561347385210e+01,2.172669450436283345e+00,-5.508592077093743988e+00,-1.745283889997499216e+01,8.467982300046251964e+01,1.954859748328192648e-01,-1.753060840856977443e+00,6.156155938255333027e+00,2.155343140295951088e+00,7.663804573279953125e-01,-2.415818516942009470e-02,4.624789240409437063e-01,1.324782302904037312e+00,2.180668724140097936e+00,-5.491776854004000619e+00,1.783991241692524377e-01
1.865967236681041364e+00,4.600804357051822002e-01,1.314866450917696161e+00,-1.651354713875950964e+01,4.560177825608180768e+01,2.167149336557818717e+00,-5.526011372867769111e+00,-1.736748316442326256e+01,8.467956033745963396e+01,1.969422705001923346e-01,-1.739907908768256073e+00,6.158992126159225755e+00,2.145236567858287646e+00,7.686893988306648939e-01,-2.426862079827117949e-02,4.637965318379640989e-01,1.308240284260612007e+00,2.175165012214194782e+00,-5.509464945579921391e+00,1.798152243243097692e-01
1.866967755306607524e+00,4.614174922114543387e-01,1.298367995823992649e+00,-1.646542746199290264e+01,4.710926000782161793e+01,2.161611836746698323e+00,-5.543345267724520298e+00,-1.728212455673746462e+01,8.467926657390670186e+01,1.983985661675647938e-01,-1.727592637506197182e+00,6.161529223287854684e+00,2.135003249924741997e+00,7.709872188810453775e-01,-2.437471963247677884e-02,4.650973247004831501e-01,1.291749042158824468e+00,2.169643815520865715e+00,-5.527075445189528757e+00,1.812313244793667677e-01
1.867968273932173684e+00,4.627378289373519360e-01,1.281918444623618036e+00,-1.641578531631140336e+01,4.861621235329142365e+01,2.156057036328195231e+00,-5.560593758795539188e+00,-1.719676307683722882e+01,8.467894133157754766e+01,1.998548618349375583e-01,-1.716112194699191296e+00,6.163768569957332133e+00,2.124649428654281635e+00,7.732736626653657908e-01,-2.447390741958382215e-02,4.663808443292599137e-01,1.275312181104403031e+00,2.164105386295211098e+00,-5.544609131531098356e+00,1.826552067058330175e-01
1.868968792557740066e+00,4.640414296026582619e-01,1.265519320487241917e+00,-1.636462070023722148e+01,5.012262632255773553e+01,2.150485020627582511e+00,-5.577756843212349658e+00,-1.711139872463831324e+01,8.467858408917282986e+01,2.013111575023106004e-01,-1.705465132311728471e+00,6.165708214742203097e+00,2.114179986373093900e+00,7.755481578860098368e-01,-2.456530130510032467e-02,4.676473041916040518e-01,1.258928482631202606e+00,2.158548146094465991e+00,-5.562061214155887612e+00,1.840968531743502334e-01
1.869969311183306226e+00,4.653282779271554759e-01,1.249172146585544985e+00,-1.631193361223821725e+01,5.519692826182350132e+01,2.144895874970138117e+00,-5.594834518106470256e+00,-1.702603150006954991e+01,8.596736369706763981e+01,2.027674531696829763e-01,-1.695651568290972744e+00,6.167341398184581713e+00,2.103598580923678352e+00,7.778095344118841625e-01,-2.464584268585244195e-02,4.688976219506683085e-01,1.242595855149821515e+00,2.152972921084221447e+00,-5.579436028759703348e+00,1.855384996428671440e-01
1.870969829808872387e+00,4.665983576306280134e-01,1.232878446089180402e+00,-1.625772405069989546e+01,5.313380109961252629e+01,2.139289684681132009e+00,-5.611826780609444398e+00,-1.694066140304495960e+01,8.467777163785891048e+01,2.042237488370560738e-01,-1.686667495795536986e+00,6.168669687705753191e+00,2.092911275827294748e+00,7.800575666527561625e-01,-2.471315331631594725e-02,4.701327301099670342e-01,1.226313019274687388e+00,2.147381446706683850e+00,-5.596741074973654584e+00,1.869801461113840546e-01
1.871970348434438769e+00,4.678516524328580894e-01,1.216639742168825533e+00,-1.620199201393556621e+01,5.463854184774654499e+01,2.133666535085839921e+00,-5.628733627852792409e+00,-1.685528843347787742e+01,8.467731543280385154e+01,2.056800445044291992e-01,-1.678509653286892833e+00,6.169692656912294737e+00,2.082123241929643154e+00,7.822918430577925353e-01,-2.476601910746511689e-02,4.713535611730146346e-01,1.210078695620227851e+00,2.141775458404057364e+00,-5.613983852428847676e+00,1.884217925799012983e-01
1.872970867060004929e+00,4.690881460536291403e-01,1.200457557995149971e+00,-1.614473750018351694e+01,5.614270413370760338e+01,2.128026511509537144e+00,-5.645555056968038166e+00,-1.676991259128169531e+01,8.467682530429324572e+01,2.071363401718022967e-01,-1.671176741069688498e+00,6.170403749438658991e+00,2.071238140991447096e+00,7.845111789589839235e-01,-2.480060416251024871e-02,4.725590104228647448e-01,1.193897496041344430e+00,2.136153416644907210e+00,-5.631158113596759662e+00,1.898757536304741256e-01
