time,shoulder_pos,shoulder_vel,shoulder_acc,shoulder_jerk,elbow_pos,elbow_vel,elbow_acc,elbow_jerk,elbow_torque
8.304304592199808488e-02,3.866640638156390031e-01,-2.221109965983996126e+00,-1.809949541768698467e+01,6.848590859333184255e+01,2.526277723810327114e+00,2.914729482109774228e+00,-1.700718974509725712e+01,9.448883660947147689e+01,1.232926007374411381e-01
8.404356454756432837e-02,3.844511437867171311e-01,-2.239184302463097520e+00,-1.803017245346156017e+01,7.008815180696997515e+01,2.529182481646356173e+00,2.897760722021480717e+00,-1.691278208201631728e+01,9.422861585676520235e+01,1.247780537583722538e-01
8.504408317313057186e-02,3.822211766778566555e-01,-2.257188478072524873e+00,-1.795924641505821029e+01,7.169039502060813618e+01,2.532070146450475789e+00,2.880886288313127430e+00,-1.681863477464521850e+01,9.396839510405894202e+01,1.262635067793033694e-01
8.604460179869681535e-02,3.799742062503771445e-01,-2.275120888906705385e+00,-1.788671730247692437e+01,7.329263823424626878e+01,2.534940816891453785e+00,2.864105920493977386e+00,-1.672474782298395724e+01,9.370817435135268170e+01,1.277489598002344851e-01
8.704512042426304497e-02,3.777102762655984991e-01,-2.292979931060065812e+00,-1.781258511571770597e+01,7.489488144788437296e+01,2.537794591638059316e+00,2.847419358073294493e+00,-1.663112122703254414e+01,9.344795359864640716e+01,1.292344128211656007e-01
8.804563904982928846e-02,3.754294304848403985e-01,-2.310764000627033354e+00,-1.773684985478055509e+01,7.649712466152250556e+01,2.540631569359058428e+00,2.830826340560339993e+00,-1.653775498679096856e+01,9.318773284594013262e+01,1.307198658420967163e-01
8.904615767539553195e-02,3.731317126694224662e-01,-2.328471493702033879e+00,-1.765951151966547528e+01,7.809936787516066659e+01,2.543451848723219832e+00,2.814326607464378238e+00,-1.644464910225923404e+01,9.292751209323387229e+01,1.322053188630278320e-01
9.004667630096177544e-02,3.708171665806645478e-01,-2.346100806379496362e+00,-1.758057011037245942e+01,7.970161108879879919e+01,2.546255528399311352e+00,2.797919898294670915e+00,-1.635180357343734414e+01,9.266729134052761196e+01,1.336907718839589476e-01
9.104719492652801893e-02,3.684858359798863781e-01,-2.363650334753844451e+00,-1.750002562690151464e+01,8.130385430243693179e+01,2.549042707056099477e+00,2.781605952560482820e+00,-1.625921840032529175e+01,9.240707058782133743e+01,1.351762249048900910e-01
9.204771355209426242e-02,3.661377646284076359e-01,-2.381118474919508010e+00,-1.741787806925263382e+01,8.290609751607506439e+01,2.551813483362352919e+00,2.765384509771076083e+00,-1.616689358292308398e+01,9.214684983511506289e+01,1.366616779258212067e-01
