time,shoulder_pos,shoulder_vel,shoulder_acc,shoulder_jerk,elbow_pos,elbow_vel,elbow_acc,elbow_jerk,elbow_torque
2.782735266697115573e-01,-3.481710297136704838e-03,3.481059463680942212e+00,-8.300646389292332117e+00,-1.471071059349964401e+02,-1.199091517597991485e+00,5.543986379636222317e+00,3.576874888278223352e+01,-1.984693175553316564e+02,-6.934120188310251010e-01
2.792745105785953696e-01,1.106446951514884758e-05,3.472677208707536156e+00,-8.447128413335345698e+00,-1.455689755543737647e+02,-1.193572949291387575e+00,5.579689887593509923e+00,3.556707499623178137e+01,-2.044819881761296188e+02,-6.962690604117641735e-01
2.802754944874792375e-01,3.495421225386208253e-03,3.464149098164437390e+00,-8.592070793617599733e+00,-1.440308451737510040e+02,-1.188018922719159987e+00,5.615188510981378833e+00,3.535938252314046792e+01,-2.104946587969278653e+02,-6.991261019925034681e-01
2.812764783963631054e-01,6.971170857691576239e-03,3.455476673210274630e+00,-8.735473530139081788e+00,-1.424927147931282434e+02,-1.182429474432654004e+00,5.650476225291549248e+00,3.514567146350832161e+01,-2.165073294177261687e+02,-7.019831435732428737e-01
2.822774623052469734e-01,1.043812425364674251e-02,3.446661475003679698e+00,-8.877336622899797192e+00,-1.409545844125054828e+02,-1.176804640983214467e+00,5.685547006015734262e+00,3.492594181733534242e+01,-2.225200000385244721e+02,-7.048401851539821683e-01
2.832784462141307857e-01,1.389609230046697300e-02,3.437705044703282198e+00,-9.017660071899737062e+00,-1.394164540318827790e+02,-1.171144458922186216e+00,5.720394828645653185e+00,3.470019358462153747e+01,-2.285326706593224344e+02,-7.076972267347212409e-01
2.842794301230146536e-01,1.734488588536800893e-02,3.428608923467711289e+00,-9.156443877138915610e+00,-1.378783236512600183e+02,-1.165448964800913423e+00,5.755013668673027993e+00,3.446842676536688543e+01,-2.345453412801207378e+02,-7.105542683154606465e-01
2.852804140318985215e-01,2.078431589556511971e-02,3.419374652455596575e+00,-9.293688038617322178e+00,-1.363401932706372577e+02,-1.159718195170741373e+00,5.789397501589574446e+00,3.423064135957138632e+01,-2.405580119009190412e+02,-7.134113098961999411e-01
2.862813979407823894e-01,2.421419321827373433e-02,3.410003772825570323e+00,-9.429392556334963871e+00,-1.348020628900144970e+02,-1.153952186583014461e+00,5.823540302887011855e+00,3.398683736723505433e+01,-2.465706825217173446e+02,-7.162683514769392357e-01
2.872823818496662018e-01,2.763432874070912912e-02,3.400497825736259472e+00,-9.563557430291826478e+00,-1.332639325093918217e+02,-1.148150975589078415e+00,5.857436048057055977e+00,3.373701478835789658e+01,-2.525833531425153069e+02,-7.191253930576784192e-01
