meas_time,shoulder_des_pos_store,shoulder_meas_pos,shoulder_des_vel_store,shoulder_meas_vel,elbow_des_pos_store,elbow_meas_pos,elbow_des_vel_store,elbow_meas_vel,elbow_des_tau_store,elbow_meas_tau,elbow_cmd_tau,elbow_clipped_tau,raw_imu_pos,raw_imu_vel,k1_store,k2_store,k3_store,k4_store
1.052272319793701172e-01,nan,-5.361833078625242166e-01,nan,-2.823521212911865863e-01,nan,-1.957567149489266356e+00,nan,8.396359565163798999e-01,nan,2.590638399124145508e+00,2.500000000000000000e+00,2.500000000000000000e+00,nan,nan,nan,nan,nan,nan
1.074931621551513672e-01,nan,-5.365655382256351302e-01,nan,-4.218997473554669808e-01,nan,-1.955841421102894939e+00,nan,7.677221338627253644e-01,nan,2.424013853073120117e+00,2.500000000000000000e+00,2.500000000000000000e+00,nan,nan,nan,nan,nan,nan
1.097619533538818359e-01,nan,-5.374456973828731776e-01,nan,-2.961029541056471315e-01,nan,-1.953955965468956890e+00,nan,8.390052866807354848e-01,nan,2.316980838775634766e+00,2.500000000000000000e+00,2.500000000000000000e+00,nan,nan,nan,nan,nan,nan
1.120183467864990234e-01,nan,-5.387909729088162791e-01,nan,-4.505490138308871906e-01,nan,-1.951511183588264142e+00,nan,1.057901742288169800e+00,nan,2.303883314132690430e+00,2.500000000000000000e+00,2.500000000000000000e+00,nan,nan,nan,nan,nan,nan
1.142592430114746094e-01,nan,-5.405809728739758846e-01,nan,-6.925370838630992010e-01,nan,-1.948363264761952429e+00,nan,1.343034353560210503e+00,nan,2.186639070510864258e+00,2.500000000000000000e+00,2.500000000000000000e+00,nan,nan,nan,nan,nan,nan
1.189095973968505859e-01,nan,-5.410106728021055744e-01,nan,4.433472166290948202e-01,0.000000000000000000e+00,-1.942275278510031233e+00,0.000000000000000000e+00,1.050332487112595192e+00,nan,0.000000000000000000e+00,1.634011691171307623e+00,1.634011691171307623e+00,-2.483285951312137030e+00,1.493679703741690012e+00,nan,nan,nan,nan
1.312406063079833984e-01,nan,-5.365845513941200906e-01,nan,-1.420343030059309397e+00,0.000000000000000000e+00,-1.928405597970736629e+00,0.000000000000000000e+00,2.357400028316418261e+00,nan,6.795340776443481445e-01,1.577821056966370206e+00,1.577821056966370206e+00,-2.464990149364856720e+00,9.370569982571088641e-01,nan,nan,nan,nan
1.437518596649169922e-01,nan,-5.447492606228498957e-01,nan,6.825052161110960469e-01,0.000000000000000000e+00,-1.894274525440281076e+00,0.000000000000000000e+00,2.587019837291705482e+00,nan,1.340139865875244141e+00,1.138790868098750186e+00,1.138790868098750186e+00,-2.439023786063131194e+00,3.269525053402801529e+00,nan,nan,nan,nan
1.563217639923095703e-01,nan,-5.441620951406354045e-01,nan,3.810863427982984497e-01,0.000000000000000000e+00,-1.855269805697142615e+00,0.000000000000000000e+00,3.226674283798343978e+00,nan,9.797718524932861328e-01,9.112255117529061144e-01,9.112255117529061144e-01,-2.399431900837778020e+00,3.607760626596642428e+00,nan,nan,nan,nan
1.689040660858154297e-01,nan,-5.385523950230970414e-01,nan,2.520478406384181191e-01,0.000000000000000000e+00,-1.808515412017549506e+00,0.000000000000000000e+00,3.935717579760510620e+00,nan,1.014868378639221191e+00,2.570496981204233311e-01,2.570496981204233311e-01,-2.347067807040646326e+00,4.187765420398928740e+00,nan,nan,nan,nan
1.815218925476074219e-01,nan,-5.258881491744960002e-01,nan,1.106851485764639875e+00,0.000000000000000000e+00,-1.757127055623380452e+00,0.000000000000000000e+00,4.200032281597348316e+00,nan,9.767620265483856201e-02,-2.980188307640266321e-01,-2.980188307640266321e-01,-2.283015204797876674e+00,5.306883767361988191e+00,nan,nan,nan,nan
1.940653324127197266e-01,nan,-5.128397793345178535e-01,nan,9.941128111223189734e-01,0.000000000000000000e+00,-1.703389791147761567e+00,0.000000000000000000e+00,4.702167185554476880e+00,nan,-7.492208480834960938e-02,-3.709357186117426264e-01,-3.709357186117426264e-01,-2.216229570482279421e+00,5.696279996676795854e+00,nan,nan,nan,nan
2.065808773040771484e-01,nan,-4.979876840818593386e-01,nan,1.334730923128749858e+00,0.000000000000000000e+00,-1.642494012079847909e+00,0.000000000000000000e+00,4.601866338730180139e+00,nan,-1.249092891812324524e-01,-4.972277694228369738e-01,-4.972277694228369738e-01,-2.140481696161707248e+00,5.936597261858929997e+00,nan,nan,nan,nan
2.191877365112304688e-01,nan,-4.855318137744393248e-01,nan,1.235009313841545442e+00,0.000000000000000000e+00,-1.582429076854200645e+00,0.000000000000000000e+00,4.798052969022235104e+00,nan,-5.881722569465637207e-01,-4.752786137285004431e-01,-4.752786137285004431e-01,-2.067960890628639969e+00,6.033062282863780545e+00,nan,nan,nan,nan
2.319524288177490234e-01,nan,-4.664625904322443617e-01,nan,1.351052738370059458e+00,0.000000000000000000e+00,-1.521037824987856002e+00,0.000000000000000000e+00,4.911600129437234230e+00,nan,-5.581900477409362793e-01,-5.029029370938370436e-01,-5.029029370938370436e-01,-1.987500415420100586e+00,6.262652867807293688e+00,nan,nan,nan,nan
2.444024085998535156e-01,nan,-4.481503359677700971e-01,nan,1.588632573557215544e+00,0.000000000000000000e+00,-1.463385744918739739e+00,0.000000000000000000e+00,4.583572419412153209e+00,nan,-6.028115749359130859e-01,-5.096088341212814399e-01,-5.096088341212814399e-01,-1.911536080886510058e+00,6.172204992969368753e+00,nan,nan,nan,nan
2.569596767425537109e-01,nan,-4.233893064716038879e-01,nan,1.753324877179831098e+00,0.000000000000000000e+00,-1.405813528473406793e+00,0.000000000000000000e+00,4.634667536803169341e+00,nan,-6.614279150962829590e-01,-4.695196055420544079e-01,-4.695196055420544079e-01,-1.829202834945010903e+00,6.387992413983000439e+00,nan,nan,nan,nan
2.695538997650146484e-01,nan,-4.016665088220436886e-01,nan,1.969760162062896391e+00,0.000000000000000000e+00,-1.348065480978290598e+00,0.000000000000000000e+00,4.565908795422742195e+00,nan,-5.820781588554382324e-01,-4.740858871820796128e-01,-4.740858871820796128e-01,-1.749731989800334508e+00,6.535668957485638586e+00,nan,nan,nan,nan
2.821681499481201172e-01,nan,-3.718934754166305368e-01,nan,2.066879097306279611e+00,0.000000000000000000e+00,-1.290685012131443266e+00,0.000000000000000000e+00,4.575999138286024781e+00,nan,-6.230256557464599609e-01,-4.494263850644550917e-01,-4.494263850644550917e-01,-1.662578487548073580e+00,6.642878235592304392e+00,nan,nan,nan,nan
2.946596145629882812e-01,nan,-3.427370970147669560e-01,nan,2.108905094243518796e+00,0.000000000000000000e+00,-1.232585489790274602e+00,0.000000000000000000e+00,4.723612581515584274e+00,nan,-5.830987095832824707e-01,-4.539836370998240334e-01,-4.539836370998240334e-01,-1.575322586805041558e+00,6.832517675759103071e+00,nan,nan,nan,nan
3.072617053985595703e-01,nan,-3.197927997583320803e-01,nan,2.197972502885644275e+00,0.000000000000000000e+00,-1.172632438539329858e+00,0.000000000000000000e+00,4.811934072025892739e+00,nan,-5.808225870132446289e-01,-4.832096092064764870e-01,-4.832096092064764870e-01,-1.492425238297661938e+00,7.009906574911537014e+00,nan,nan,nan,nan
3.198158740997314453e-01,nan,-2.886247499465421917e-01,nan,2.271649628423878298e+00,0.000000000000000000e+00,-1.111816523095199294e+00,0.000000000000000000e+00,4.872483993853178319e+00,nan,-2.951963245868682861e-01,-4.905962339834115116e-01,-4.905962339834115116e-01,-1.400441273041741486e+00,7.144133622277056617e+00,nan,nan,nan,nan
3.323619365692138672e-01,nan,-2.636582917095005030e-01,nan,2.373416312401668726e+00,0.000000000000000000e+00,-1.050537155203557171e+00,0.000000000000000000e+00,4.882574336716460017e+00,nan,-4.820383191108703613e-01,-4.943636237210589646e-01,-4.943636237210589646e-01,-1.314195446913057674e+00,7.255990649118128744e+00,nan,nan,nan,nan
3.449306488037109375e-01,nan,-2.305551595871131454e-01,nan,2.473746936695903287e+00,0.000000000000000000e+00,-9.875480691010029011e-01,0.000000000000000000e+00,5.042174626400575121e+00,nan,-5.082910060882568359e-01,-4.914187372438670320e-01,-4.914187372438670320e-01,-1.218103228688116380e+00,7.515921563096478408e+00,nan,nan,nan,nan
3.577299118041992188e-01,nan,-1.970705769446592370e-01,nan,2.541159333631997974e+00,0.000000000000000000e+00,-9.230089920351036703e-01,0.000000000000000000e+00,5.016309672998588987e+00,nan,-6.625662446022033691e-01,-4.976064164133373602e-01,-4.976064164133373602e-01,-1.120079568979762907e+00,7.557469006630586961e+00,nan,nan,nan,nan
3.702349662780761719e-01,nan,-1.691186731200060578e-01,nan,2.625174351179214938e+00,0.000000000000000000e+00,-8.596204941868756944e-01,0.000000000000000000e+00,5.061728012854748826e+00,nan,-3.312500119209289551e-01,-4.911965553839695020e-01,-4.911965553839695020e-01,-1.028739167306882196e+00,7.686902364033963764e+00,nan,nan,nan,nan
3.827228546142578125e-01,nan,-1.332033095304332448e-01,nan,2.662914398138513050e+00,0.000000000000000000e+00,-7.951133438451383206e-01,0.000000000000000000e+00,5.120398658414063497e+00,nan,-3.521373569965362549e-01,-4.869704040445957949e-01,-4.869704040445957949e-01,-9.283166533755716765e-01,7.783313056552576548e+00,nan,nan,nan,nan
3.953390121459960938e-01,nan,-1.050170719373983985e-01,nan,2.686052674058420742e+00,0.000000000000000000e+00,-7.296954860373509044e-01,0.000000000000000000e+00,5.146263611816049632e+00,nan,-3.902313113212585449e-01,-4.797344809002206945e-01,-4.797344809002206945e-01,-8.347125579747490809e-01,7.832316285874470374e+00,nan,nan,nan,nan
4.078712463378906250e-01,nan,-6.830833076110076618e-02,nan,2.721448664882880841e+00,0.000000000000000000e+00,-6.648847977491826322e-01,0.000000000000000000e+00,5.124183426441986100e+00,nan,-4.928748905658721924e-01,-4.677260829365787465e-01,-4.677260829365787465e-01,-7.331931285102835094e-01,7.845632091324866941e+00,nan,nan,nan,nan
4.204452037811279297e-01,nan,-3.944842891869049240e-02,nan,2.695816946135736636e+00,0.000000000000000000e+00,-6.001540198981761831e-01,0.000000000000000000e+00,5.110932993273973324e+00,nan,-5.258697867393493652e-01,-4.561712612050469740e-01,-4.561712612050469740e-01,-6.396024488168666755e-01,7.806749939409709960e+00,nan,nan,nan,nan
4.329926967620849609e-01,nan,-2.432920203855992725e-03,nan,2.798160454160880661e+00,0.000000000000000000e+00,-5.363339963265982835e-01,0.000000000000000000e+00,4.939346231642332441e+00,nan,-3.714865148067474365e-01,-4.376267378597337721e-01,-4.376267378597337721e-01,-5.387669165304539431e-01,7.737506685803213102e+00,nan,nan,nan,nan
4.455986022949218750e-01,nan,3.460955214872374341e-02,nan,2.801811556469217201e+00,0.000000000000000000e+00,-4.741438741555273895e-01,0.000000000000000000e+00,4.789216475689675789e+00,nan,-5.040521025657653809e-01,-4.264694090398202242e-01,-4.264694090398202242e-01,-4.395343220068037016e-01,7.591028032158892991e+00,nan,nan,nan,nan
4.581241607666015625e-01,nan,6.495579843723886526e-02,nan,2.809949461035956553e+00,0.000000000000000000e+00,-4.143345867900683488e-01,0.000000000000000000e+00,4.647915722929012894e+00,nan,-4.375532567501068115e-01,-4.048752824721741916e-01,-4.048752824721741916e-01,-3.493787883528294280e-01,7.457865183964969447e+00,nan,nan,nan,nan
4.707109928131103516e-01,nan,1.034278359509333001e-01,nan,2.765293018278154769e+00,0.000000000000000000e+00,-3.570020782495317846e-01,0.000000000000000000e+00,4.445423892308626890e+00,nan,-4.545081257820129395e-01,-3.809818797536401180e-01,-3.809818797536401180e-01,-2.535742422985984290e-01,7.210716910586781658e+00,nan,nan,nan,nan
4.834933280944824219e-01,nan,1.352423365021531154e-01,nan,2.888699209371004883e+00,0.000000000000000000e+00,-3.027694580089284049e-01,0.000000000000000000e+00,4.135057933737815716e+00,nan,-3.695284128189086914e-01,-3.462536456308803468e-01,-3.462536456308803468e-01,-1.675271215067751507e-01,7.023757143108820600e+00,nan,nan,nan,nan
4.959383010864257812e-01,nan,1.747725914051310170e-01,nan,2.813799376642045491e+00,0.000000000000000000e+00,-2.522120156770939481e-01,0.000000000000000000e+00,3.948960522787957839e+00,nan,-3.267900049686431885e-01,-3.089053014292377219e-01,-3.089053014292377219e-01,-7.743942427196306988e-02,6.762759899430003330e+00,nan,nan,nan,nan
5.084879398345947266e-01,nan,2.079458415402668514e-01,nan,2.865127936747363879e+00,0.000000000000000000e+00,-2.050101329120699867e-01,0.000000000000000000e+00,3.649949991822000417e+00,nan,-1.956236213445663452e-01,-2.594661557783500272e-01,-2.594661557783500272e-01,2.935708628196881647e-03,6.515077928569364296e+00,nan,nan,nan,nan
5.210988521575927734e-01,nan,2.472339711023940900e-01,nan,2.787520310012930214e+00,0.000000000000000000e+00,-1.606045887972036568e-01,0.000000000000000000e+00,3.436731905404292409e+00,nan,-3.097863197326660156e-01,-1.844931406990276412e-01,-1.844931406990276412e-01,8.662938230519030836e-02,6.224252215417222622e+00,nan,nan,nan,nan
5.336673259735107422e-01,nan,2.859453805912579583e-01,nan,2.719850518557480168e+00,0.000000000000000000e+00,-1.191231955592443187e-01,0.000000000000000000e+00,3.217837041451728108e+00,nan,-1.920937299728393555e-01,-1.085028535588389437e-01,-1.085028535588389437e-01,1.668221850320136257e-01,5.937687560009208276e+00,nan,nan,nan,nan
5.461876392364501953e-01,nan,3.187264151074487017e-01,nan,2.710796424157915663e+00,0.000000000000000000e+00,-8.059790918071550736e-02,0.000000000000000000e+00,3.033007149539125979e+00,nan,-1.567889600992202759e-01,-2.016459021411433697e-02,-2.016459021411433697e-02,2.381285059267328752e-01,5.743803573697041642e+00,nan,nan,nan,nan
5.587582588195800781e-01,nan,3.561548580757132321e-01,nan,2.717951505769118370e+00,0.000000000000000000e+00,-4.370247446347901715e-02,0.000000000000000000e+00,2.833033878684006801e+00,nan,-5.687739700078964233e-02,6.760299171748708480e-02,6.760299171748708480e-02,3.124523836122345410e-01,5.550985384453125171e+00,nan,nan,nan,nan
5.713706016540527344e-01,nan,3.868163233478121299e-01,nan,2.524310532906421045e+00,0.000000000000000000e+00,-8.069377859120411070e-03,0.000000000000000000e+00,2.810952944295887157e+00,nan,4.297933727502822876e-02,1.706085119755537671e-01,1.706085119755537671e-01,3.787469454886917553e-01,5.335263477202308202e+00,nan,nan,nan,nan
5.838882923126220703e-01,nan,4.216598986792181591e-01,nan,2.399396759609990326e+00,0.000000000000000000e+00,2.633333588342478757e-02,0.000000000000000000e+00,2.733993248009913835e+00,nan,-1.497580762952566147e-02,1.794398798481640911e-01,1.794398798481640911e-01,4.479932345626428947e-01,5.133390007619904161e+00,nan,nan,nan,nan
5.964601039886474609e-01,nan,4.484152929383240505e-01,nan,2.145540749104706713e+00,0.000000000000000000e+00,6.086388160211347181e-02,0.000000000000000000e+00,2.790770011527153649e+00,nan,1.271684914827346802e-01,2.189151182389880990e-01,2.189151182389880990e-01,5.092791745404376957e-01,4.936310760631860362e+00,nan,nan,nan,nan
6.092107295989990234e-01,nan,4.771840212617757260e-01,nan,2.031447936110674757e+00,0.000000000000000000e+00,9.652893492045462598e-02,0.000000000000000000e+00,2.887287026591098371e+00,nan,1.757581681013107300e-01,2.161160084826924954e-01,2.161160084826924954e-01,5.737129561822303936e-01,4.918734962701773128e+00,nan,nan,nan,nan
6.217582225799560547e-01,nan,5.034263648815850978e-01,nan,1.862214797187851545e+00,0.000000000000000000e+00,1.346867128707822658e-01,0.000000000000000000e+00,3.115642874345899038e+00,nan,1.490153521299362183e-01,1.997545440027839458e-01,1.997545440027839458e-01,6.381130777523673636e-01,4.977857671533750583e+00,nan,nan,nan,nan
6.342508792877197266e-01,nan,5.252377154693519401e-01,nan,2.030848346197189347e+00,0.000000000000000000e+00,1.721733683747376231e-01,0.000000000000000000e+00,2.973077411350692589e+00,nan,1.034484729170799255e-01,1.430108848928268450e-01,1.430108848928268450e-01,6.974110838440897853e-01,5.003925757547881936e+00,nan,nan,nan,nan
6.468179225921630859e-01,nan,5.506234654081563207e-01,nan,1.820582328074752620e+00,0.000000000000000000e+00,2.095162014764840597e-01,0.000000000000000000e+00,2.910626679101308678e+00,nan,2.061216533184051514e-01,1.971033972357013053e-01,1.971033972357013053e-01,7.601396668846404081e-01,4.731209007176061299e+00,nan,nan,nan,nan
6.594145298004150391e-01,nan,5.683503177400370809e-01,nan,1.618141526117566897e+00,0.000000000000000000e+00,2.463317403857394616e-01,0.000000000000000000e+00,2.978756810434746605e+00,nan,2.480934262275695801e-01,2.111362752356423511e-01,2.111362752356423511e-01,8.146820581257763205e-01,4.596898336552313502e+00,nan,nan,nan,nan
6.719603538513183594e-01,nan,5.867768053375095327e-01,nan,1.329799614317277445e+00,0.000000000000000000e+00,2.844096254539221769e-01,0.000000000000000000e+00,3.081580523855135034e+00,nan,2.093177139759063721e-01,1.866646964164555278e-01,1.866646964164555278e-01,8.711864307914314320e-01,4.411380138172412479e+00,nan,nan,nan,nan
6.845109462738037109e-01,nan,6.007160233111914494e-01,nan,1.328672069362440755e+00,0.000000000000000000e+00,3.216406096910001677e-01,0.000000000000000000e+00,2.954784990060778771e+00,nan,1.287568956613540649e-01,1.439634641195579323e-01,1.439634641195579323e-01,9.223566330021913950e-01,4.283457059423219526e+00,nan,nan,nan,nan
6.970770359039306641e-01,nan,6.157914317047823438e-01,nan,1.127393787155344995e+00,0.000000000000000000e+00,3.590473781644828999e-01,0.000000000000000000e+00,2.902426473209818170e+00,nan,1.343420892953872681e-01,1.782574709524543666e-01,1.782574709524543666e-01,9.748388098692651882e-01,4.029820260365163165e+00,nan,nan,nan,nan
7.098774909973144531e-01,nan,6.268796825995464062e-01,nan,8.743826395387532813e-01,0.000000000000000000e+00,3.963422860699525319e-01,0.000000000000000000e+00,2.966141728440231606e+00,nan,1.102649271488189697e-01,1.748071475625358195e-01,1.748071475625358195e-01,1.023221968669498549e+00,3.840524367978984888e+00,nan,nan,nan,nan
7.222826480865478516e-01,nan,6.326120762290057264e-01,nan,7.419550693158543098e-01,0.000000000000000000e+00,4.331258514416674865e-01,0.000000000000000000e+00,2.915674846589175750e+00,nan,1.840506196022033691e-01,1.388515201803134924e-01,1.388515201803134924e-01,1.065737927670672880e+00,3.657629915905030060e+00,nan,nan,nan,nan
7.350428104400634766e-01,nan,6.391839749277119509e-01,nan,5.209912912197594004e-01,0.000000000000000000e+00,4.698455165516799981e-01,0.000000000000000000e+00,2.821682008895921800e+00,nan,1.467779874801635742e-01,1.396646457508608774e-01,1.396646457508608774e-01,1.109029491479391893e+00,3.342673300115681201e+00,nan,nan,nan,nan
7.475862503051757812e-01,nan,6.421587681881999465e-01,nan,3.316251787657762407e-01,0.000000000000000000e+00,5.048714268128616789e-01,0.000000000000000000e+00,2.788879500048333515e+00,nan,1.570883095264434814e-01,1.379621435644690086e-01,1.379621435644690086e-01,1.147030195001061514e+00,3.120504678814109756e+00,nan,nan,nan,nan
7.601571083068847656e-01,nan,6.453609956726333863e-01,nan,1.600145152633523082e-01,0.000000000000000000e+00,5.398653635365028292e-01,0.000000000000000000e+00,2.737784382657317384e+00,nan,1.574254184961318970e-01,1.269776369390014648e-01,1.269776369390014648e-01,1.185226359209136104e+00,2.897798897920669692e+00,nan,nan,nan,nan
7.726805210113525391e-01,nan,6.428386413265712029e-01,nan,1.412565193194303959e-02,0.000000000000000000e+00,5.727341133147203500e-01,0.000000000000000000e+00,2.537814107858424872e+00,nan,8.017729967832565308e-02,1.210222453096541639e-01,1.210222453096541639e-01,1.215572754641291775e+00,2.551939759790367912e+00,nan,nan,nan,nan
7.852282524108886719e-01,nan,6.418848681320818983e-01,nan,-2.624602220953282661e-01,0.000000000000000000e+00,6.048358258856164626e-01,0.000000000000000000e+00,2.535292177529903768e+00,nan,1.205045431852340698e-01,1.459463450859683487e-01,1.459463450859683487e-01,1.246720694017698694e+00,2.272831955434575502e+00,nan,nan,nan,nan
7.978389263153076172e-01,nan,6.387299750392991804e-01,nan,-4.451634800089612209e-01,0.000000000000000000e+00,6.355633785429506410e-01,0.000000000000000000e+00,2.422375499697035028e+00,nan,2.111896425485610962e-01,1.253000501152640722e-01,1.253000501152640722e-01,1.274293353582250043e+00,1.977212019688073807e+00,nan,nan,nan,nan
8.104033470153808594e-01,nan,6.311033844013120842e-01,nan,-5.522597069273531556e-01,0.000000000000000000e+00,6.642296445165636332e-01,0.000000000000000000e+00,2.189599907247841593e+00,nan,1.544587612152099609e-01,1.355579682337772762e-01,1.355579682337772762e-01,1.295333028917875939e+00,1.637340200320488437e+00,nan,nan,nan,nan
