shoulder_des_pos,shoulder_des_vel,shoulder_des_acc,shoulder_des_jerk,shoulder_des_tau,elbow_des_pos,elbow_des_vel,elbow_des_acc,elbow_des_jerk,elbow_des_tau,elbow_des_tau_tvlqr,des_time,shoulder_meas_pos,shoulder_meas_vel,elbow_meas_pos,elbow_meas_vel,elbow_meas_tau,meas_time,k1,k2,k3,k4,k0
1.170081453949708625e-02,5.924526578321931414e-02,3.720998668356417571e+00,-6.985419537554042790e+01,0.000000000000000000e+00,-2.145658242701964369e-03,6.293356557254936590e-01,-9.298019321123168979e+00,3.200645349695354298e+02,1.993554176487984664e-01,1.968079460336328301e-01,1.000404618864253990e-02,-9.131697870894198155e-04,-6.617045048708697363e-02,3.483414583913803375e-03,2.699893259562806680e-01,3.901686072349548340e-01,1.143977642059326172e-01,-3.074807468370184260e-01,-7.809291520924649399e-02,7.134955509152563977e-03,9.173017936825634822e-01,-7.440338876580537874e-04
1.214814553782388520e-02,2.117183058662830408e-02,3.649189765014687836e+00,-7.370552433717764984e+01,0.000000000000000000e+00,6.473439231906547020e-03,8.901227398277233860e-01,-8.960133974760850606e+00,3.554328387749320086e+02,2.085455910191473528e-01,2.060214087246247106e-01,1.100445080750679129e-02,-2.444175850771071468e-03,-2.403925702231454742e-01,8.900284606864494047e-03,6.472224845343709232e-01,6.816648244857788086e-01,1.257009506225585938e-01,-3.061516763953718856e-01,-7.816581173857163611e-02,7.157331914886730026e-03,9.173065081650332298e-01,-8.132948073364393423e-04
1.217373927276623954e-02,-1.535595712402482160e-02,3.577495394865306100e+00,-7.362585954279417422e+01,0.000000000000000000e+00,1.761755038544032814e-02,1.138979736586402502e+00,-8.622944381991398899e+00,3.553758208234454514e+02,2.126206623889388136e-01,2.101226483375102649e-01,1.200485542637104788e-02,-4.148303328466190765e-03,-2.601132739339929723e-01,1.762479960650503719e-02,9.115381226387788693e-01,7.238693237304687500e-01,1.366436481475830078e-01,-3.048209422011122216e-01,-7.823934524775257027e-02,7.177635161509770753e-03,9.173108036828490075e-01,-8.746263123356691396e-04
1.181110093610397357e-02,-4.619616617534105796e-02,3.505915545056620175e+00,-7.354755956223679902e+01,0.000000000000000000e+00,3.154352820261419055e-02,1.359693769054302059e+00,-8.286449620282670736e+00,3.553692305217220451e+02,2.038586888976348377e-01,1.999307863902951565e-01,1.300526004523530274e-02,-6.472879823208307903e-03,-3.415783043344862158e-01,3.005643606263428205e-02,1.274893361522952073e+00,5.777198076248168945e-01,1.476852893829345703e-01,-3.034886022620364443e-01,-7.831350909595412302e-02,7.196084763487499945e-03,9.173144609758624446e-01,-9.247042957513623533e-04
1.113967180384811684e-02,-7.076601708619056907e-02,3.434450201711432005e+00,-7.347070557467725394e+01,0.000000000000000000e+00,4.775423379866497453e-02,1.548676895826802014e+00,-7.950648615512275086e+00,3.554192069396340230e+02,1.981936885002966164e-01,1.950073263373732768e-01,1.400566466409955586e-02,-9.514666808871759252e-03,-3.911300387306118065e-01,4.565190643085958316e-02,1.532269665273373160e+00,4.900329709053039551e-01,1.587338447570800781e-01,-3.021547884409416240e-01,-7.838812901510869291e-02,7.212576207846670487e-03,9.173175720115631648e-01,-9.655399689631986989e-04
1.021558660958975240e-02,-8.988791550118002682e-02,3.363099349822572748e+00,-7.339538532782732716e+01,0.000000000000000000e+00,6.619747208605245015e-02,1.710768693356433001e+00,-7.615540109497088039e+00,3.555329281501005312e+02,1.924284465513474707e-01,1.901858776798260597e-01,1.500606928296380725e-02,-1.353559820589067542e-02,-3.525979676631243453e-01,6.362824671473059357e-02,1.630680000618850212e+00,3.699067533016204834e-01,1.699779033660888672e-01,-3.008196402881019860e-01,-7.846300974789885418e-02,7.226974413982495578e-03,9.173202595209848376e-01,-9.997561096572367152e-04
9.144333787725208995e-03,-1.024395155402252344e-01,3.291862973135518011e+00,-7.332169381555043230e+01,0.000000000000000000e+00,8.579727533012984630e-02,1.837740390881478003e+00,-7.281122618802937652e+00,3.557188408386940068e+02,1.867849617221884473e-01,1.856510427085172610e-01,1.600647390182806384e-02,-1.747560594492672537e-02,-3.462823310722720205e-01,8.222776376784399210e-02,1.662221731555692195e+00,3.168747723102569580e-01,1.809844970703125000e-01,-2.994832238918790357e-01,-7.853810562827229225e-02,7.239463284826589198e-03,9.173223466009267080e-01,-1.025971753478261425e-03
7.980760191365648959e-03,-1.087230204053147853e-01,3.220741054016042604e+00,-7.324973404230573237e+01,0.000000000000000000e+00,1.065184202283014081e-01,1.932234850792391878e+00,-6.947394381974918431e+00,3.559869536431086203e+02,1.811539461179887400e-01,1.813084385534962095e-01,1.700687852069231870e-02,-2.125723019389919033e-02,-3.527074901629538850e-01,1.010989213015880406e-01,1.713949391317493909e+00,3.298937380313873291e-01,1.919667720794677734e-01,-2.981456582429842239e-01,-7.861330111623721084e-02,7.250001341525450990e-03,9.173238641647456504e-01,-1.043372757875117140e-03
6.785609884607857190e-03,-1.085972962592718360e-01,3.149733573300601108e+00,-7.317961788546377022e+01,0.000000000000000000e+00,1.281580555966071178e-01,1.993862465642689319e+00,-6.614353291203359575e+00,3.563492158776664951e+02,1.754940806052424640e-01,1.771269963142129977e-01,1.800728313955657356e-02,-2.531044819483878328e-02,-3.149095069663789825e-01,1.203535798839758114e-01,1.703857737679612905e+00,3.839578628540039062e-01,2.030053138732910156e-01,-2.968070860972444325e-01,-7.868844031776305037e-02,7.258447609604289259e-03,9.173249363024723602e-01,-1.052029286803555412e-03
5.634554143507920776e-03,-1.018919734100081076e-01,3.078840510126959806e+00,-7.311146707140456158e+01,0.000000000000000000e+00,1.502716408121610725e-01,2.021333054580412458e+00,-6.281996802793032408e+00,3.568200121219974790e+02,1.698274917032699949e-01,1.731247941320922246e-01,1.900768775842082495e-02,-2.834623710448935796e-02,-3.729873536729879646e-01,1.410303586862361458e-01,1.834438414008920715e+00,3.461590111255645752e-01,2.140569686889648438e-01,-2.954675877009679263e-01,-7.876344024055290105e-02,7.264918937118227185e-03,9.173254542691720026e-01,-1.054265934045266239e-03
4.507073354986797231e-03,-8.665193165967233213e-02,3.008061841741712872e+00,-7.304541428491387478e+01,0.000000000000000000e+00,1.745489847850733300e-01,2.010264241659944773e+00,-5.950321818346642644e+00,3.574168162852110981e+02,1.633671506652432104e-01,1.656785057266194072e-01,2.000809237728507980e-02,-3.196633080094232748e-02,-2.880959980019450750e-01,1.642318181030064661e-01,1.799113413072269019e+00,3.752331137657165527e-01,2.261371612548828125e-01,-2.941272669169978093e-01,-7.883822412429720983e-02,7.269441163542509146e-03,9.173253881034919566e-01,-1.049657430147044350e-03
3.567962997640457268e-03,-6.156471954736630892e-02,2.937397543280869439e+00,-6.812264685753865479e+01,0.000000000000000000e+00,1.997820773570681274e-01,1.951509756639245197e+00,-5.619324524841944779e+00,3.013021254733742467e+02,1.573385938890679014e-01,1.584483166695873635e-01,2.100849699614933119e-02,-3.756743953250038515e-02,-3.035137366321998265e-01,1.881203691799023525e-01,1.816144494690893785e+00,1.959027349948883057e-01,2.388989925384521484e-01,-2.927862658110614857e-01,-7.891268272257598304e-02,7.271886450789230572e-03,9.173248456003533224e-01,-1.035765002859656862e-03
3.014002506826714278e-03,-2.860799078832476638e-02,2.866847587519530283e+00,-7.292019607022419336e+01,0.000000000000000000e+00,2.232556581480694968e-01,1.848721009532219739e+00,-5.289000175995480113e+00,3.590793694091235011e+02,1.525482807140638997e-01,1.528852725492983455e-01,2.200890161501358258e-02,-4.053762326725535159e-02,-2.481617268474494153e-01,2.089090085501757454e-01,1.707012210378919814e+00,3.602979481220245361e-01,2.512588500976562500e-01,-2.914446834500438732e-01,-7.898671874159768347e-02,7.272289094295678394e-03,9.173237946095036399e-01,-1.013991615659910750e-03
2.930709847711723826e-03,6.204717336917964232e-03,2.796411944584708653e+00,-7.286136307714143356e+01,0.000000000000000000e+00,2.430321035582915234e-01,1.726419588655503823e+00,-4.959342788125737478e+00,3.602051325588280974e+02,1.491088649009983946e-01,1.490786911397373737e-01,2.300930623387784091e-02,-4.391466775884761420e-02,-2.366713061036531673e-01,2.275724492716808267e-01,1.595355374189226794e+00,2.215037196874618530e-01,2.624201774597167969e-01,-2.901026073397604543e-01,-7.906026609436506147e-02,7.270737373195919687e-03,9.173221539783318335e-01,-9.874633340516685443e-04
3.278400418775417879e-03,4.481077394484311860e-02,2.726090581625410181e+00,-7.280529652254968198e+01,0.000000000000000000e+00,2.612869238554264006e-01,1.580459928619906584e+00,-4.630344708787411001e+00,3.615809179481417459e+02,1.465030888762232086e-01,1.464198982270695226e-01,2.400971085274209230e-02,-4.708608337278344380e-02,-2.356732240673080625e-01,2.447178725673812005e-01,1.489376813562502955e+00,1.659908741712570190e-01,2.736203670501708984e-01,-2.887601787082563765e-01,-7.913326025990349843e-02,7.267122389221268922e-03,9.173200112474355628e-01,-9.549100983658137618e-04
4.077249378740363528e-03,8.669492998253391924e-02,2.655883462432055975e+00,-7.275220686274771253e+01,0.000000000000000000e+00,2.778496009827973179e-01,1.413016933961036337e+00,-4.301995991428369415e+00,3.632617943946064543e+02,1.447400822125829434e-01,1.449212136659315253e-01,2.501011547160635062e-02,-4.962822995415963612e-02,-1.685127600897409206e-01,2.598499460789816529e-01,1.269849313612396058e+00,1.679916828870773315e-01,2.848567962646484375e-01,-2.874175133506531865e-01,-7.920562203601017037e-02,7.261420630111881276e-03,9.173173846735315218e-01,-9.144837647542691404e-04
5.334610819891907885e-03,1.309091989346089502e-01,2.585790546995893724e+00,-7.270232645710017039e+01,0.000000000000000000e+00,2.924292633674706599e-01,1.228119587380384736e+00,-3.974283466059000958e+00,3.653203056076351913e+02,1.415147320247499563e-01,1.416896426667978437e-01,2.601052009047060548e-02,-5.106838303871127915e-02,-1.643502476283253966e-01,2.730645670124143831e-01,1.071769924799351292e+00,1.127639859914779663e-01,2.960300445556640625e-01,-2.860746884995400974e-01,-7.927727110965646085e-02,7.253746904091335802e-03,9.173141777012733256e-01,-8.658475025681025778e-04
7.155250156555437169e-03,1.791417859304320626e-01,2.515811790997539266e+00,-7.265591249658925221e+01,0.000000000000000000e+00,3.054660297948732506e-01,1.018385450849108587e+00,-3.647189318333035946e+00,3.678540094783382983e+02,1.387235281924392438e-01,1.388160253421423795e-01,2.701092470933485687e-02,-5.233207469322245786e-02,-7.398035971785310583e-02,2.827158471984019816e-01,7.986246281156507143e-01,1.826341003179550171e-01,3.076839447021484375e-01,-2.847318415438462313e-01,-7.934818178212445228e-02,7.244019204092235278e-03,9.173104511389549298e-01,-8.122503583935430710e-04
9.435189522826931130e-03,2.274017209284930896e-01,2.445947145210135787e+00,-7.261325041249611445e+01,0.000000000000000000e+00,3.158371422555095176e-01,8.010494682563935598e-01,-3.320688844332626566e+00,3.709972959941858335e+02,1.360157521788465385e-01,1.360074417191022844e-01,2.801132932819911173e-02,-5.214216255652123766e-02,-7.083138082859186113e-02,2.896187607438873712e-01,6.068536697540558578e-01,4.876594617962837219e-02,3.189895153045654297e-01,-2.833890994055267010e-01,-7.941831254296687070e-02,7.232183563608652471e-03,9.173062454455747083e-01,-7.545955225446493095e-04
1.222383571711371797e-02,2.762954188370059239e-01,2.376196554800892091e+00,-7.257465786037420230e+01,0.000000000000000000e+00,3.237795242520752348e-01,5.736830358029250121e-01,-2.994746763462159844e+00,3.749406183119561433e+02,1.333202534100416115e-01,1.331911909178424835e-01,2.901173394706336658e-02,-5.115444578986902413e-02,8.540733533001604316e-02,2.932779518838860011e-01,2.699936093804167214e-01,1.843731850385665894e-01,3.302438259124755859e-01,-2.820465361126540671e-01,-7.948756485688188156e-02,7.218346658970056090e-03,9.173014791704767745e-01,-6.853604129237940998e-04
1.553928481414081075e-02,3.253626567776348733e-01,2.306559958509638797e+00,-7.254048940389651534e+01,0.000000000000000000e+00,3.291838832342662835e-01,3.383334821860470853e-01,-2.669310879634928302e+00,3.799632089863490592e+02,1.306302937095439043e-01,1.303604348847660632e-01,3.001213856592761450e-02,-4.983435547750816874e-02,2.707975676492040407e-01,2.945402980428133421e-01,-5.551171973737444726e-02,1.321932971477508545e-01,3.414750099182128906e-01,-2.807042827277229646e-01,-7.955593884750493394e-02,7.202460032101280774e-03,9.172961836644253353e-01,-6.097091507921300300e-04
1.941859012258449757e-02,3.743144608156485642e-01,2.237037287678677711e+00,-7.251114203266821789e+01,0.000000000000000000e+00,3.319219688826954284e-01,9.612096452692764359e-02,-2.344300562835786472e+00,3.864918075869591121e+02,1.279301697018376260e-01,1.274985959203871477e-01,3.101254318479187283e-02,-4.843952936764331363e-02,1.952007322176967374e-01,2.936774338496276893e-01,-1.621210028647934454e-01,2.587418258190155029e-01,3.527486324310302734e-01,-2.793624737125202651e-01,-7.962343744067969242e-02,7.184461515305624185e-03,9.172904013455394079e-01,-5.339683407765124850e-04
2.387138787207143675e-02,4.224416905759633689e-01,2.167628465101366864e+00,-7.248706170918872260e+01,0.000000000000000000e+00,3.318222859699813121e-01,-1.499052208847944101e-01,-2.019584334750337717e+00,3.952133094672021798e+02,1.251990970695191219e-01,1.246594405981236858e-01,3.201294780365612769e-02,-4.666984231870227595e-02,1.996881583944059291e-01,2.918398448952432278e-01,-1.671675201810673417e-01,2.136096954345703125e-01,3.640372753143310547e-01,-2.780211859582111811e-01,-7.968995694407624009e-02,7.164427540348277529e-03,9.172840817170407890e-01,-4.546724217531700803e-04
2.893746045499079322e-02,4.693814163861735889e-01,2.098333403648799056e+00,-7.246875115791313249e+01,0.000000000000000000e+00,3.286766481981420185e-01,-3.979220396505427360e-01,-1.694932282855873940e+00,4.073098430381824642e+02,1.226784266661519046e-01,1.221899428910444563e-01,3.301335242252038255e-02,-4.440264026808690700e-02,1.905768718302090214e-01,2.891074416168219474e-01,-2.662068517839060178e-01,1.573213040828704834e-01,3.753805160522460938e-01,-2.766805412410782150e-01,-7.975550569452469207e-02,7.142342938716969049e-03,9.172772306143105459e-01,-3.683837334178719121e-04
3.519491713857780812e-02,5.190775302453285445e-01,2.029152004622973404e+00,-7.245677919933170585e+01,0.000000000000000000e+00,3.217153413729358924e-01,-6.697982381302809429e-01,-1.369902729799557406e+00,4.250070422210336574e+02,1.199054169806482717e-01,1.195004954139499143e-01,3.401375704138463740e-02,-4.167961905263709022e-02,2.214563172561375415e-01,2.849209445809876007e-01,-3.519987813849917435e-01,-7.401200383901596069e-02,3.879308700561523438e-01,-2.753406780456071901e-01,-7.982012881862195208e-02,7.118153042505812565e-03,9.172698795468896549e-01,-2.737295545518126272e-04
4.242561844299708174e-02,5.679319882270490449e-01,1.960084155770589920e+00,-7.245179198071205917e+01,0.000000000000000000e+00,3.107006993403542694e-01,-9.481090644433480819e-01,-1.043525484727002350e+00,4.530670982688880599e+02,1.170148159258213444e-01,1.167279552097368334e-01,3.501416166024888532e-02,-3.795279573624313341e-02,3.457410675075511808e-01,2.770113561434522920e-01,-7.336474246400278565e-01,-1.685338169336318970e-01,4.010946750640869141e-01,-2.740016835105495985e-01,-7.988374168829295852e-02,7.091896681558421990e-03,9.172620110968476848e-01,-1.862185687518008758e-04
4.985317733166566567e-02,6.104637294995596264e-01,1.891129728873216065e+00,-7.245452658455693040e+01,0.000000000000000000e+00,2.969616621031563319e-01,-1.202090898750859616e+00,-7.131738855888095641e-01,5.039320068203064693e+02,1.142868243430150421e-01,1.141409044907830406e-01,3.601456627911314712e-02,-3.108976465780041720e-02,8.458112486789743922e-01,2.638606822851005118e-01,-1.466035101263637230e+00,-2.816053926944732666e-01,4.135954380035400391e-01,-2.726636662718904813e-01,-7.994634062438948918e-02,7.063583918076433467e-03,9.172536158850144172e-01,-9.557728297935777050e-05
5.714404612514173420e-02,6.457788567906774801e-01,1.822288576804373506e+00,-7.246582761148521001e+01,0.000000000000000000e+00,2.816306403033093098e-01,-1.424754422343453619e+00,-3.683967768178904589e-01,6.246406814110190453e+02,1.117797668942358130e-01,1.117891133477667970e-01,3.701497089797740198e-02,-2.219183403192892534e-02,5.745759107918351205e-01,2.449256069346371356e-01,-1.548043714051534625e+00,-4.101015627384185791e-01,4.251513481140136719e-01,-2.713267630529344610e-01,-8.000800481529299346e-02,7.033173937883140277e-03,9.172447086671680072e-01,2.426939431858198535e-05
6.478435554440603594e-02,6.766450927672753579e-01,1.753560529910690002e+00,-7.248666753487137271e+01,0.000000000000000000e+00,2.639663340747131492e-01,-1.632734588173810231e+00,-5.995204332975845318e-15,8.728487382823500411e+02,1.087525035167880572e-01,1.088993234924429121e-01,3.801537551684164989e-02,-2.082711606000897664e-02,9.951544940991352561e-02,2.276842864330046179e-01,-1.470453254303159651e+00,-2.715838328003883362e-02,4.367024898529052734e-01,-2.699910677291912364e-01,-8.006870201645394092e-02,7.000662642408457537e-03,9.172352940976786773e-01,1.463292870056939244e-04
7.279736866640734716e-02,7.027127024424189017e-01,1.684945391528946734e+00,-7.251817185829513335e+01,0.000000000000000000e+00,2.439535577867792959e-01,-1.824926469286558550e+00,8.819265361460518204e-02,5.213342447723617568e+01,1.070991788992515237e-01,1.068895463474331398e-01,3.901578013570590475e-02,-1.471085107005917769e-02,9.941852491039688822e-01,2.064961768003342191e-01,-2.133448944974878358e+00,-1.682888902723789215e-02,4.483602046966552734e-01,-2.686566768031753427e-01,-8.012839521484123317e-02,6.966074652564795654e-03,9.172253641771536126e-01,2.380131844430122680e-04
8.101845047568800862e-02,7.228688456046530320e-01,1.616442932388004294e+00,-7.256165046364013449e+01,0.000000000000000000e+00,2.220342069841825250e-01,-1.994907427218365115e+00,4.786106864289564888e-01,-1.161313332553626054e+02,1.048052163937186476e-01,1.043975552817928421e-01,4.001618475457015961e-02,-9.396090355035330299e-03,3.982190406572665431e-01,1.836941993493055314e-01,-1.871024754616861019e+00,-7.698049396276473999e-02,4.599554538726806641e-01,-2.673237398135914211e-01,-8.018718724928905472e-02,6.929401685187103199e-03,9.172149171146092295e-01,3.316297063887996190e-04
8.945411590318508299e-02,7.371628636425917591e-01,1.548052883558384440e+00,-6.380974262036519207e+01,0.000000000000000000e+00,1.982649507258100741e-01,-2.143721533912668065e+00,8.133515886980278164e-01,4.785030391803770158e+02,1.018494622023307095e-01,1.014000226902927460e-01,4.101658937343441447e-02,-3.700908949811287929e-03,6.151231084712125430e-01,1.589267973104537268e-01,-2.200946721191044730e+00,8.973263204097747803e-02,4.716005325317382812e-01,-2.659923768693555068e-01,-8.024510482553283419e-02,6.890639430067486450e-03,9.172039601774665263e-01,4.452575508004661732e-04
9.805773683651730632e-02,7.442163746996310891e-01,1.479774927489746483e+00,-7.269093876623779238e+01,0.000000000000000000e+00,1.727494451501874195e-01,-2.264204148021633500e+00,1.137510044991584035e+00,1.695516582510857688e+02,9.823312332672384795e-02,9.789970186025176435e-02,4.201699399229866239e-02,3.982170958936298577e-03,6.431112296015608631e-01,1.336161143103406501e-01,-2.216718522927036084e+00,-4.708501696586608887e-02,4.832670688629150391e-01,-2.646626634260276223e-01,-8.030208489550945405e-02,6.849792186019516144e-03,9.171925041667670087e-01,5.624508203146663839e-04
1.067335854631922265e-01,7.441975114037386874e-01,1.411608686502844323e+00,-7.278070074220755714e+01,0.000000000000000000e+00,1.458405263669755314e-01,-2.357434367487726945e+00,1.457449671020619508e+00,2.038867414642765539e+02,9.395634252122087027e-02,9.389731867338829696e-02,4.301739861116293112e-02,1.019716689413384392e-02,5.758142432480191086e-01,1.075704027504805899e-01,-2.219241764030156272e+00,-5.945732071995735168e-02,4.949455261230468750e-01,-2.633347329394267744e-01,-8.035824938794478012e-02,6.806855854502353968e-03,9.171805318954727726e-01,6.853808275609943150e-04
1.153980067937435683e-01,7.372834499965783550e-01,1.343553707850338341e+00,-7.289048822856712206e+01,0.000000000000000000e+00,1.178553359215035456e-01,-2.424669807679208589e+00,1.775034609988741519e+00,2.245922101865640741e+02,8.502660777412696103e-02,8.614341317490370464e-02,4.401780323002716516e-02,1.626048638907685862e-02,6.028337435615813700e-01,8.112521507655119646e-02,-2.283585067547015512e+00,-3.985705971717834473e-02,5.066437721252441406e-01,-2.620087103908282922e-01,-8.041368304796067679e-02,6.761824682938859590e-03,9.171680383934032177e-01,8.134909748470617362e-04
1.239927371418550472e-01,7.243670150024641430e-01,1.275609444090767264e+00,-7.302339523289859358e+01,0.000000000000000000e+00,8.905075372383119969e-02,-2.471003041309284498e+00,2.091008930425223511e+00,2.383699132480792002e+02,7.543285063981086669e-02,7.643983452679697921e-02,4.501820784889143390e-02,2.356707409063235614e-02,5.493670562527148693e-01,5.159608490975260003e-02,-2.265291148228989027e+00,0.000000000000000000e+00,5.184247493743896484e-01,-2.606846814650985444e-01,-8.046831319603603427e-02,6.714695254219738701e-03,9.171550609972348722e-01,9.345866718034319485e-04
1.335365448297687885e-01,7.024269792317632266e-01,1.207775226965579929e+00,-7.318318814905933323e+01,0.000000000000000000e+00,5.579680357971028570e-02,-2.496950328041666722e+00,2.405728011774364461e+00,2.481283286583320091e+02,6.452369690693754434e-02,6.509134790512893787e-02,4.601861246775568182e-02,3.204909922432565283e-02,5.548318877766924562e-01,2.027730853986331808e-02,-2.290523559260188691e+00,1.214608624577522278e-01,5.318210124969482422e-01,-2.593627713410511793e-01,-8.052226242670673662e-02,6.665474877592158023e-03,9.171415744517988911e-01,1.055987686735427190e-03
1.428719432984802418e-01,6.726211524995431290e-01,1.140050232123187568e+00,-7.337449902601582608e+01,0.000000000000000000e+00,2.188817551581312415e-02,-2.495160001467095157e+00,2.719383033038453412e+00,2.553423345522632815e+02,5.346038476542119833e-02,5.324074011765395076e-02,4.701901708661993667e-02,3.884409115984917282e-02,5.744576706006248035e-01,-9.363674148898921620e-03,-2.300618021700782112e+00,-1.226060315966606140e-01,5.454065799713134766e-01,-2.580431068289983365e-01,-8.057566159070732315e-02,6.614168207843427495e-03,9.171275540896826062e-01,1.186310933612435507e-03
1.509404469173430408e-01,6.393368105126508993e-01,1.072433430717055547e+00,-7.360308962171330904e+01,0.000000000000000000e+00,-8.647740344950527458e-03,-2.469750821661168771e+00,3.032085987204613087e+00,2.608419250515697740e+02,4.344977860095283750e-02,4.222116211517051854e-02,4.801942170548419153e-02,4.551121362367147039e-02,5.597712360057058856e-01,-3.702326449900284616e-02,-2.288632298767312445e+00,-1.066085770726203918e-01,5.576994419097900391e-01,-2.567257801345534385e-01,-8.062845787687807075e-02,6.560753016480810537e-03,9.171130581586305341e-01,1.319155424481682033e-03
1.583010991340152440e-01,6.018214543612598888e-01,1.004923521802180364e+00,-6.055168605169348695e+01,0.000000000000000000e+00,-3.765917649392402922e-02,-2.424436078165069119e+00,3.343906832624960135e+00,3.531855157723422849e+02,3.380923113241290912e-02,3.134259886759160896e-02,4.901982632434844639e-02,5.199702976261502685e-02,5.649998742693180809e-01,-6.455502287296328856e-02,-2.318910630244209958e+00,-1.531712561845779419e-01,5.695378780364990234e-01,-2.554109089255676146e-01,-8.068075976472939559e-02,6.505241402840404412e-03,9.170980656670979503e-01,1.451960660697578648e-03
1.651721611138166068e-01,5.592970768542899762e-01,9.375188360148766220e-01,-7.420316116967838127e+01,0.000000000000000000e+00,-6.593979222054446865e-02,-2.359409453691927894e+00,3.654891522473834531e+00,2.685323051668124208e+02,2.401039151637696101e-02,2.089289666675919754e-02,5.002023094321270125e-02,5.945910444275268047e-02,5.295430094080042505e-01,-9.138371159553641820e-02,-2.276015156984141363e+00,-6.695516407489776611e-02,5.813360214233398438e-01,-2.540986191284153040e-01,-8.073272952922706802e-02,6.447654128699692976e-03,9.170825309777699275e-01,1.585254339758843155e-03
1.715353489772355466e-01,5.116750341383022871e-01,8.702171952185230319e-01,-7.459596411397366467e+01,0.000000000000000000e+00,-9.343430473204161757e-02,-2.274721322421331848e+00,3.965071487554696184e+00,2.712642347888494214e+02,1.513426061265188416e-02,1.257755465402077277e-02,5.102063556207696304e-02,6.450108814899244147e-02,4.590365893681596088e-01,-1.173015933736301225e-01,-2.151744175067504372e+00,-7.448375225067138672e-02,5.931723117828369141e-01,-2.527890105979752611e-01,-8.078436064672177286e-02,6.387957029676063353e-03,9.170665168769555065e-01,1.721763702004601654e-03
1.772994470061095562e-01,4.593174695865362978e-01,8.030157026939517273e-01,-7.507056400544368557e+01,0.000000000000000000e+00,-1.197873435520131480e-01,-2.171110524049073121e+00,4.274468953041702157e+00,2.734782055601776278e+02,5.033667608630887358e-03,2.888070352213834013e-03,5.202104018094121096e-02,6.985716340077591235e-02,5.258028243612051789e-01,-1.425004275090747397e-01,-2.105062810258428119e+00,4.079063981771469116e-02,6.050000190734863281e-01,-2.514821945949550774e-01,-8.083573663010139299e-02,6.326154164755087676e-03,9.170500237762424511e-01,1.859742424210239584e-03
1.824710127838184981e-01,4.016153829830528821e-01,7.359104201704292914e-01,-7.564849865178712207e+01,0.000000000000000000e+00,-1.451119182570383970e-01,-2.047424122385741896e+00,4.583100078787467169e+00,2.752832631142431410e+02,-6.464619088981216066e-03,-8.345721706779718474e-03,5.302144479980545888e-02,7.403489453597358882e-02,3.079391114155847209e-01,-1.654302405935421105e-01,-1.831286562858811973e+00,-1.124272048473358154e-01,6.169931888580322266e-01,-2.501782944755868154e-01,-8.088703644203955323e-02,6.262282870113396356e-03,9.170329893468573967e-01,1.995163377348469630e-03
1.868796877507785670e-01,3.420222665614289781e-01,6.688958534601823214e-01,-7.635960927086796346e+01,0.000000000000000000e+00,-1.686690263387875532e-01,-1.916209987286528360e+00,4.890976896232300142e+00,2.767598203810646851e+02,-1.917397560091793629e-02,-2.094414706029601447e-02,5.402184941866971374e-02,7.677679858276018066e-02,2.263019596654827215e-01,-1.858034229326482878e-01,-1.625008278928876004e+00,7.961844652891159058e-02,6.289379596710205078e-01,-2.488774173639968501e-01,-8.093832000550446604e-02,6.196315229856270285e-03,9.170154548090289071e-01,2.130237390930652969e-03
1.905301139546258238e-01,2.821987459292323308e-01,6.019640998666097031e-01,-7.724647779535192171e+01,0.000000000000000000e+00,-1.904439325491473767e-01,-1.784080138807333071e+00,5.198108547631547616e+00,2.779684847422504390e+02,-3.305556580652835308e-02,-3.486633110799042257e-02,5.502225403753396860e-02,8.057546078379365651e-02,2.828877412430503835e-01,-2.050101329120699867e-01,-1.519660949898339108e+00,-7.570581883192062378e-02,6.408150196075439453e-01,-2.475796690806920108e-01,-8.098964083995424668e-02,6.128227265046098764e-03,9.169974634480856368e-01,2.268550146412670436e-03
1.934933539620435905e-01,2.218449842982899156e-01,5.351033659575367141e-01,-7.837205787457440920e+01,0.000000000000000000e+00,-2.108290127184391238e-01,-1.651164530170724731e+00,5.504502104187347200e+00,2.789558066791778970e+02,-4.707332957348620006e-02,-4.909454487857467520e-02,5.602265865639822345e-02,8.303014933873811843e-02,2.463444356538497804e-01,-2.227148356411465246e-01,-1.367001024462539238e+00,-8.079364150762557983e-02,6.528015136718750000e-01,-2.462851691803958909e-01,-8.104118705142726586e-02,6.058071231671968010e-03,9.169789394454732623e-01,2.407170232460795548e-03
1.959857952936225889e-01,1.547538080079462475e-01,4.682952370823523225e-01,-7.983355564474476296e+01,0.000000000000000000e+00,-2.319342283541088179e-01,-1.504846180849909842e+00,5.810163121075806458e+00,2.797581345949011506e+02,-6.265470437084397215e-02,-6.433059866434209795e-02,5.702306327526247831e-02,8.702491505092158075e-02,3.724403757551939531e-01,-2.414262132622730095e-01,-1.352491779545678341e+00,-1.293487697839736938e-01,6.662766933441162109e-01,-2.449940307055790412e-01,-8.109307970263100740e-02,5.985844602566915348e-03,9.169598858190093349e-01,2.544036011290008812e-03
