meas_time,shoulder_des_pos_store,shoulder_meas_pos,shoulder_des_vel_store,shoulder_meas_vel,elbow_des_pos_store,elbow_meas_pos,elbow_des_vel_store,elbow_meas_vel,elbow_des_tau_store,elbow_meas_tau,elbow_cmd_tau,elbow_clipped_tau,raw_imu_pos,raw_imu_vel,k1_store,k2_store,k3_store,k4_store
6.553168296813964844e-01,1.620630806737131113e-01,8.674301521717607544e-02,7.299007699873767407e-01,8.541612657041599554e-01,6.343013670924824154e-02,7.040332462677729997e-02,-3.780998160306154432e+00,-3.889040521782260118e+00,nan,-1.536313444375991821e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.571463398439533754e-01,-3.034879256078100163e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.600131988525390625e-01,1.653761455458613305e-01,8.980782051600674776e-02,7.137208923674491778e-01,8.672725403828378532e-01,4.605003635476023760e-02,5.205947298886894753e-02,-3.764665398575910871e+00,-3.911750627977910622e+00,nan,-9.659805893898010254e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.418672935048757022e-01,-3.044478087595072768e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.646964550018310547e-01,1.686085264398706762e-01,9.271699102053157504e-02,6.972785156472505186e-01,7.385895452613477907e-01,2.876045948038141731e-02,3.384345113272695799e-02,-3.747682928870455399e+00,-3.790000640122223707e+00,nan,-4.774381220340728760e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.265604421532585400e-01,-3.051411094860875917e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.694581508636474609e-01,1.717536160567050274e-01,9.844657634086337317e-02,6.806090686014814040e-01,7.717179792532804505e-01,1.159766952853136246e-02,1.585113432051226540e-02,-3.730088367070918842e+00,-3.821540498523924079e+00,nan,-5.202926695346832275e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.142977106613756316e-01,-3.049822519270643628e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.741759777069091797e-01,1.748674387705644317e-01,1.008432166259271845e-01,6.634006147127280428e-01,6.497482722852834236e-01,-5.751660797697955019e-03,-1.821602185614198781e-03,-3.711544366216833701e+00,-3.691591428297831712e+00,nan,-6.738717108964920044e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.902161444031298831e-02,-3.041843156012548288e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.794264316558837891e-01,1.778700771661605451e-01,1.032385738244754741e-01,6.460873236849034029e-01,6.636444138267214576e-01,-2.284605136245154711e-02,-1.943042380085747978e-02,-3.692514912416743122e+00,-3.695373949283584647e+00,nan,-8.265316486358642578e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.380815002361799437e-02,-3.031729535456863189e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.841485500335693359e-01,1.811213377489275800e-01,1.073039073518317621e-01,6.264730963041822420e-01,6.094744688977487002e-01,-4.179547512033776613e-02,-3.866910000322925506e-02,-3.670525943707897198e+00,-3.617782834147910354e+00,nan,-1.131237819790840149e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.863480734860251398e-02,-3.008308365250161653e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.888949871063232422e-01,1.839507797063411054e-01,1.092948874605591536e-01,6.086024516118397898e-01,6.297347248842570799e-01,-5.869244220539782120e-02,-5.565474046047591550e-02,-3.650111601334985245e+00,-3.607690244242458544e+00,nan,-1.031772270798683167e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.364014700008323117e-02,-2.977955519358201464e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.936028003692626953e-01,1.867137132454388393e-01,1.145119831297209401e-01,5.903642633890142655e-01,6.913711248901326378e-01,-7.559140170330280739e-02,-7.267233982608224674e-02,-3.628920525870612757e+00,-3.627245503231773860e+00,nan,-2.021309919655323029e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.183964330363870027e-02,-2.935874378341641222e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.982972621917724609e-01,1.893716095953437151e-01,1.166502301859616009e-01,5.720160791316888371e-01,6.411757315062649454e-01,-9.225506866820687435e-02,-8.935438089433860032e-02,-3.607253358733131243e+00,-3.523791681736283543e+00,nan,-1.022256016731262207e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.729584929162299362e-02,-2.882615950230018598e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.031133174896240234e-01,1.919420384996928242e-01,1.193400858509907347e-01,5.534499214713930471e-01,6.148661550379119767e-01,-1.087868501415520939e-01,-1.062441446265062484e-01,-3.584988109023814040e+00,-3.443678261765059645e+00,nan,-1.178802326321601868e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.309594122448448639e-02,-2.828812106727147668e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.079389095306396484e-01,1.944956550129846029e-01,1.221053756975239296e-01,5.341246733827533788e-01,6.692852969435101329e-01,-1.256567641269992208e-01,-1.229741225943840194e-01,-3.561463654225589970e+00,-3.437374933971870217e+00,nan,-6.163045763969421387e-02,0.000000000000000000e+00,0.000000000000000000e+00,-8.687468968600951889e-04,-2.768089637028360084e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.127165794372558594e-01,1.969683370309036619e-01,1.250350526710628241e-01,5.144878188488539728e-01,7.001340151080643892e-01,-1.424603487234428201e-01,-1.395922516975933447e-01,-3.537210426196262247e+00,-3.416556462776124459e+00,nan,-1.581563502550125122e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.455719902653052761e-02,-2.716422447668060070e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
