shoulder_des_pos,shoulder_des_vel,shoulder_des_acc,shoulder_des_jerk,shoulder_des_tau,elbow_des_pos,elbow_des_vel,elbow_des_acc,elbow_des_jerk,elbow_des_tau,elbow_des_tau_tvlqr,des_time,shoulder_meas_pos,shoulder_meas_vel,elbow_meas_pos,elbow_meas_vel,elbow_meas_tau,meas_time,k1,k2,k3,k4,k0
1.937101475451542473e-02,2.385167556208417361e-01,4.055124693356117582e+00,-3.936661166961209091e+01,0.000000000000000000e+00,-3.746371566974618372e-02,-2.253791902883035547e-01,-1.089071938418190477e+01,1.830992384053535318e+02,1.031385638242086344e-01,1.012853037347340168e-01,1.000318922565124856e-02,5.957750208222815230e-03,-2.511109076675255847e-01,-1.724130440953362819e-02,-5.614844020219468546e-02,-1.146413311362266541e-01,1.160557270050048828e-01,-3.840327633991423850e-01,-6.192701067950392990e-02,1.521610170304383593e-02,9.192017571322214087e-01,-2.186117405357090784e-03
2.194469950579430381e-02,2.298323383750914273e-01,4.015713062145342072e+00,-3.943152024957985446e+01,0.000000000000000000e+00,-3.937874683205044857e-02,-1.116248105304844529e-01,-1.070751377609649424e+01,1.831951582169036783e+02,1.091115931578967857e-01,1.073907800593718320e-01,1.100350814821637185e-02,3.533437945052144563e-03,-4.586641769784821632e-01,-1.629854587128493765e-02,2.409697828215416615e-01,2.450152933597564697e-01,1.270153522491455078e-01,-3.827717507469524660e-01,-6.192106518490655270e-02,1.540079918384072884e-02,9.192413644216399504e-01,-2.265631756837964417e-03
2.439916836783071960e-02,2.167504422286136156e-01,3.976236501653788835e+00,-3.949642882954763223e+01,0.000000000000000000e+00,-3.983026956572997823e-02,2.012081426577694288e-02,-1.052421221760853953e+01,1.832910780284539669e+02,1.125897019647129904e-01,1.111108161871219024e-01,1.200382707078149515e-02,3.041354071626586192e-03,2.351723047923588439e-01,-1.676193541331936349e-02,-1.785285536880007462e-01,1.030665859580039978e-01,1.380653381347656250e-01,-3.814965690870749659e-01,-6.191485589525276556e-02,1.558396803239693422e-02,9.192807695533228296e-01,-2.339152944825330545e-03
2.672762064298745896e-02,2.021207908084382554e-01,3.936695011881456985e+00,-3.956133740951540290e+01,0.000000000000000000e+00,-3.880146512205852327e-02,1.562363205211880768e-01,-1.034081470871804775e+01,1.833869978400041134e+02,1.135098057786503301e-01,1.123854444871460745e-01,1.300414599334662018e-02,3.987657813211722274e-03,-5.889516739916944577e-03,-1.765675851486470799e-02,-8.836804934109893789e-03,-7.584178447723388672e-02,1.492178440093994141e-01,-3.802072147996218288e-01,-6.190845572495423665e-02,1.576573830609976495e-02,9.193197555186968239e-01,-2.406471205627171844e-03
2.890041497563187664e-02,1.890688948750166576e-01,3.897088592828344744e+00,-3.962624598948316645e+01,0.000000000000000000e+00,-3.630358817394228887e-02,2.811332544877238604e-01,-1.015732124942501002e+01,1.834829176515543736e+02,1.058174811065291515e-01,1.038337663816248646e-01,1.400446491591174521e-02,1.070603570690919701e-03,-5.174932938864470477e-01,-1.484445942846231332e-02,5.197940338622003553e-01,3.353321254253387451e-01,1.603686809539794922e-01,-3.789036851333708600e-01,-6.190187781226929448e-02,1.594617859809427038e-02,9.193581824366930944e-01,-2.467496781195275581e-03
3.091883398360952342e-02,1.794096084719653539e-01,3.857417244494455222e+00,-3.969115456945094422e+01,0.000000000000000000e+00,-3.247281935323098612e-02,3.857789433522311739e-01,-9.973731839729426341e+00,1.835788374631045201e+02,9.986584335712513083e-02,9.815619811501812009e-02,1.500478383847687197e-02,-1.963807884672007231e-04,-8.444159821734759097e-02,-1.068992861557806207e-02,3.829050909282677995e-01,3.144219219684600830e-01,1.714532375335693359e-01,-3.775860920900516171e-01,-6.189482674687640101e-02,1.612509311505659626e-02,9.193962534911720441e-01,-2.522666978563665660e-03
3.333139395507475622e-02,1.699912585890791528e-01,3.817680966879787086e+00,-3.975606314941872199e+01,0.000000000000000000e+00,-2.617142046345088957e-02,4.989000377613166393e-01,-9.790046479631309140e+00,1.836747572746547519e+02,9.238072311996746444e-02,9.116403837485059780e-02,1.600510276104199700e-02,-2.290718169085117183e-03,9.421644283613114790e-02,-4.633900174828034686e-03,2.239375308684533883e-01,-2.694589085876941681e-02,1.853938102722167969e-01,-3.762545331098992585e-01,-6.188708299077813613e-02,1.630235597623448662e-02,9.194340859654210885e-01,-2.572281187608280954e-03
3.548764001947282698e-02,1.647029362599600755e-01,3.777879759984339891e+00,-3.982097172938648555e+01,0.000000000000000000e+00,-1.908897329210124116e-02,5.819125923857417781e-01,-9.606265169130642434e+00,1.837706770862049268e+02,8.542071728469718961e-02,8.481062928825464087e-02,1.700542168360712203e-02,-7.172147550608765423e-04,-1.070878452430396033e-02,-1.821602185614198781e-03,3.368550045287571626e-01,1.212949305772781372e-01,1.983563899993896484e-01,-3.749090244644368020e-01,-6.187875449871387684e-02,1.647813687177017081e-02,9.194714302262925187e-01,-2.616054356543281480e-03
3.747307222929104065e-02,1.629382728915971246e-01,3.738013623808114527e+00,-3.988588030935425621e+01,0.000000000000000000e+00,-1.165790447903736204e-02,6.393692542696114423e-01,-9.422387908227436881e+00,1.838665968977551586e+02,7.890351269609779949e-02,7.899091923451462272e-02,1.800574060617224706e-02,-5.322169208907745128e-03,-5.529514172474201406e-01,5.976133364227970493e-03,8.774712780636755305e-01,3.145749568939208984e-01,2.104942798614501953e-01,-3.735496343829661781e-01,-6.186965911294550063e-02,1.665232789252185652e-02,9.195083735099380817e-01,-2.654249633861692752e-03
3.935170702854433322e-02,1.642292267390726423e-01,3.698082558351110993e+00,-3.995078888932202688e+01,0.000000000000000000e+00,-4.161718045780027353e-03,6.748510457538570151e-01,-9.238414696921687153e+00,1.839625167093053619e+02,7.275460506806322170e-02,7.361490929092040503e-02,1.900605952873736862e-02,-8.720276319582966756e-03,9.787443139245000090e-02,1.522795462543372405e-02,6.421734275923114410e-01,2.480188757181167603e-01,2.219462394714355469e-01,-3.721764400416895935e-01,-6.185964041190511464e-02,1.682485022575481645e-02,9.195449692290778021e-01,-2.687073840098556585e-03
4.123102690385371111e-02,1.683808423009229838e-01,3.658086563613327957e+00,-4.001569746928979754e+01,0.000000000000000000e+00,3.443804194062011215e-03,6.913959410273102790e-01,-9.054345535213391472e+00,1.840584365208555937e+02,6.672487870269555588e-02,6.845136064050016955e-02,2.000637845130249712e-02,-1.163380265982114428e-02,-1.999199535378579640e-01,2.526274610049165231e-02,7.860016814735414359e-01,-5.864688381552696228e-02,2.331762313842773438e-01,-3.707894982123758343e-01,-6.184872800815872235e-02,1.699580558596866867e-02,9.195810522485933225e-01,-2.714379173132873326e-03
4.338160455431849111e-02,1.764222725953599191e-01,3.618025639594767195e+00,-4.008060604925756820e+01,0.000000000000000000e+00,1.189085590160890438e-02,6.878307949311190939e-01,-8.870180423102558720e+00,1.841543563324057686e+02,5.982485241327861747e-02,6.150445339719828874e-02,2.100669737386762562e-02,-1.166885403820891107e-02,-5.695734040330946435e-02,3.184607933988881090e-02,6.169406888674616729e-01,4.644255712628364563e-02,2.455568313598632812e-01,-3.693888721060330504e-01,-6.183673244425265392e-02,1.716506740227780395e-02,9.196167302121166509e-01,-2.736466493594313324e-03
4.545211120529674825e-02,1.872258821158832021e-01,3.577899786295427820e+00,-4.014551462922533887e+01,0.000000000000000000e+00,1.947728870496248654e-02,6.631725493920619385e-01,-8.685919360589180016e+00,1.842502761439560004e+02,5.372237221083814296e-02,5.483757997121663230e-02,2.200701629643274718e-02,-1.108550117990991443e-02,1.855889261127884327e-01,3.719903410622679707e-02,3.620881879807029691e-01,1.593690551817417145e-02,2.568831443786621094e-01,-3.679746385580161538e-01,-6.182353258703005006e-02,1.733258570923432509e-02,9.196520217051712409e-01,-2.753487142396647200e-03
4.765546579639464569e-02,2.011007950204313222e-01,3.537709003715308942e+00,-4.021042320919310953e+01,0.000000000000000000e+00,2.668066604025923216e-02,6.189309824044393338e-01,-8.501562347673262465e+00,1.843461959555061469e+02,4.857069112121120691e-02,4.925284060746848436e-02,2.300733521899787221e-02,-1.342536734208736940e-02,-2.210394285158100991e-01,4.386226315360505085e-02,5.891851303598988343e-01,6.955792754888534546e-02,2.681896686553955078e-01,-3.665468768188553383e-01,-6.180913186824437550e-02,1.749843953166675681e-02,9.196867925237983687e-01,-2.765340484131714564e-03
5.010093535174028195e-02,2.183790750641141365e-01,3.497453291854411894e+00,-4.027533178916088019e+01,0.000000000000000000e+00,3.345932073667881590e-02,5.538095445517843274e-01,-8.317109384354800738e+00,1.844421157670564071e+02,4.425490417397931475e-02,4.462768897175189986e-02,2.400765414156299724e-02,-1.502205486011040647e-02,-4.315700077657079747e-01,5.065332198274966752e-02,7.172422378924366848e-01,2.281159758567810059e-01,2.798097133636474609e-01,-3.651056393538472111e-01,-6.179335136304742182e-02,1.766249851432877965e-02,9.197211520146567620e-01,-2.772335788436537315e-03
5.271552511567335897e-02,2.366618122228552057e-01,3.457132650712735789e+00,-4.034024036912865085e+01,0.000000000000000000e+00,3.916412358639315139e-02,4.780423044244042075e-01,-8.132560470633793059e+00,1.845380355786065536e+02,4.099818376741448667e-02,4.120162864610821263e-02,2.500797306412811880e-02,-2.002085541206348115e-02,-3.814889076850910277e-01,5.849899845523798270e-02,6.554217073449118969e-01,9.583162516355514526e-02,2.911558151245117188e-01,-3.636510121831715847e-01,-6.177610077405316230e-02,1.782474200007861873e-02,9.197550852764524443e-01,-2.774568633523219821e-03
5.557691143777211684e-02,2.558646600725071885e-01,3.416747080290281513e+00,-4.040514894909641441e+01,0.000000000000000000e+00,4.393113596637543417e-02,3.924563547936177343e-01,-7.947915606510246533e+00,1.846339553901568138e+02,3.867333617867935169e-02,3.883880266764783151e-02,2.600829198669324382e-02,-1.693048323099138538e-02,5.329975043690142744e-01,5.905826033359718591e-02,-1.930367687105339070e-01,-1.523633599281311035e-01,3.025887012481689453e-01,-3.621830885501320929e-01,-6.175735653729894081e-02,1.798522074913381022e-02,9.197884942731991975e-01,-2.771996065581586264e-03
5.873242535836425970e-02,2.760542768207643327e-01,3.376296580587049068e+00,-4.047005752906419218e+01,0.000000000000000000e+00,4.775135751634052017e-02,2.965476630600534236e-01,-7.763174791984156720e+00,1.847298752017069603e+02,3.728906629450545740e-02,3.755342798864363951e-02,2.700861090925836885e-02,-1.448397452208628408e-02,-2.796232243348176771e-01,5.881857583549005702e-02,2.504327795990552996e-01,-1.717097461223602295e-01,3.142814636230468750e-01,-3.607019099209488600e-01,-6.173695640391411305e-02,1.814380589997925675e-02,9.198214834216984492e-01,-2.764925611112671860e-03
6.256431388162199403e-02,2.990949006133960530e-01,3.335781151603037120e+00,-4.053496610903196284e+01,0.000000000000000000e+00,5.073029320826361044e-02,1.800644984018013872e-01,-7.578338027055521842e+00,1.848257950132571921e+02,3.352892418972804045e-02,3.409806384781875754e-02,2.800892983182349041e-02,-1.808973757953431447e-02,-6.765838542778459530e-01,6.287723138621337249e-02,5.803539737524929798e-01,3.433923721313476562e-01,3.274769783020019531e-01,-3.592075812450337691e-01,-6.171483484211412462e-02,1.830050563098768387e-02,9.198540071184044820e-01,-2.753398494421115811e-03
6.670470263294357716e-02,3.221062680249056065e-01,3.295200793338247447e+00,-4.059987468899972640e+01,0.000000000000000000e+00,5.224532537765519402e-02,5.610254196222896894e-02,-7.393405311724349005e+00,1.849217148248073670e+02,3.058789009695039862e-02,3.130869007631244261e-02,2.900924875438861544e-02,-1.797027493452478183e-02,7.274502255392707728e-02,6.409163479384694106e-02,-4.420251595507140169e-03,1.998142339289188385e-02,3.407642841339111328e-01,-3.577001989226226142e-01,-6.169094395926101593e-02,1.845533859393080900e-02,9.198860059156417357e-01,-2.737436604432783548e-03
7.105825024355014174e-02,3.441495095760219725e-01,3.254555505792679160e+00,-4.066478326896750417e+01,0.000000000000000000e+00,5.222181351573990105e-02,-7.054315418061563037e-02,-7.208376645990630216e+00,1.850176346363575988e+02,2.768627672690339436e-02,2.847932807150668072e-02,3.000956767695374394e-02,-1.255772222855900885e-02,5.687599206721843936e-01,6.143912439757058530e-02,-4.466284682798570271e-01,-5.672799944877624512e-01,3.538734912872314453e-01,-3.561797963882896711e-01,-6.166514317660313355e-02,1.860818322582617063e-02,9.199175726670206776e-01,-2.717334580489902743e-03
7.519277363972382000e-02,3.630194796980615868e-01,3.213845288966331815e+00,-4.072969184893528194e+01,0.000000000000000000e+00,5.086586233462536688e-02,-1.862690080601527853e-01,-7.023252029854369027e+00,1.851135544479078021e+02,2.507781164499778281e-02,2.587021531384626344e-02,3.100988659951886897e-02,-1.473019190078944315e-02,-1.342505645863761865e-01,6.171077072987354861e-02,-2.649940341794703585e-02,-1.263691931962966919e-01,3.656582832336425781e-01,-3.546465037216158800e-01,-6.163738179949847240e-02,1.875907113232848020e-02,9.199486394171916270e-01,-2.693090246585358016e-03
7.942758643475095193e-02,3.802510378410203229e-01,3.173070142859205411e+00,-4.079460042890304550e+01,0.000000000000000000e+00,4.827935892131590689e-02,-2.994585932736750777e-01,-6.838031463315566327e+00,1.852094742594580055e+02,2.252961219171652207e-02,2.326140953299997427e-02,3.201020552208399400e-02,-1.707112635286501048e-02,-3.023362012308699609e-01,6.209426592684495760e-02,9.903454493488329791e-02,2.768647968769073486e-01,3.771708011627197266e-01,-3.531004114870398003e-01,-6.160759594401341716e-02,1.890799078377498887e-02,9.199791807476960237e-01,-2.664786269181818480e-03
8.388975063012657496e-02,3.961055833724643760e-01,3.132230067471301727e+00,-4.085950900887081616e+01,0.000000000000000000e+00,4.436674219738501179e-02,-4.122632851845740021e-01,-6.652714946374222116e+00,1.853053940710082088e+02,1.995909025427995698e-02,2.056969651249507258e-02,3.301052444464911556e-02,-1.375329103919454773e-02,2.810388260518033032e-01,5.793973072520646611e-02,-3.841768465762809837e-01,-2.101666927337646484e-01,3.887841701507568359e-01,-3.515415502274716886e-01,-6.157566895930559336e-02,1.905483284946136308e-02,9.200092730594913171e-01,-2.632694987455416139e-03
8.849217991559288343e-02,4.099803687341359026e-01,3.091325062802618540e+00,-4.092441758883858682e+01,0.000000000000000000e+00,3.916324083850630799e-02,-5.211700096962359474e-01,-6.467302479030332840e+00,1.854013138825584122e+02,1.759868862532375233e-02,1.797258375093149091e-02,3.401084336721424406e-02,-6.780465830343671702e-03,5.630231138218821929e-01,4.977448272413839692e-02,-7.279757497634322672e-01,-7.080393433570861816e-01,4.002897739410400391e-01,-3.499700758591799410e-01,-6.154155392579031131e-02,1.919964212084848340e-02,9.200388388735188938e-01,-2.596791052173032157e-03
9.343139268234224026e-02,4.220663265293055355e-01,3.050355128853156739e+00,-4.098932616880635749e+01,0.000000000000000000e+00,3.235690469610963405e-02,-6.291202211509765441e-01,-6.281794061283902941e+00,1.854972336941085871e+02,1.406244630082419123e-02,1.487225797069321315e-02,3.501116228977936562e-02,-6.186491620938375929e-03,-4.016146792380370645e-02,4.450142083994534925e-02,-5.311588241427612767e-01,-1.559708714485168457e-01,4.121735095977783203e-01,-3.483860683343242837e-01,-6.150518218320959879e-02,1.934238450684518801e-02,9.200678763203549160e-01,-2.557202865400842306e-03
9.841041288478380444e-02,4.314608683828845548e-01,3.009320265622916768e+00,-4.105423474877412815e+01,0.000000000000000000e+00,2.438038818493470927e-02,-7.292436997578204405e-01,-6.096189693134928866e+00,1.855931535056588473e+02,1.048306877413432425e-02,1.158035922874921936e-02,3.601148121234449412e-02,-5.647797119751038486e-03,-9.433651967222606016e-02,3.814179410739356596e-02,-4.359044127113257949e-01,-1.138641685247421265e-02,4.238126277923583984e-01,-3.467895608531896268e-01,-6.146645990935094978e-02,1.948296483498610301e-02,9.200964442486095907e-01,-2.514176882884847173e-03
1.035125991088682307e-01,4.383399701927491732e-01,2.968220473111898183e+00,-4.111914332874189881e+01,0.000000000000000000e+00,1.518896827700766394e-02,-8.233906745649721692e-01,-5.910489374583414168e+00,1.856890733172090506e+02,6.773677509027346832e-03,8.020759131663328378e-03,3.701180013490961568e-02,-3.369308205424120101e-03,5.684883427394289424e-01,3.051982706758678970e-02,-9.058687416177315654e-01,-1.551233828067779541e-01,4.354991912841796875e-01,-3.451807323544752726e-01,-6.142533666472371062e-02,1.962143247451665629e-02,9.201244656048178649e-01,-2.467681553537859861e-03
1.086574654839589371e-01,4.425266033601337190e-01,2.927055751320100985e+00,-4.118405190870966948e+01,0.000000000000000000e+00,4.981210801676905220e-03,-9.099774925741193066e-01,-5.724693105629353518e+00,1.857849931287592540e+02,2.965500267447490623e-03,4.223485854148077701e-03,3.801211905747473724e-02,5.322151008372461370e-03,7.125244032885773571e-01,1.549959803190052547e-02,-1.177754477538527800e+00,-5.474296808242797852e-01,4.471349716186523438e-01,-3.435596500256152264e-01,-6.138174813808455754e-02,1.975773763062163915e-02,9.201519529727388846e-01,-2.417877501228315931e-03
1.152182002753061041e-01,4.438290440865720887e-01,2.885826100247524728e+00,-4.124896048867744014e+01,0.000000000000000000e+00,-9.296808907268250266e-03,-1.008266558781205857e+00,-5.538800886272754020e+00,1.858809129403094289e+02,-2.028175210457408562e-03,-9.547047330594540804e-04,3.901243798003986574e-02,5.717348961391428841e-03,-4.268347315373033357e-02,4.825647773313739182e-03,-8.257539172451516807e-01,-8.202058821916580200e-02,4.618892669677734375e-01,-3.419263556209267141e-01,-6.133562070005856015e-02,1.989180033715044066e-02,9.201789478168671543e-01,-2.364983412914854408e-03
1.212089395184266505e-01,4.408986361783088226e-01,2.844531519894170302e+00,-4.131386906864521080e+01,0.000000000000000000e+00,-2.350518420750358217e-02,-1.085751601116486276e+00,-5.352812716513609459e+00,1.859768327518596891e+02,-6.540412245707574734e-03,-5.825225638676712059e-03,4.001275690260499424e-02,5.614854496908279133e-03,-2.559919790919331084e-01,-4.394215676720903199e-03,-4.851078951024369590e-01,4.689231049269437790e-03,4.754080772399902344e-01,-3.402810454812253416e-01,-6.128689679810944702e-02,2.002366763800484534e-02,9.202053803851439895e-01,-2.308975144231964049e-03
1.268489295668838168e-01,4.342563655103738318e-01,2.803172010260036817e+00,-4.137877764861297436e+01,0.000000000000000000e+00,-3.788232492814636032e-02,-1.147253798030263061e+00,-5.166728596351924274e+00,1.860727525634098356e+02,-1.073494320887184716e-02,-1.070253211366561930e-02,4.101307582517012273e-02,1.021250394525383826e-02,5.347239271538337668e-01,-1.620267207204208540e-02,-1.106469592625511700e+00,-1.697954535484313965e-01,4.882969856262207031e-01,-3.386237740699440946e-01,-6.123552354776845563e-02,2.015328005681360848e-02,9.202312700523597178e-01,-2.250033634230728073e-03
1.319306444159877301e-01,4.246929854409547955e-01,2.761747571345125607e+00,-4.144368622858075213e+01,0.000000000000000000e+00,-5.168040886679481360e-02,-1.192204547547893290e+00,-4.980548525787695802e+00,1.861686723749600674e+02,-1.462103455419368203e-02,-1.498482598634998109e-02,4.201339474773525123e-02,1.831423998464410882e-02,1.815621828521020165e-01,-3.031209855200316799e-02,-8.806346453049043177e-01,-7.733457684516906738e-01,5.001480579376220703e-01,-3.369545911695951412e-01,-6.118144468091916283e-02,2.028056909784320058e-02,9.202566457161296398e-01,-2.188357111970670732e-03
1.368443599032403424e-01,4.117785682999927088e-01,2.720258203149435783e+00,-4.150859480854852279e+01,0.000000000000000000e+00,-6.582035634517335865e-02,-1.225018651687413529e+00,-4.794272504820924929e+00,1.862645921865102707e+02,-1.851149952098786466e-02,-1.904922746251891397e-02,4.301371367030036585e-02,2.024062197947499100e-02,3.431785021261630764e-01,-4.419782145095503545e-02,-1.299502405605559296e+00,-7.373280823230743408e-02,5.119276046752929688e-01,-3.352736792113699127e-01,-6.112459913562684477e-02,2.040555826762927363e-02,9.202814641049557043e-01,-2.123969425281448803e-03
1.415938002145504804e-01,3.953516997294901358e-01,2.678703905672966457e+00,-4.157350338851628635e+01,0.000000000000000000e+00,-8.029104934497244273e-02,-1.245438974810479493e+00,-4.607900533451610769e+00,1.863605119980604741e+02,-2.243917862173970545e-02,-2.293126013510221606e-02,4.401403259286548741e-02,2.472310956896514936e-02,3.382315243567459717e-01,-6.075203273744501919e-02,-1.339875105896292995e+00,-4.634808301925659180e-01,5.237355232238769531e-01,-3.335810965316191035e-01,-6.106494577105683191e-02,2.052819144921136721e-02,9.203057401680494465e-01,-2.057046542070092680e-03
1.461039637318404250e-01,3.752760088830200402e-01,2.637084678915719405e+00,-4.163841196848406412e+01,0.000000000000000000e+00,-9.486658130703329306e-02,-1.251703275883325972e+00,-4.421432611679755098e+00,1.864564318096106774e+02,-2.636628247442059092e-02,-2.659514088123016151e-02,4.501435151543061591e-02,2.749448683410871466e-02,2.772664989393007762e-01,-7.677893227642700047e-02,-1.389709632630076852e+00,-4.454850777983665466e-02,5.354588031768798828e-01,-3.318769902182253650e-01,-6.100242424639604893e-02,2.064846093143987357e-02,9.203294571239490907e-01,-1.987673471267073673e-03
1.505070084111690409e-01,3.506860740703316992e-01,2.595400522877692850e+00,-4.170332054845184189e+01,0.000000000000000000e+00,-1.099884964496817830e-01,-1.243891704702416945e+00,-4.234868739505355251e+00,1.865523516211608808e+02,-3.046429518937270042e-02,-3.019138612197974636e-02,4.601467043799574441e-02,3.088949505476736371e-02,2.066883358364024481e-01,-9.242234247010988613e-02,-1.209925286656143850e+00,1.030719509742539231e-09,5.476057529449462891e-01,-3.301614575106052718e-01,-6.093699511768167071e-02,2.076633454476971286e-02,9.203526121063241305e-01,-1.915982172648541615e-03
