meas_time,shoulder_des_pos_store,shoulder_meas_pos,shoulder_des_vel_store,shoulder_meas_vel,elbow_des_pos_store,elbow_meas_pos,elbow_des_vel_store,elbow_meas_vel,elbow_des_tau_store,elbow_meas_tau,elbow_cmd_tau,elbow_clipped_tau,raw_imu_pos,raw_imu_vel,k1_store,k2_store,k3_store,k4_store
8.001494407653808594e-02,9.021257549445754059e-03,5.850965808633434850e-02,2.131686694251585246e-01,1.653356858912766736e-01,-2.192732126892189132e-02,-1.503620702694801956e-02,-4.348459850507404578e-01,-5.582823084133237135e-01,nan,-2.367055416107177734e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.347345105938632548e-02,-3.929466225220470399e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.543467521667480469e-02,1.004651728237183558e-02,5.890202753333050045e-02,2.207240361804544138e-01,4.709515242314976646e-02,-2.365009678661277037e-02,-1.799231681221469259e-02,-4.301214026927431822e-01,-4.762751468401608679e-01,nan,-1.835917085409164429e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.090971072111580786e-02,-4.291799944170111014e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.085273742675781250e-02,1.109647206160687370e-02,5.853816316794796526e-02,2.270089320615662765e-01,1.275320018654934051e-01,-2.530397929387506045e-02,-2.083657188114059963e-02,-4.202151907315436197e-01,-5.828846113694217124e-01,nan,-1.620542854070663452e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.770159128680736910e-02,-4.553526095039283073e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.625720977783203125e-02,1.218085109843997614e-02,5.869019273820633154e-02,2.320959514351989272e-01,1.338662181661384176e-01,-2.690538530682838603e-02,-2.419215485464043872e-02,-4.050856472266973207e-01,-6.339810395350368166e-01,nan,-6.150209531188011169e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.449803788356588935e-02,-5.001148213688983990e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.017229557037353516e-01,1.329512480552071281e-02,5.951096218283174338e-02,2.359665838584655007e-01,2.267091819632904848e-02,-2.844783369530339695e-02,-2.751578038269868881e-02,-3.848055258302692239e-01,-5.765761341045934074e-01,nan,-7.787680625915527344e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.199518180013305457e-02,-5.539052159082643589e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.071362495422363281e-01,1.445625057739278151e-02,5.966099468405011708e-02,2.386612398630174603e-01,-7.642790878936595034e-02,-2.995339238250559893e-02,-3.016828785313889136e-02,-3.590016682290045336e-01,-4.668127118231896744e-01,nan,-8.883451670408248901e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.949270683091122919e-02,-5.432406206125556247e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.125802993774414062e-01,1.563927646770667951e-02,5.910446460400578528e-02,2.401176093047431570e-01,-3.173806416582958256e-02,-3.138937307840387186e-02,-3.304450183042446920e-02,-3.282132205296414695e-01,-5.179098890028612789e-01,nan,-1.030570715665817261e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.605996277358131608e-02,-5.496479531686908615e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.180026531219482422e-01,1.686293015299165921e-02,5.913464302837554559e-02,2.403653958465490903e-01,-3.976234330018491026e-02,-3.277901313955244172e-02,-3.590473781644828999e-02,-2.919759907095005880e-01,-5.040317820554300887e-01,nan,-3.894481807947158813e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.322990521192725560e-02,-5.437941253556149990e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.233260631561279297e-01,1.811275971496574544e-02,5.816224398482864461e-02,2.394006935206574038e-01,-1.059489423222724214e-01,-3.410582582839070259e-02,-3.844539349638387976e-02,-2.507145396809267734e-01,-4.655515125920364761e-01,nan,-3.669134154915809631e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.971685048844476484e-02,-5.715004549143088974e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.286621093750000000e-01,1.937251376655263826e-02,5.795476106372508818e-02,2.372774464781586823e-01,-1.309601778249412374e-01,-3.535570524026653005e-02,-4.097007118505771595e-02,-2.051098368936013217e-01,-4.485193074523267653e-01,nan,-2.227396145462989807e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.698468987866737570e-02,-5.794794852772680027e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.340537071228027344e-01,2.066779322866073992e-02,5.828947279102151408e-02,2.339781201880912209e-01,-8.256673228977939871e-04,-3.655599836014875731e-02,-4.406998874335251587e-02,-1.543244689615439758e-01,-5.488203883435164299e-01,nan,-9.449015487916767597e-05,0.000000000000000000e+00,0.000000000000000000e+00,1.421948404766899647e-02,-5.496460556664142239e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.394724845886230469e-01,2.200948534734314260e-02,5.887876777396330863e-02,2.294527928880471523e-01,1.701915648260618474e-01,-3.771510757858186069e-02,-4.707403542824061676e-02,-9.785414460192214114e-02,-5.727916469569417357e-01,nan,1.390829086303710938e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.180473234572269360e-02,-4.026000821308798883e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.449124813079833984e-01,2.339263014310818956e-02,5.945903789086125213e-02,2.236906940708297542e-01,1.492024973565503343e-02,-3.882665786272897213e-02,-4.929511372792413915e-02,-3.581167296894620378e-02,-3.690353869822839417e-01,nan,1.474841684103012085e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.016392416293710951e-02,-3.541151372466289082e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.503627300262451172e-01,2.481093829019771074e-02,5.961382227414918633e-02,2.167056701077005321e-01,3.733633566487992717e-02,-3.988465589135497397e-02,-5.089300648085680334e-02,3.156393835636168987e-02,-3.040605241755879318e-01,nan,1.616350114345550537e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.720815793292379520e-03,-2.667241885107080046e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.556942462921142578e-01,2.626664684544203002e-02,6.005307607259936786e-02,2.084799457943160572e-01,-7.099323392369275010e-02,-4.089025680118216211e-02,-5.161205997517819694e-02,1.044025384139805751e-01,-6.623969007468577530e-02,nan,1.622795462608337402e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.441016097421167458e-03,-1.372329239983785254e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.599087715148925781e-01,2.771967855858108176e-02,6.033931600138698476e-02,1.992724408452692941e-01,7.423663682787098178e-03,-4.181824204595361444e-02,-5.173989560861688014e-02,1.805855551389296820e-01,-3.596011511742086553e-02,nan,2.143740057945251465e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.599420392770104615e-03,-2.853645143463376735e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.641547679901123047e-01,2.889421749203334444e-02,6.056659007588932608e-02,1.911453460116674941e-01,-2.040086491035511540e-02,-4.251635642460632053e-02,-5.108475407934250784e-02,2.445548180230683044e-01,1.192225920652220522e-01,nan,1.957334578037261963e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.481835996546818246e-03,9.882172715486693682e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.683824062347412109e-01,2.925246308793890554e-02,6.062585954595928889e-02,1.909505768939506742e-01,-1.704896901056368597e-02,-4.086667346381749055e-02,-5.007807918729255403e-02,2.609618636065609287e-01,2.005989082525709843e-01,nan,1.926196366548538208e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.054778035866673312e-02,1.835499392420072984e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.726148128509521484e-01,2.982847048479117524e-02,6.050550649942650766e-02,1.866292516748309649e-01,-7.696671361141618761e-02,-3.835682574685818358e-02,-4.871986800663086203e-02,3.049802296263290913e-01,3.154090468071074072e-01,nan,1.894621402025222778e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.178563849279564389e-02,2.384423331956912195e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.768176555633544922e-01,3.041668033666729970e-02,6.046138097684380236e-02,1.826678998778469842e-01,-6.025079994289678220e-02,-3.584249613268733481e-02,-4.737763481723092363e-02,3.467037764391682764e-01,3.210864563225737656e-01,nan,2.816416919231414795e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.308374615961287700e-02,2.608356563796769834e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.810770034790039062e-01,3.101489034411217260e-02,6.014174725940824723e-02,1.790821137333524216e-01,-1.692095293755816465e-01,-3.333318047197619816e-02,-4.544418084111211814e-02,3.859708512265802582e-01,4.497747486379199411e-01,nan,3.147004842758178711e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.469756641829612909e-02,2.805652192623382946e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.853477954864501953e-01,3.162383213996435710e-02,5.973261264305163021e-02,1.758666110299587637e-01,-7.570724283422830547e-02,-3.082571309058093623e-02,-4.346278996537188827e-02,4.228358881592559904e-01,4.377892597713428646e-01,nan,3.158024847507476807e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.626982267767974194e-02,3.620820169371145592e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.900191307067871094e-01,3.225005722001896002e-02,5.905334133514598960e-02,1.729934595571472888e-01,-9.956871055112054281e-02,-2.829383505838453661e-02,-4.093811227669805208e-02,4.576478877062237771e-01,5.330437180161569088e-01,nan,3.532679677009582520e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.811522905844793405e-02,4.334750074650363660e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.943023204803466797e-01,3.294831872415290158e-02,5.920915049484457016e-02,1.702809470561543748e-01,-4.479187594250277904e-02,-2.552366913481343702e-02,-3.838147860550070178e-02,4.929538388754464151e-01,5.406135817656525511e-01,nan,2.650954127311706543e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.082767188934387184e-02,4.958217058231497720e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.985766887664794922e-01,3.359901739238958102e-02,5.838143463244029052e-02,1.681951164820883471e-01,-1.496567452535446652e-01,-2.298984868153099159e-02,-3.568103130960291469e-02,5.226961949069504065e-01,6.428072339243177113e-01,nan,1.561647653579711914e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.270040332283737583e-02,4.931504886707730462e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.028613090515136719e-01,3.425924633579188056e-02,5.780846771592305922e-02,1.664922150828335168e-01,-1.957388072711904181e-01,-2.046350350018205644e-02,-3.282079824941525059e-02,5.499187350694998422e-01,6.926423224186439853e-01,nan,1.839559674263000488e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.498766946650780862e-02,4.969035151474535672e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.071495056152343750e-01,3.493192339303413663e-02,5.767744275594079151e-02,1.651646478179443212e-01,-8.885195370845189178e-02,-1.793346111361986128e-02,-3.015230986187713430e-02,5.747422620723741105e-01,6.150509732160768239e-01,nan,1.411042660474777222e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.752513289406365721e-02,5.261990195076249321e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.113504409790039062e-01,3.561735371433231989e-02,5.707084363058058385e-02,1.642146045154631029e-01,-1.108342408647244870e-01,-1.539887487759532270e-02,-2.745186549181550736e-02,5.971580798957019098e-01,6.364988970996250384e-01,nan,9.660671651363372803e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.961897813876507995e-02,5.256646562349005514e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.155821323394775391e-01,3.629834822218057366e-02,5.652789513824624246e-02,1.636543205978008286e-01,-1.759315986785910946e-01,-1.292205688916378548e-02,-2.460760749705344017e-02,6.166868882988709721e-01,6.989502379229298734e-01,nan,1.988669484853744507e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.192028764119279882e-02,5.230186392443387788e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.199070453643798828e-01,3.699594289639131922e-02,5.561176180891536092e-02,1.634585536754569191e-01,-1.816250168090709494e-01,-1.042564236052936910e-02,-2.161954172926325649e-02,6.339886522336999342e-01,7.115664434385298165e-01,nan,2.283133417367935181e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.399222007965210790e-02,5.299414266294588671e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.241835594177246094e-01,3.771980932150006266e-02,5.557490471483192418e-02,1.636416098452519452e-01,-1.400834405517394909e-01,-7.876855852530395552e-03,-1.885518100540036629e-02,6.491815907173315026e-01,6.705627924318806610e-01,nan,1.757427453994750977e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.671972370943155789e-02,5.304793518801411700e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.284076213836669922e-01,3.844693323701583315e-02,5.460855179636944778e-02,1.642036101255119895e-01,-2.129928214804874820e-01,-5.357372886635736187e-03,-1.572330307582782069e-02,6.617402020631475423e-01,7.557241458240790966e-01,nan,1.563435643911361694e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.888524872054162362e-02,5.427313243435916146e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.326908111572265625e-01,3.917510118517669726e-02,5.410764035613960937e-02,1.651293314388752043e-01,-7.913699796497886130e-02,-2.873406036317860401e-03,-1.291100545234350611e-02,6.717228381962039307e-01,6.383909066065582838e-01,nan,1.184747889637947083e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.119663490379610327e-02,5.592539086415794225e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.373468875885009766e-01,3.992505967522125276e-02,5.382274625192066952e-02,1.664458277345092219e-01,-9.849832473147701606e-02,-3.542568637709964108e-04,-9.731190623149536117e-03,6.794090658038260955e-01,6.806560845380104086e-01,nan,1.599661558866500854e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.409155562877112994e-02,5.821577598065333925e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.416489124298095703e-01,4.075437696005495408e-02,5.291135320137586862e-02,1.683116089095370027e-01,-2.108217761494493026e-01,2.387254081955669793e-03,-6.535397071234770768e-03,6.849782358393881054e-01,7.658171570499375802e-01,nan,1.913223713636398315e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.637595613014109525e-02,5.549953809004882777e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.459268569946289062e-01,4.153010256499162917e-02,5.231050219158440984e-02,1.704294587301306008e-01,-1.018655319870159781e-01,4.911422387395864009e-03,-3.675162182399508738e-03,6.875240061226839394e-01,6.510070184954011019e-01,nan,8.835960924625396729e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.863534000918490197e-02,5.491414865083851238e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.501862049102783203e-01,4.231333653669713812e-02,5.199958508398414003e-02,1.729174492839565813e-01,-1.563003033192619240e-01,7.422319998921400597e-03,-6.711165946999680118e-04,6.875952769629085637e-01,6.995802055578962397e-01,nan,1.526738703250885010e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.132846848928417083e-02,5.432799022386343157e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.544646263122558594e-01,4.310415358872510955e-02,5.130488166280349621e-02,1.757712325083393701e-01,-1.284711063269636799e-01,9.920680885296156992e-03,2.284992276242906167e-03,6.852248302650010281e-01,6.850712415213064954e-01,nan,1.362763345241546631e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.358987393904639934e-02,5.566001351943428155e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.587361335754394531e-01,4.390947956729836232e-02,5.102654751682005746e-02,1.790158588871679779e-01,-6.950248841177752990e-02,1.242837907973631806e-02,4.905542849835796936e-03,6.803914949240437160e-01,6.245120506450704267e-01,nan,1.645470857620239258e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.593209036665585526e-02,5.550095622332928968e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.629613876342773438e-01,4.472471539861354317e-02,4.987001905082573405e-02,1.826343300624677646e-01,-2.394016932859055480e-01,1.493092845841997862e-02,8.053399136399616576e-03,6.731119291927396553e-01,7.714941218383077892e-01,nan,1.457963883876800537e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.792341818722535063e-02,5.320924285524022412e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.672808170318603516e-01,4.554151987061721280e-02,4.981807579758455728e-02,1.865833747616604255e-01,-1.339654229973384902e-01,1.740339756660858050e-02,1.094559183640598891e-02,6.635052763228679318e-01,6.554227840526182236e-01,nan,1.183514669537544250e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.076366763399054793e-02,5.214573610552797334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.715768814086914062e-01,4.638836726529874110e-02,4.936410393690977838e-02,1.910062932798085589e-01,-6.242667953549174698e-02,1.993137056936705731e-02,1.342233189399935980e-02,6.511963704929457641e-01,5.961252605413207561e-01,nan,1.216892972588539124e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.278643583090913471e-02,5.336985810058290092e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.758457660675048828e-01,4.724104666129246011e-02,4.839759300228134442e-02,1.957846093537921606e-01,-1.797112213960642135e-01,2.244171434354738648e-02,1.633050331672653011e-02,6.364801305958871502e-01,6.857027071843859733e-01,nan,1.022014394402503967e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.472809631900787453e-02,5.059914857883217598e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.801897525787353516e-01,4.809993572664680167e-02,4.839128613244744748e-02,2.009147060109071070e-01,-9.956527028794676104e-02,2.493615900937243279e-02,1.903094914970623538e-02,6.193910191102056650e-01,5.986487825247119865e-01,nan,1.124301552772521973e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.742223528215368633e-02,4.990835122367652255e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.844135761260986328e-01,4.898480353316515823e-02,4.799670552894659548e-02,2.065200647999231309e-01,-4.567954186363709645e-02,2.747153675865793288e-02,2.128398343191327188e-02,5.994970836784516699e-01,5.500753613953242027e-01,nan,2.262600362300872803e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.928068896085987083e-02,5.043958195316871063e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.886908054351806641e-01,4.985559884959484683e-02,4.717097141203996369e-02,2.123416185215071250e-01,-1.607330111583200050e-01,2.993366780453896037e-02,2.393649236527155277e-02,5.777370492878630692e-01,6.390215296288240809e-01,nan,2.013175785541534424e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.110746377731151646e-02,4.782885184705040760e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.930717468261718750e-01,5.074857684643906824e-02,4.659220647850299823e-02,2.186144576833964903e-01,-6.301191646711779004e-02,3.242584766157899367e-02,2.652508348191049206e-02,5.532570339714815155e-01,5.279965804226174342e-01,nan,1.824867278337478638e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.311728996041348683e-02,4.649846639554996441e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.973225116729736328e-01,5.167503004964393160e-02,4.723554772046940908e-02,2.254348894437563366e-01,8.987320004479426583e-02,3.497776110014053086e-02,2.839462256714611610e-02,5.256260875702820634e-01,4.081402873554907385e-01,nan,2.082118541002273560e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.563017028761552518e-02,4.980134874002850043e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.016276359558105469e-01,5.259703297390039278e-02,4.633333037710227198e-02,2.325270061431315982e-01,-1.174733287729400333e-01,3.748458714486085919e-02,3.095125916417962655e-02,4.959517647577622590e-01,5.835092422792348410e-01,nan,1.589192748069763184e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.728458954128189506e-02,4.660359135062948077e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.060898780822753906e-01,5.351749007347657988e-02,4.554834984599095971e-02,2.398993517926795160e-01,-1.662272279601538783e-01,3.995571047713891710e-02,3.365170353424125349e-02,4.642392057507911396e-01,5.854016262931963643e-01,nan,1.003572940826416016e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.920005338023221320e-02,4.191743983330424861e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.104455471038818359e-01,5.449657000423275416e-02,4.590781101538069647e-02,2.480501941935399079e-01,4.744485772349354979e-02,4.255090095460983823e-02,3.558515751036005897e-02,4.282985472248781456e-01,4.138174393973750864e-01,nan,2.249009013175964355e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.149296852574075545e-02,4.612622971208686362e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
