meas_time,shoulder_des_pos_store,shoulder_meas_pos,shoulder_des_vel_store,shoulder_meas_vel,elbow_des_pos_store,elbow_meas_pos,elbow_des_vel_store,elbow_meas_vel,elbow_des_tau_store,elbow_meas_tau,elbow_cmd_tau,elbow_clipped_tau,raw_imu_pos,raw_imu_vel,k1_store,k2_store,k3_store,k4_store,state_machine_flag
2.340691804885864258e+00,nan,-5.613194261116061234e-01,nan,-5.197378245184428591e-01,nan,1.987064446558659991e+00,nan,-7.406086208417912431e-01,nan,-2.199115991592407227e+00,-2.500000000000000000e+00,-2.500000000000000000e+00,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00
2.343141317367553711e+00,nan,-5.623439981968094692e-01,nan,-2.496850508297856763e-01,nan,1.984284106380617363e+00,nan,-1.089454240302075272e+00,nan,-2.241511106491088867e+00,-2.500000000000000000e+00,-2.500000000000000000e+00,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00
2.345533132553100586e+00,nan,-5.630525642252073304e-01,nan,-3.956306561371697450e-01,nan,1.981327935152791264e+00,nan,-1.206787854026624363e+00,nan,-2.352598190307617188e+00,-2.500000000000000000e+00,-2.500000000000000000e+00,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00
2.347959995269775391e+00,nan,-5.634474572268892700e-01,nan,-3.747909212645953447e-01,nan,1.978196120128696167e+00,nan,-1.280594013880861803e+00,nan,-2.484610795974731445e+00,-2.500000000000000000e+00,-2.500000000000000000e+00,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00
2.350352048873901367e+00,nan,-5.638863300365040132e-01,nan,-3.539011522530410292e-01,nan,1.975192012001248720e+00,nan,-1.197325653076545926e+00,nan,-2.607424020767211914e+00,-2.500000000000000000e+00,-2.500000000000000000e+00,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00
2.352843523025512695e+00,nan,-5.648079120007247766e-01,nan,-4.327583841052096703e-01,nan,1.972331714572665540e+00,nan,-1.158845055919502487e+00,nan,-2.532548189163208008e+00,-2.500000000000000000e+00,-2.500000000000000000e+00,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00
2.355242729187011719e+00,nan,-5.663221723329172619e-01,nan,-5.957024639526219412e-01,nan,1.969072005398408542e+00,nan,-1.290056870218239782e+00,nan,-2.320044279098510742e+00,-2.500000000000000000e+00,-2.500000000000000000e+00,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00
2.357626914978027344e+00,nan,-5.673322017436106535e-01,nan,-4.758566862106118900e-01,nan,1.965460821378099077e+00,nan,-1.518415339522238616e+00,nan,-2.252290487289428711e+00,-2.500000000000000000e+00,-2.500000000000000000e+00,nan,nan,nan,nan,nan,nan,0.000000000000000000e+00
2.363280057907104492e+00,-6.317506910197329129e-01,-5.700790270536257864e-01,-6.370000789617052961e-01,-3.719904076412952620e-01,1.873016347413086757e+00,1.957822937789589934e+00,-1.469467423374887893e+00,-1.019433410236303184e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.571513626536167330e+00,-3.719904076412952620e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.366790771484375000e+00,-6.337941285459627316e-01,-5.712754600899909718e-01,-5.431691713512507569e-01,-3.331071238826751046e-01,1.867430200325801204e+00,1.957247694994132869e+00,-1.530456505728138739e+00,-2.359495395139714069e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.570317193499802144e+00,-3.331071238826751046e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.370302200317382812e+00,-6.354457593709251784e-01,-5.717721766948016260e-01,-4.540856684818697087e-01,-1.546909769187703454e-01,1.861938867634754802e+00,1.954611165514954507e+00,-1.587084728312379234e+00,-9.550891704518729153e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.569820476894991490e+00,-1.546909769187703454e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.373797655105590820e+00,-6.368113729116511301e-01,-5.716559145379669360e-01,-3.650289933133912812e-01,3.587103551285333869e-01,1.856263257637028152e+00,1.947580357819307162e+00,-1.642433613494906686e+00,-1.846443985814889999e+00,nan,-2.432274967432022095e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.569936739051826180e+00,3.587103551285333869e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.377286195755004883e+00,-6.378777320993506139e-01,-5.705249255428519461e-01,-2.768356596158698113e-01,1.834786497485772425e-02,1.850456414761124657e+00,1.940357802525174202e+00,-1.695981454754746265e+00,-2.207275515462157944e+00,nan,-9.991538524627685547e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.571067728046941170e+00,1.834786497485772425e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.380791187286376953e+00,-6.386493724322340748e-01,-5.694958147378690327e-01,-1.893859858243333583e-01,2.697769867130226928e-01,1.844512470087601219e+00,1.931138001249157909e+00,-1.747814572325247617e+00,-2.577570650460860424e+00,nan,-1.186412215232849121e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.572096838851924083e+00,2.697769867130226928e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.384257555007934570e+00,-6.391316623443830114e-01,-5.683599338640532572e-01,-1.019509730766257061e-01,1.955718561991669213e-02,1.838381180686285088e+00,1.924298941151996400e+00,-1.798360353485566998e+00,-1.962517383389235093e+00,nan,-1.322910547256469727e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.573232719725739859e+00,1.955718561991669213e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.387745857238769531e+00,-6.393191327185488992e-01,-5.683862008958380230e-01,-1.602708146579701065e-02,1.636139023122700278e-02,1.832169298076878672e+00,1.917396027606510955e+00,-1.846766015438528141e+00,-1.991535498715928831e+00,nan,-1.439163923263549805e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.573206452693955093e+00,1.636139023122700278e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.391241312026977539e+00,-6.392175292090371830e-01,-5.662412328572656861e-01,6.999475169524627116e-02,5.436212196218416226e-01,1.825761950210824214e+00,1.911627683103237496e+00,-1.893947912651979593e+00,-1.661614468409315926e+00,nan,-1.476789593696594238e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.575351420732527430e+00,5.436212196218416226e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.394735097885131836e+00,-6.388234267938645017e-01,-5.648614964762090906e-01,1.557192843540160521e-01,4.978318598139415685e-01,1.819186042362160860e+00,1.904245400561537904e+00,-1.939672053912618210e+00,-2.135994281992667609e+00,nan,-1.070049405097961426e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.576731157113584025e+00,4.978318598139415685e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.398200035095214844e+00,-6.381374680535236710e-01,-5.624899841641202158e-01,2.408819828380992512e-01,7.268708042271584402e-01,1.812461493338544116e+00,1.895377074131573858e+00,-1.983794805322791177e+00,-2.552967036730163120e+00,nan,-1.187790513038635254e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.579102669425672900e+00,7.268708042271584402e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.401760816574096680e+00,-6.371678040668833365e-01,-5.606059245509320554e-01,3.249297783253967120e-01,4.733316433125668854e-01,1.805634381144916256e+00,1.886093232153719601e+00,-2.026045963475499700e+00,-2.685440097073432231e+00,nan,-1.041602849960327148e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.580986729038861061e+00,4.733316433125668854e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.405229091644287109e+00,-6.358716714480725507e-01,-5.581575982385973411e-01,4.107958429304668924e-01,6.086242547197409092e-01,1.798460636543786073e+00,1.876378145332786795e+00,-2.067860595995061779e+00,-2.746000879604538536e+00,nan,-1.010799050331115723e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.583435055351195775e+00,6.086242547197409092e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.408664226531982422e+00,-6.343181328331281010e-01,-5.550819750148456855e-01,4.938967686579273098e-01,9.516495897131163062e-01,1.791323103639135716e+00,1.866407270211529967e+00,-2.107006153359996858e+00,-2.867118512342953895e+00,nan,-9.957838654518127441e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.586510678574947431e+00,9.516495897131163062e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.412198305130004883e+00,-6.324961039046250733e-01,-5.513348267934192748e-01,5.757133060691074222e-01,9.207558558037611807e-01,1.784105409330225100e+00,1.856659975786163930e+00,-2.144253537105480945e+00,-2.877841959337564148e+00,nan,-7.735709547996520996e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.590257826796373841e+00,9.207558558037611807e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.415668010711669922e+00,-6.303258988272569807e-01,-5.491087198609383435e-01,6.594359792351135452e-01,6.331258028016606421e-01,1.776520469467395280e+00,1.844931539181131175e+00,-2.181017078839619927e+00,-3.395748852284198982e+00,nan,-6.027604341506958008e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.592483933728854772e+00,6.331258028016606421e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.419148683547973633e+00,-6.279050696608534654e-01,-5.476953763670557862e-01,7.411248617694786711e-01,5.883826991175119536e-01,1.768922245639756197e+00,1.831588977284158037e+00,-2.215546482539282991e+00,-3.829757931738715815e+00,nan,-2.513733208179473877e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.593897277222737330e+00,5.883826991175119536e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.422629833221435547e+00,-6.251853380118176373e-01,-5.447158636414077826e-01,8.226415521828306376e-01,8.003761142631902192e-01,1.761142069322830128e+00,1.817511632597675231e+00,-2.248659093737354286e+00,-4.078301393600103353e+00,nan,-2.353870570659637451e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.596876789948385333e+00,8.003761142631902192e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.426083087921142578e+00,-6.221759741348981132e-01,-5.425949183508991247e-01,9.036591277790518850e-01,1.056579867716946897e+00,1.753210076748115576e+00,1.802555319915790211e+00,-2.280214876110598254e+00,-4.332522756517432683e+00,nan,-1.429296731948852539e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.598997735238893991e+00,1.056579867716946897e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.429566383361816406e+00,-6.189055092353018539e-01,-5.394332442820823914e-01,9.835167400143424166e-01,1.044328394596200971e+00,1.745193562580631186e+00,1.787471113083743290e+00,-2.309974048176771433e+00,-4.350187504027927865e+00,nan,-1.695466935634613037e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.602159409307710725e+00,1.044328394596200971e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.433080434799194336e+00,-6.153144284769945793e-01,-5.364584479860594612e-01,1.063655957185603018e+00,1.003847413920614828e+00,1.736947504043319546e+00,1.772115388656184454e+00,-2.338471704524379025e+00,-4.360911512783080646e+00,nan,-5.527480691671371460e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.605134205603733655e+00,1.003847413920614828e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.437094926834106445e+00,-6.113980717340649074e-01,-5.323384251941938317e-01,1.143992304143499616e+00,7.401861436243638570e-01,1.728475093622524161e+00,1.755113705839280724e+00,-2.365640468059589718e+00,-4.280797718304828692e+00,nan,-6.718183308839797974e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.609254228395599284e+00,7.401861436243638570e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.440602779388427734e+00,-6.072199892331940907e-01,-5.284211286280808828e-01,1.229116663320260594e+00,1.108246258128920081e+00,1.718579888881142326e+00,1.739853855210964584e+00,-2.407061139531333716e+00,-4.180494998945390783e+00,nan,3.512760624289512634e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.613171524961712233e+00,1.108246258128920081e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
